Ground Roll Distance, Horizontal Forces
   0.000000, 11006.266582
   0.000000, 10962.139496
   0.000000, 10656.615995
   0.000000, 10596.694324
   0.000000, 10537.159269
   0.000000, 10478.007589
   0.000000, 10419.236078
   0.000000, 10407.527116
   0.000000, 10406.446997
   0.000000, 10406.395709
   0.000000, 10406.351065
   0.000000, 10406.342657
   0.000000, 10406.332825
   0.000000, 10406.323408
   0.000000, 10406.229243
   0.000000, 10405.287583
   0.000000, 10395.870274
   0.000000, 10301.627740
   0.000000, 9668.266166
   0.000000, 9031.641434
   0.000000, 8394.104880
   0.000000, 7758.193097
   0.000000, 7126.617505
   0.000000, 6502.250234
   0.000000, 5888.106150
   0.000000, 5287.320981
   0.000000, 4703.125583
   0.000000, 4138.816486
   0.000000, 3597.723005
   0.000000, 3083.171287
   0.000000, 2598.445824
   0.000000, 2146.749052
   0.000000, 1731.159792
   0.000000, 1354.591351
   0.000000, 1019.750196
   0.000000,  729.096154
   0.000000,  484.805088
   0.000000,  288.734997
   0.000000,  142.396430
   0.000000,   46.927998
   0.000000,    3.077670
   0.000000,    0.000000
