Speed (CAS), Climb Angle
 118.731778,    3.004568
 120.375607,    3.466257
 122.019436,    3.742766
 123.663265,    3.911931
 125.307095,    4.032193
 126.950924,    4.110841
 128.594753,    4.200970
 130.238582,    4.253194
 131.882411,    4.303840
 133.526240,    4.355908
 135.170070,    4.388621
 136.813899,    4.418894
 138.457728,    4.450288
 140.101557,    4.474688
 141.745386,    4.486348
 143.389216,    4.498873
 145.033045,    4.512263
 146.676874,    4.518436
 148.320703,    4.515105
 149.964532,    4.515731
 151.608361,    4.516993
 153.252191,    4.518892
 154.896020,    4.505525
 156.539849,    4.488642
 158.183678,    4.472183
 159.827507,    4.456150
 161.471337,    4.440541
 163.115166,    4.417594
 164.758995,    4.383251
 166.402824,    4.349137
 168.046653,    4.315254
 169.690483,    4.283606
 171.334312,    4.253877
 172.978141,    4.224378
 174.621970,    4.177986
 176.265799,    4.130353
 177.909628,    4.082777
 179.553458,    4.035258
 181.197287,    3.987795
 182.841116,    3.940389
 184.484945,    3.893040
 186.128774,    3.845747
 187.772604,    3.783653
 189.416433,    3.721264
 191.060262,    3.660621
 192.704091,    3.600659
 194.347920,    3.540621
 195.991749,    3.480509
 197.635579,    3.420322
 199.279408,    3.360061
 200.923237,    3.299724
 202.567066,    3.239312
 204.210895,    3.166262
 205.854725,    3.091735
 207.498554,    3.017021
 209.142383,    2.942123
 210.786212,    2.867039
 212.430041,    2.797356
 214.073871,    2.728311
 215.717700,    2.659080
 217.361529,    2.589662
 219.005358,    2.520057
 220.649187,    2.450266
 222.293016,    2.380288
 223.936846,    2.310123
 225.580675,    2.233233
 227.224504,    2.150220
 228.868333,    2.066931
 230.512162,    1.983366
 232.155992,    1.899693
 233.799821,    1.820312
 235.443650,    1.740654
 237.087479,    1.660718
 238.731308,    1.580505
 240.375137,    1.500014
 242.018967,    1.419245
 243.662796,    1.338197
 245.306625,    1.256872
 246.950454,    1.175268
 248.594283,    1.093386
 250.238113,    1.011225
 251.881942,    0.928786
 253.525771,    0.846763
 255.169600,    0.767244
 256.813429,    0.681416
 258.457259,    0.590098
 260.101088,    0.498430
 261.744917,    0.406411
 263.388746,    0.314040
 265.032575,    0.221318
 266.676404,    0.128244
 268.320234,    0.034817
 269.964063,   -0.058962
 271.607892,   -0.153094
 273.251721,   -0.247578
 274.895550,   -0.342024
 276.539380,   -0.436140
 278.183209,   -0.530610
 279.827038,   -0.625434
 281.470867,   -0.720612
