Time, Acceleration
   0.000000,    3.795215
   1.000000,    3.737302
   2.000000,    3.676381
   3.000000,    3.612677
   4.000000,    3.546423
   5.000000,    3.477832
   6.000000,    3.407135
   7.000000,    3.334591
   8.000000,    3.260448
   9.000000,    3.184859
  10.000000,    3.108141
  11.000000,    3.030535
  12.000000,    2.952253
  13.000000,    2.873614
  14.000000,    2.794822
  15.000000,    2.716150
  16.000000,    2.637709
  17.000000,    2.559699
  18.000000,    2.482156
  18.697330,    2.427504
  18.707330,    2.427504
  19.335992,    2.278840
  19.471282,    2.221758
  19.971282,    2.111458
  19.981282,    2.109025
  20.981282,    1.835971
  21.981282,    1.505426
  22.981282,    1.137778
  23.226589,    1.044213
  24.226589,    0.663226
  25.226589,    0.286706
  26.226589,   -0.069993
  27.226589,   -0.394032
  28.226589,   -0.674822
  29.226589,   -0.904677
  30.226589,   -1.077146
  31.226589,   -1.186543
  32.226589,   -1.229291
  33.021715,   -1.213994
  33.031715,   -1.214418
  34.031715,   -1.213097
  35.031715,   -1.212639
  35.226589,   -1.211517
  36.226589,   -1.215952
  37.226589,   -1.220386
  38.226589,   -1.224819
  39.226589,   -1.229240
  40.226589,   -1.233652
  41.226589,   -1.238064
  42.226589,   -1.242475
  43.226589,   -1.246885
  44.226589,   -1.251293
  45.226589,   -1.255701
  46.226589,   -1.260107
  47.226589,   -1.264512
  48.226589,   -1.268916
  49.226589,   -1.273319
  50.226589,   -1.277721
  51.226589,   -1.282122
  52.226589,   -1.286525
  53.226589,   -1.290986
  54.226589,   -1.295445
  55.226589,   -1.299903
  56.226589,   -1.304361
  57.226589,   -1.308817
  58.226589,   -1.313273
  59.226589,   -1.317727
  60.226589,   -1.322180
  61.226589,   -1.326633
  62.226589,   -1.331084
  63.226589,   -1.335535
  64.226589,   -1.339984
  65.226589,   -1.344433
  66.226589,   -1.351832
  67.226589,   -1.362828
  68.226589,   -1.373823
  69.226589,   -1.384818
  70.226589,   -1.395811
  71.226589,   -1.406803
  72.226589,   -1.417794
  73.226589,   -1.428785
  74.226589,   -1.439774
  75.226589,   -1.450762
  76.226589,   -1.461750
  77.226589,   -1.472736
  78.226589,   -1.483722
  79.226589,   -1.494706
  80.226589,   -1.505918
  81.226589,   -1.517168
  82.226589,   -1.528417
  83.226589,   -1.539666
  84.226589,   -1.550912
  85.226589,   -1.562158
  86.226589,   -1.573403
  87.226589,   -1.584646
  88.226589,   -1.595888
  89.226589,   -1.607129
  90.226589,   -1.618369
  91.226589,   -1.629607
  92.226589,   -1.640844
  93.226589,   -1.650996
  94.226589,   -1.657883
  95.226589,   -1.664770
  96.226589,   -1.671655
  97.226589,   -1.678540
  98.226589,   -1.685423
  99.226589,   -1.692306
 100.226589,   -1.699187
 101.226589,   -1.706067
 102.226589,   -1.712947
 103.226589,   -1.719825
 104.226589,   -1.726702
 105.226589,   -1.733578
 106.226589,   -1.740453
 107.226589,   -1.745250
 108.226589,   -1.748921
 109.226589,   -1.752592
 110.226589,   -1.756261
 111.226589,   -1.759930
 112.226589,   -1.763598
 113.226589,   -1.767265
 114.226589,   -1.770931
 115.226589,   -1.774597
 116.226589,   -1.778261
 117.226589,   -1.781925
 118.226589,   -1.785587
 119.226589,   -1.789249
 120.226589,   -1.792909
 121.226589,   -1.796561
 122.226589,   -1.800211
 123.226589,   -1.803861
 124.226589,   -1.807511
 125.226589,   -1.811159
 126.226589,   -1.814807
 127.226589,   -1.818454
 128.226589,   -1.822101
 129.226589,   -1.825747
 130.226589,   -1.829392
 131.226589,   -1.833037
 132.226589,   -1.836681
 133.226589,   -1.840324
 134.226589,   -1.842425
 135.226589,   -1.842626
 136.226589,   -1.842826
 137.226589,   -1.843027
 137.503238,   -1.843083
