Range, Altitude
   0.287834,    0.000000
   0.290693,    0.000000
   0.293551,    0.000000
   0.296446,    0.000000
   0.299381,    0.000000
   0.302316,    0.000000
   0.305251,    0.000000
   0.308186,    0.000000
   0.311121,    0.000000
   0.314056,    0.000000
   0.316991,    0.000000
   0.319926,    0.000000
   0.322861,    0.000000
   0.325848,    0.000000
   0.328891,    0.000000
   0.331935,    0.000000
   0.334979,    0.000000
   0.338022,    0.000000
   0.341066,    0.000000
   0.344109,    0.000000
   0.347153,    0.000000
   0.350196,    0.000000
   0.353240,    0.000000
   0.356331,    0.000000
   0.359476,    0.000000
   0.362621,    0.000000
   0.365766,    0.000000
   0.368911,    0.000000
   0.372055,    0.000000
   0.375200,    0.000000
   0.378345,    0.000000
   0.381490,    0.000000
   0.384635,    0.000000
   0.386288,    0.000000
   0.389516,    0.500213
   0.392744,    1.000426
   0.395972,    1.500639
   0.399200,    2.000852
   0.402428,    2.501065
   0.405656,    3.001278
   0.408884,    3.501491
   0.412112,    4.001704
   0.415339,    4.501917
   0.418567,    5.002130
   0.421830,    6.308679
   0.425092,    7.615227
   0.428355,    8.921775
   0.431617,   10.228323
   0.434880,   11.534871
   0.438154,   13.410579
   0.441428,   15.286286
   0.444703,   17.161993
   0.447977,   19.037700
   0.451251,   20.913407
   0.454529,   23.404974
   0.457807,   25.896540
   0.461085,   28.388106
   0.464363,   30.879672
   0.467641,   33.371239
   0.467641,   35.000000
   3.889596, 1920.000000
   7.482099, 3805.000000
  11.298661, 5690.000000
  15.511321, 7575.000000
  20.292402, 9460.000000
  25.746256, 11345.000000
  32.025491, 13230.000000
  39.385245, 15115.000000
  48.414542, 17000.000000
  48.414542, 17000.000000
  51.978920, 17000.000000
  55.543299, 17000.000000
  59.107677, 17000.000000
  62.672056, 17000.000000
  66.236434, 17000.000000
  69.800812, 17000.000000
  73.365191, 17000.000000
  76.929569, 17000.000000
  80.493948, 17000.000000
  84.058326, 17000.000000
  87.622705, 17000.000000
  91.187083, 17000.000000
  94.751461, 17000.000000
  98.315840, 17000.000000
 101.880218, 17000.000000
 105.444597, 17000.000000
 109.008975, 17000.000000
 112.573354, 17000.000000
 116.137732, 17000.000000
 119.702110, 17000.000000
 123.266489, 17000.000000
 126.830867, 17000.000000
 130.395246, 17000.000000
 133.959624, 17000.000000
 137.524003, 17000.000000
 141.088381, 17000.000000
 144.652760, 17000.000000
 148.217138, 17000.000000
 151.781516, 17000.000000
 151.781516, 17000.000000
 157.236722, 15277.777778
 162.553041, 13555.555556
 167.717151, 11833.333333
 172.718849, 10111.111111
 177.555306, 8388.888889
 182.215613, 6666.666667
 186.690762, 4944.444444
 191.035311, 3222.222222
 195.240346, 1500.000000
 195.240346, 1500.000000
 196.923374, 2444.444444
 198.647130, 3388.888889
 200.412097, 4333.333333
 202.227737, 5277.777778
 204.128715, 6222.222222
 206.146583, 7166.666667
 208.294103, 8111.111111
 210.582316, 9055.555556
 213.021056, 10000.000000
 213.021056, 10000.000000
 218.130553, 10000.000000
 223.240050, 10000.000000
 228.349547, 10000.000000
 233.459044, 10000.000000
 238.568541, 10000.000000
 243.678038, 10000.000000
 248.787535, 10000.000000
 253.897032, 10000.000000
 259.006528, 10000.000000
 259.006528, 10000.000000
 261.739769, 9055.555556
 264.390607, 8111.111111
 267.013195, 7166.666667
 269.608706, 6222.222222
 272.178191, 5277.777778
 274.721284, 4333.333333
 277.237914, 3388.888889
 279.726781, 2444.444444
 282.184931, 1500.000000
 282.184931, 1500.000000
 282.184931, 1500.000000
 282.184931, 1500.000000
 282.184931, 1500.000000
 282.184931, 1500.000000
 282.184931, 1500.000000
 282.184931, 1500.000000
 282.184931, 1500.000000
 282.184931, 1500.000000
 282.184931, 1500.000000
 282.184931, 1500.000000
 282.187913, 1499.051587
 282.190896, 1498.103184
 282.193879, 1497.154781
 282.196861, 1496.206792
 282.199844, 1495.258884
 282.202826, 1494.310976
 282.205809, 1493.363068
 282.208792, 1492.415160
 282.211774, 1491.467252
 282.214757, 1490.519343
 282.217740, 1489.571435
 282.220722, 1488.623527
 282.223705, 1487.675619
 282.226688, 1486.728314
 282.229670, 1485.781126
 282.232653, 1484.833938
 282.235636, 1483.886750
 282.238619, 1482.939563
 282.241602, 1481.992375
 282.244584, 1481.045187
 282.247567, 1480.097999
 282.250550, 1479.150812
 282.253533, 1478.203624
 282.256516, 1477.256688
 282.259499, 1476.309800
 282.262482, 1475.362913
 282.265464, 1474.416025
 282.268447, 1473.469138
 282.271430, 1472.522251
 282.274413, 1471.575363
 282.277396, 1470.628476
 282.280379, 1469.681589
 282.283362, 1468.734701
 282.286345, 1467.788731
 282.289328, 1466.842939
 282.292311, 1465.897147
 282.295294, 1464.951354
 282.298277, 1464.005562
 282.301260, 1463.059770
 282.304243, 1462.113978
 282.307226, 1461.168186
 282.310209, 1460.222394
 282.313192, 1459.276602
 282.316175, 1458.330796
 282.319159, 1457.384988
 282.322142, 1456.439179
 282.325125, 1455.493371
 282.328108, 1454.547562
 282.331091, 1453.601754
 282.334074, 1452.655945
 282.337057, 1451.710137
 282.340041, 1450.764329
 282.343024, 1449.818520
 282.346007, 1448.872613
 282.348990, 1447.926687
 282.351974, 1446.980761
 282.354957, 1446.034835
 282.357940, 1445.088909
 282.360923, 1444.142983
 282.363907, 1443.197056
 282.366890, 1442.251130
 282.369873, 1441.305204
 282.372856, 1440.359278
 282.375840, 1439.413657
 282.378823, 1438.468095
 282.381807, 1437.522534
 282.384790, 1436.576972
 282.387773, 1435.631411
 282.390757, 1434.685849
 282.393740, 1433.740288
 282.396723, 1432.794726
 282.399707, 1431.849164
 282.402690, 1430.903603
 282.405674, 1429.957695
 282.408657, 1429.011719
 282.411641, 1428.065743
 282.414624, 1427.119768
 282.417608, 1426.173792
 282.420591, 1425.227817
 282.423575, 1424.281841
 282.426558, 1423.335865
 282.429542, 1422.389890
 282.432525, 1421.443914
 282.435509, 1420.498057
 282.438492, 1419.552222
 282.441476, 1418.606388
 282.444460, 1417.660553
 282.447443, 1416.714719
 282.450427, 1415.768884
 282.453411, 1414.823050
 282.456394, 1413.877215
 282.459378, 1412.931381
 282.462362, 1411.985546
 282.465345, 1411.039984
 282.468329, 1410.094475
 282.471313, 1409.148967
 282.474296, 1408.203458
 282.477280, 1407.257949
 282.480264, 1406.312441
 282.483248, 1405.366932
 282.486231, 1404.421423
 282.489215, 1403.475915
 282.492199, 1402.530406
 282.495183, 1401.585796
 282.498167, 1400.641360
 282.501151, 1399.696925
 282.504134, 1398.752490
 282.507118, 1397.808054
 282.510102, 1396.863619
 282.513086, 1395.919184
 282.516070, 1394.974749
 282.519054, 1394.030313
 282.522037, 1393.085878
 282.525021, 1392.142046
 282.528005, 1391.198330
 282.530989, 1390.254615
 282.533973, 1389.310900
 282.536957, 1388.367185
 282.539941, 1387.423469
 282.542925, 1386.479754
 282.545909, 1385.536039
 282.548893, 1384.592324
 282.551876, 1383.648608
 282.554860, 1382.705409
 282.557844, 1381.762310
 282.560828, 1380.819211
 282.563812, 1379.876112
 282.566796, 1378.933013
 282.569780, 1377.989914
 282.572764, 1377.046814
 282.575748, 1376.103715
 282.578732, 1375.160616
 282.581716, 1374.217517
 282.584700, 1373.274172
 282.587684, 1372.330779
 282.590668, 1371.387385
 282.593652, 1370.443992
 282.596636, 1369.500599
 282.599620, 1368.557206
 282.602604, 1367.613812
 282.605588, 1366.670419
 282.608572, 1365.727026
 282.611556, 1364.783632
 282.614540, 1363.840348
 282.617524, 1362.897085
 282.620509, 1361.953821
 282.623493, 1361.010558
 282.626477, 1360.067295
 282.629461, 1359.124031
 282.632445, 1358.180768
 282.635429, 1357.237505
 282.638413, 1356.294241
 282.641397, 1355.350978
 282.644381, 1354.408123
 282.647366, 1353.465347
 282.650350, 1352.522571
 282.653334, 1351.579796
 282.656318, 1350.637020
 282.659302, 1349.694244
 282.662286, 1348.751469
 282.665270, 1347.808693
 282.668255, 1346.865918
 282.671239, 1345.923142
 282.674223, 1344.980014
 282.677207, 1344.036817
 282.680191, 1343.093620
 282.683176, 1342.150424
 282.686160, 1341.207227
 282.689144, 1340.264030
 282.692128, 1339.320833
 282.695113, 1338.377637
 282.698097, 1337.434440
 282.701081, 1336.491243
 282.704065, 1335.548058
 282.707050, 1334.604875
 282.710034, 1333.661692
 282.713018, 1332.718509
 282.716003, 1331.775326
 282.718987, 1330.832143
 282.721971, 1329.888959
 282.724955, 1328.945776
 282.727940, 1328.002593
 282.730924, 1327.059410
 282.733908, 1326.116551
 282.736893, 1325.173755
 282.739877, 1324.230959
 282.742862, 1323.288163
 282.745846, 1322.345367
 282.748830, 1321.402570
 282.751815, 1320.459774
 282.754799, 1319.516978
 282.757783, 1318.574182
 282.760768, 1317.631386
 282.763752, 1316.688174
 282.766737, 1315.744882
 282.769721, 1314.801589
 282.772706, 1313.858297
 282.775690, 1312.915004
 282.778674, 1311.971712
 282.781659, 1311.028419
 282.784643, 1310.085127
 282.787628, 1309.141834
 282.790612, 1308.198541
 282.793597, 1307.255218
 282.796581, 1306.311888
 282.799566, 1305.368559
 282.802550, 1304.425229
 282.805535, 1303.481900
 282.808519, 1302.538570
 282.811504, 1301.595240
 282.814489, 1300.651911
 282.817473, 1299.708581
 282.820458, 1298.765252
 282.823442, 1297.822227
 282.826427, 1296.879262
 282.829411, 1295.936298
 282.832396, 1294.993333
 282.835381, 1294.050368
 282.838365, 1293.107403
 282.841350, 1292.164438
 282.844335, 1291.221473
 282.847319, 1290.278508
 282.850304, 1289.335543
 282.853288, 1288.392167
 282.856273, 1287.448711
 282.859258, 1286.505255
 282.862243, 1285.561799
 282.865227, 1284.618343
 282.868212, 1283.674887
 282.871197, 1282.731431
 282.874182, 1281.787975
 282.877166, 1280.844518
 282.880151, 1279.901062
 282.883136, 1278.957602
 282.886121, 1278.014141
 282.889105, 1277.070681
 282.892090, 1276.127220
 282.895075, 1275.183759
 282.898060, 1274.240298
 282.901045, 1273.296837
 282.904030, 1272.353376
 282.907014, 1271.409915
 282.909999, 1270.466455
 282.912984, 1269.523348
 282.915969, 1268.580310
 282.918954, 1267.637271
 282.921939, 1266.694233
 282.924924, 1265.751195
 282.927909, 1264.808157
 282.930893, 1263.865119
 282.933878, 1262.922081
 282.936863, 1261.979043
 282.939848, 1261.036005
 282.942833, 1260.092616
 282.945818, 1259.149159
 282.948803, 1258.205702
 282.951788, 1257.262245
 282.954773, 1256.318788
 282.957758, 1255.375331
 282.960743, 1254.431874
 282.963728, 1253.488416
 282.966713, 1252.544959
 282.969698, 1251.601502
 282.972683, 1250.658115
 282.975669, 1249.714741
 282.978654, 1248.771368
 282.981639, 1247.827994
 282.984624, 1246.884620
 282.987609, 1245.941247
 282.990594, 1244.997873
 282.993579, 1244.054500
 282.996564, 1243.111126
 282.999550, 1242.167752
 283.002535, 1241.224813
 283.005520, 1240.281958
 283.008505, 1239.339104
 283.011490, 1238.396249
 283.014476, 1237.453394
 283.017461, 1236.510539
 283.020446, 1235.567685
 283.023431, 1234.624830
 283.026416, 1233.681975
 283.029402, 1232.739121
 283.032387, 1231.795996
 283.035372, 1230.852819
 283.038358, 1229.909641
 283.041343, 1228.966464
 283.044328, 1228.023287
 283.047314, 1227.080109
 283.050299, 1226.136932
 283.053284, 1225.193755
 283.056270, 1224.250577
 283.059255, 1223.307400
 283.062240, 1222.364370
 283.065226, 1221.421368
 283.068211, 1220.478366
 283.071197, 1219.535365
 283.074182, 1218.592363
 283.077167, 1217.649361
 283.080153, 1216.706359
 283.083138, 1215.763358
 283.086124, 1214.820356
 283.089109, 1213.877354
 283.092095, 1212.934134
 283.095080, 1211.990871
 283.098066, 1211.047609
 283.101051, 1210.104346
 283.104037, 1209.161083
 283.107022, 1208.217821
 283.110008, 1207.274558
 283.112993, 1206.331295
 283.115979, 1205.388033
 283.118964, 1204.444770
 283.121950, 1203.500320
 283.124936, 1202.555638
 283.127921, 1201.610956
 283.130907, 1200.666274
 283.133893, 1199.721592
 283.136879, 1198.776911
 283.139864, 1197.832229
 283.142850, 1196.887547
 283.145836, 1195.942865
 283.148821, 1194.998183
 283.151807, 1194.053909
 283.154793, 1193.109715
 283.157779, 1192.165520
 283.160765, 1191.221325
 283.163751, 1190.277131
 283.166736, 1189.332936
 283.169722, 1188.388742
 283.172708, 1187.444547
 283.175694, 1186.500352
 283.178680, 1185.556158
 283.181666, 1184.612541
 283.184652, 1183.669036
 283.187638, 1182.725532
 283.190624, 1181.782027
 283.193610, 1180.838522
 283.196596, 1179.895018
 283.199582, 1178.951513
 283.202568, 1178.008009
 283.205554, 1177.064504
 283.208540, 1176.121000
 283.211526, 1175.177925
 283.214512, 1174.234934
 283.217498, 1173.291943
 283.220484, 1172.348951
 283.223470, 1171.405960
 283.226456, 1170.462969
 283.229442, 1169.519978
 283.232428, 1168.576987
 283.235414, 1167.633996
 283.238401, 1166.691005
 283.241387, 1165.747776
 283.244373, 1164.804501
 283.247359, 1163.861226
 283.250345, 1162.917951
 283.253332, 1161.974676
 283.256318, 1161.031402
 283.259304, 1160.088127
 283.262290, 1159.144852
 283.265276, 1158.201577
 283.268263, 1157.258302
 283.271249, 1156.315243
 283.274235, 1155.372225
 283.277222, 1154.429208
 283.280208, 1153.486191
 283.283194, 1152.543173
 283.286181, 1151.600156
 283.289167, 1150.657139
 283.292153, 1149.714121
 283.295140, 1148.771104
 283.298126, 1147.828087
 283.301113, 1146.885420
 283.304099, 1145.942821
 283.307086, 1145.000223
 283.310072, 1144.057624
 283.313058, 1143.115025
 283.316045, 1142.172427
 283.319031, 1141.229828
 283.322018, 1140.287230
 283.325004, 1139.344631
 283.327991, 1138.402032
 283.330977, 1137.460391
 283.333964, 1136.518936
 283.336950, 1135.577481
 283.339937, 1134.636026
 283.342923, 1133.694572
 283.345910, 1132.753117
 283.348896, 1131.811662
 283.351883, 1130.870207
 283.354870, 1129.928752
 283.357856, 1128.987297
 283.360843, 1128.046474
 283.363829, 1127.105774
 283.366816, 1126.165073
 283.369803, 1125.224373
 283.372789, 1124.283673
 283.375776, 1123.342973
 283.378762, 1122.402273
 283.381749, 1121.461572
 283.384735, 1120.520872
 283.387722, 1119.580172
 283.390709, 1118.639989
 283.393695, 1117.699906
 283.396682, 1116.759823
 283.399669, 1115.819740
 283.402655, 1114.879657
 283.405642, 1113.939575
 283.408629, 1112.999492
 283.411615, 1112.059409
 283.414602, 1111.119326
 283.417588, 1110.179243
 283.420575, 1109.238882
 283.423562, 1108.298467
 283.426549, 1107.358051
 283.429535, 1106.417636
 283.432522, 1105.477220
 283.435509, 1104.536805
 283.438495, 1103.596390
 283.441482, 1102.655974
 283.444469, 1101.715559
 283.447456, 1100.775143
 283.450442, 1099.834785
 283.453429, 1098.894438
 283.456416, 1097.954091
 283.459403, 1097.013743
 283.462389, 1096.073396
 283.465376, 1095.133049
 283.468363, 1094.192702
 283.471350, 1093.252355
 283.474336, 1092.312008
 283.477323, 1091.371660
 283.480310, 1090.431653
 283.483297, 1089.491711
 283.486284, 1088.551769
 283.489270, 1087.611827
 283.492257, 1086.671885
 283.495244, 1085.731943
 283.498231, 1084.792002
 283.501218, 1083.852060
 283.504205, 1082.912118
 283.507191, 1081.972176
 283.510178, 1081.031795
 283.513165, 1080.091329
 283.516152, 1079.150863
 283.519139, 1078.210397
 283.522126, 1077.269931
 283.525113, 1076.329465
 283.528100, 1075.388999
 283.531087, 1074.448533
 283.534073, 1073.508067
 283.537060, 1072.567600
 283.540047, 1071.627054
 283.543034, 1070.686491
 283.546021, 1069.745928
 283.549008, 1068.805366
 283.551995, 1067.864803
 283.554982, 1066.924240
 283.557969, 1065.983678
 283.560956, 1065.043115
 283.563943, 1064.102552
 283.566930, 1063.161989
 283.569917, 1062.222437
 283.572904, 1061.283082
 283.575891, 1060.343727
 283.578878, 1059.404372
 283.581865, 1058.465017
 283.584852, 1057.525662
 283.587839, 1056.586308
 283.590826, 1055.646953
 283.593813, 1054.707598
 283.596800, 1053.768243
 283.599787, 1052.829499
 283.602774, 1051.890875
 283.605761, 1050.952252
 283.608748, 1050.013628
 283.611736, 1049.075004
 283.614723, 1048.136380
 283.617710, 1047.197756
 283.620697, 1046.259132
 283.623684, 1045.320508
 283.626671, 1044.381884
 283.629658, 1043.443689
 283.632645, 1042.505578
 283.635632, 1041.567466
 283.638619, 1040.629354
 283.641606, 1039.691243
 283.644593, 1038.753131
 283.647580, 1037.815020
 283.650567, 1036.876908
 283.653554, 1035.938797
 283.656541, 1035.000685
 283.659528, 1034.062146
 283.662515, 1033.123523
 283.665502, 1032.184900
 283.668490, 1031.246278
 283.671477, 1030.307655
 283.674464, 1029.369032
 283.677451, 1028.430410
 283.680438, 1027.491787
 283.683425, 1026.553164
 283.686412, 1025.614542
 283.689399, 1024.675780
 283.692386, 1023.736991
 283.695373, 1022.798203
 283.698361, 1021.859414
 283.701348, 1020.920625
 283.704335, 1019.981836
 283.707322, 1019.043048
 283.710309, 1018.104259
 283.713296, 1017.165470
 283.716283, 1016.226681
 283.719271, 1015.287850
 283.722258, 1014.349011
 283.725245, 1013.410171
 283.728232, 1012.471332
 283.731219, 1011.532492
 283.734206, 1010.593652
 283.737194, 1009.654813
 283.740181, 1008.715973
 283.743168, 1007.777134
 283.746155, 1006.838294
 283.749142, 1005.898945
 283.752130, 1004.959496
 283.755117, 1004.020048
 283.758104, 1003.080599
 283.761091, 1002.141150
 283.764079, 1001.201701
 283.767066, 1000.262253
 283.770053,  999.322804
 283.773040,  998.383355
 283.776028,  997.443906
 283.779015,  996.504921
 283.782002,  995.566026
 283.784989,  994.627131
 283.787977,  993.688235
 283.790964,  992.749340
 283.793951,  991.810445
 283.796939,  990.871550
 283.799926,  989.932655
 283.802913,  988.993760
 283.805901,  988.054865
 283.808888,  987.115639
 283.811875,  986.176349
 283.814863,  985.237059
 283.817850,  984.297768
 283.820837,  983.358478
 283.823825,  982.419188
 283.826812,  981.479898
 283.829799,  980.540608
 283.832787,  979.601317
 283.835774,  978.662027
 283.838762,  977.722750
 283.841749,  976.783476
 283.844737,  975.844202
 283.847724,  974.904928
 283.850711,  973.965654
 283.853699,  973.026380
 283.856686,  972.087106
 283.859674,  971.147832
 283.862661,  970.208558
 283.865649,  969.269284
 283.868636,  968.330316
 283.871624,  967.391408
 283.874611,  966.452501
 283.877599,  965.513593
 283.880586,  964.574685
 283.883574,  963.635777
 283.886561,  962.696869
 283.889549,  961.757961
 283.892536,  960.819053
 283.895524,  959.880145
 283.898511,  958.940774
 283.901499,  958.001312
 283.904486,  957.061850
 283.907474,  956.122389
 283.910462,  955.182927
 283.913449,  954.243465
 283.916437,  953.304003
 283.919424,  952.364542
 283.922412,  951.425080
 283.925399,  950.485618
 283.928387,  949.546065
 283.931375,  948.606493
 283.934362,  947.666922
 283.937350,  946.727351
 283.940338,  945.787779
 283.943325,  944.848208
 283.946313,  943.908636
 283.949301,  942.969065
 283.952289,  942.029493
 283.955276,  941.089922
 283.958264,  940.151367
 283.961252,  939.213010
 283.964239,  938.274653
 283.967227,  937.336296
 283.970215,  936.397940
 283.973203,  935.459583
 283.976190,  934.521226
 283.979178,  933.582869
 283.982166,  932.644512
 283.985153,  931.706155
 283.988141,  930.768426
 283.991129,  929.830819
 283.994117,  928.893212
 283.997105,  927.955606
 284.000092,  927.017999
 284.003080,  926.080392
 284.006068,  925.142785
 284.009056,  924.205178
 284.012043,  923.267571
 284.015031,  922.329964
 284.018019,  921.392812
 284.021007,  920.455747
 284.023994,  919.518683
 284.026982,  918.581619
 284.029970,  917.644555
 284.032958,  916.707491
 284.035946,  915.770426
 284.038933,  914.833362
 284.041921,  913.896298
 284.044909,  912.959234
 284.047897,  912.021772
 284.050884,  911.084233
 284.053872,  910.146694
 284.056860,  909.209155
 284.059848,  908.271616
 284.062836,  907.334076
 284.065824,  906.396537
 284.068811,  905.458998
 284.071799,  904.521459
 284.074787,  903.583920
 284.077775,  902.646279
 284.080763,  901.708619
 284.083751,  900.770958
 284.086738,  899.833298
 284.089726,  898.895637
 284.092714,  897.957977
 284.095702,  897.020316
 284.098690,  896.082656
 284.101678,  895.144995
 284.104666,  894.207335
 284.107654,  893.269673
 284.110642,  892.332011
 284.113629,  891.394349
 284.116617,  890.456687
 284.119605,  889.519025
 284.122593,  888.581363
 284.125581,  887.643701
 284.128569,  886.706039
 284.131557,  885.768377
 284.134545,  884.830715
 284.137533,  883.892583
 284.140521,  882.954359
 284.143509,  882.016136
 284.146497,  881.077912
 284.149485,  880.139688
 284.152473,  879.201465
 284.155461,  878.263241
 284.158449,  877.325017
 284.161437,  876.386794
 284.164425,  875.448570
 284.167413,  874.510851
 284.170401,  873.573231
 284.173389,  872.635611
 284.176377,  871.697991
 284.179365,  870.760371
 284.182353,  869.822751
 284.185341,  868.885130
 284.188329,  867.947510
 284.191317,  867.009890
 284.194305,  866.072270
 284.197293,  865.134352
 284.200281,  864.196376
 284.203269,  863.258401
 284.206258,  862.320425
 284.209246,  861.382449
 284.212234,  860.444473
 284.215222,  859.506498
 284.218210,  858.568522
 284.221198,  857.630546
 284.224186,  856.692571
 284.227174,  855.754634
 284.230163,  854.816705
 284.233151,  853.878776
 284.236139,  852.940847
 284.239127,  852.002918
 284.242115,  851.064990
 284.245103,  850.127061
 284.248092,  849.189132
 284.251080,  848.251203
 284.254068,  847.313274
 284.257056,  846.375668
 284.260044,  845.438125
 284.263033,  844.500582
 284.266021,  843.563038
 284.269009,  842.625495
 284.271997,  841.687952
 284.274986,  840.750409
 284.277974,  839.812866
 284.280962,  838.875323
 284.283950,  837.937780
 284.286939,  836.999774
 284.289927,  836.061678
 284.292915,  835.123582
 284.295904,  834.185486
 284.298892,  833.247390
 284.301880,  832.309294
 284.304869,  831.371198
 284.307857,  830.433102
 284.310845,  829.495006
 284.313833,  828.556910
 284.316822,  827.618711
 284.319810,  826.680492
 284.322799,  825.742272
 284.325787,  824.804053
 284.328775,  823.865833
 284.331764,  822.927614
 284.334752,  821.989394
 284.337741,  821.051175
 284.340729,  820.112956
 284.343717,  819.174736
 284.346706,  818.237513
 284.349694,  817.300484
 284.352683,  816.363456
 284.355671,  815.426427
 284.358660,  814.489398
 284.361648,  813.552369
 284.364637,  812.615341
 284.367625,  811.678312
 284.370614,  810.741283
 284.373602,  809.804254
 284.376591,  808.867821
 284.379579,  807.931504
 284.382567,  806.995187
 284.385556,  806.058870
 284.388544,  805.122553
 284.391533,  804.186235
 284.394521,  803.249918
 284.397510,  802.313601
 284.400498,  801.377284
 284.403487,  800.440967
 284.406475,  799.505061
 284.409464,  798.569235
 284.412452,  797.633409
 284.415441,  796.697583
 284.418429,  795.761757
 284.421418,  794.825931
 284.424406,  793.890105
 284.427395,  792.954279
 284.430383,  792.018453
 284.433372,  791.082627
 284.436360,  790.146348
 284.439349,  789.209982
 284.442337,  788.273615
 284.445326,  787.337249
 284.448314,  786.400882
 284.451303,  785.464515
 284.454291,  784.528149
 284.457280,  783.591782
 284.460269,  782.655415
 284.463257,  781.719049
 284.466246,  780.782520
 284.469234,  779.845960
 284.472223,  778.909400
 284.475211,  777.972840
 284.478200,  777.036279
 284.481189,  776.099719
 284.484177,  775.163159
 284.487166,  774.226599
 284.490154,  773.290039
 284.493143,  772.353479
 284.496132,  771.416854
