Speed (CAS), Climb Angle
 136.427291,    2.530063
 138.695536,    2.599035
 140.963781,    2.662330
 143.232026,    2.719433
 145.500271,    2.770237
 147.768516,    2.816006
 150.036761,    2.856805
 152.305006,    2.892798
 154.573251,    2.924341
 156.841496,    2.951654
 159.109741,    2.975494
 161.377986,    2.995598
 163.646231,    3.012220
 165.914476,    3.026329
 168.182721,    3.037504
 170.450966,    3.045161
 172.719211,    3.050342
 174.987456,    3.054646
 177.255701,    3.055354
 179.523946,    3.053667
 181.792191,    3.050943
 184.060436,    3.044636
 186.328681,    3.037086
 188.596926,    3.027179
 190.865171,    3.015915
 193.133416,    3.003031
 195.401661,    2.987667
 197.669906,    2.972613
 199.938151,    2.956029
 202.206396,    2.937927
 204.474641,    2.919265
 206.742886,    2.901008
 209.011131,    2.882821
 211.279376,    2.860869
 213.547622,    2.841683
 215.815867,    2.821801
 218.084112,    2.799712
 220.352357,    2.778207
 222.620602,    2.755836
 224.888847,    2.731935
 227.157092,    2.707986
 229.425337,    2.681960
 231.693582,    2.654067
 233.961827,    2.626091
 236.230072,    2.597254
 238.498317,    2.564627
 240.766562,    2.531885
 243.034807,    2.499027
 245.303052,    2.464643
 247.571297,    2.427919
 249.839542,    2.391049
 252.107787,    2.354413
 254.376032,    2.317651
 256.644277,    2.277963
 258.912522,    2.238127
 261.180767,    2.199102
 263.449012,    2.159903
 265.717257,    2.119397
 267.985502,    2.076849
 270.253747,    2.034132
 272.521992,    1.991216
 274.790237,    1.948058
 277.058482,    1.904359
 279.326727,    1.857656
 281.594972,    1.810640
 283.863217,    1.763456
 286.131462,    1.716079
 288.399707,    1.668480
 290.667952,    1.620704
 292.936197,    1.570880
 295.204442,    1.520085
 297.472687,    1.469046
 299.740932,    1.417753
 302.009177,    1.366213
 304.277422,    1.314428
 306.545667,    1.262444
 308.813912,    1.209195
 311.082157,    1.154225
 313.350402,    1.098992
 315.618647,    1.043821
 317.886892,    0.988458
 320.155137,    0.932833
 322.423382,    0.877088
 324.691627,    0.821337
 326.959872,    0.765321
 329.228117,    0.707244
 331.496362,    0.648562
 333.764607,    0.589635
 336.032853,    0.530427
 338.301098,    0.471038
 340.569343,    0.411495
 342.837588,    0.351672
 345.105833,    0.291567
 347.374078,    0.231295
 349.642323,    0.170744
 351.910568,    0.109657
 354.178813,    0.046444
 356.447058,   -0.016904
 358.715303,   -0.080547
 360.983548,   -0.144436
