Ground Distance, 
   0.000000,   15.240000
 240.072474,    2.658335
 251.352220,    2.100110
 262.631965,    1.607693
 273.911711,    1.181032
 285.191456,    0.820085
 296.471201,    0.524814
 307.750947,    0.295191
 319.030692,    0.131190
 330.310437,    0.032797
 341.590183,   -0.000000
 342.412694,    0.000000
 350.625848,    0.000000
 407.598808,    0.000000
 418.868016,    0.000000
 430.095946,    0.000000
 441.282814,    0.000000
 452.428835,    0.000000
 454.746258,    0.000000
 454.788631,    0.000000
 454.816852,    0.000000
 454.825125,    0.000000
 454.832728,    0.000000
 454.908758,    0.000000
 455.668941,    0.000000
 463.258876,    0.000000
 507.195748,    0.000000
 550.712229,    0.000000
 591.730809,    0.000000
 603.800089,    0.000000
 616.578084,    0.000000
 651.865446,    0.000000
 685.693640,    0.000000
 716.875625,    0.000000
 745.382036,    0.000000
 771.265875,    0.000000
 794.608591,    0.000000
 815.513841,    0.000000
 834.101720,    0.000000
 850.502215,    0.000000
 853.972513,    0.000000
 856.169135,    0.000000
 857.375665,    0.000000
 858.531043,    0.000000
 869.584695,    0.000000
 873.368480,    0.000000
 875.681071,    0.000000
 876.544734,    0.000000
 877.442305,    0.000000
 885.960219,    0.000000
 889.700516,    0.000000
 894.244646,    0.000000
 894.923135,    0.000000
 895.246541,    0.000000
 895.547652,    0.000000
 898.464127,    0.000000
 906.337632,    0.000000
 912.584677,    0.000000
 913.730432,    0.000000
 913.929176,    0.000000
 914.058654,    0.000000
 914.190581,    0.000000
 915.425986,    0.000000
 918.726392,    0.000000
 919.176542,    0.000000
 919.378526,    0.000000
 919.517410,    0.000000
 919.609101,    0.000000
 919.661200,    0.000000
 919.680139,    0.000000
 919.680459,    0.000000
 919.680498,    0.000000
 919.680498,    0.000000
