Speed (TAS), Rate of Climb
 161.973325,  582.895651
 164.144878,  593.045071
 166.316431,  602.270735
 168.487984,  610.643586
 170.659537,  618.383683
 172.831090,  625.201035
 175.002643,  631.100575
 177.174196,  636.205454
 179.345749,  640.785983
 181.517302,  644.500991
 183.688855,  647.252946
 185.860408,  649.204111
 188.031961,  650.754361
 190.203514,  651.511754
 192.375067,  651.428455
 194.546620,  650.453759
 196.718173,  649.203044
 198.889726,  647.218520
 201.061279,  644.086077
 203.232832,  640.521666
 205.404385,  636.399197
 207.575938,  631.404436
 209.747491,  625.741125
 211.919045,  619.138497
 214.090598,  612.345134
 216.262151,  604.324939
 218.433704,  595.867653
 220.605257,  586.332592
 222.776810,  576.533258
 224.948363,  565.653535
 227.119916,  554.077880
 229.291469,  541.830330
 231.463022,  528.703354
 233.634575,  515.153695
 235.806128,  500.248519
 237.977681,  484.864690
 240.149234,  468.876647
 242.320787,  451.633228
 244.492340,  433.901645
 246.663893,  415.340636
 248.835446,  395.628799
 251.006999,  375.394118
 253.178552,  354.403009
 255.350105,  332.052659
 257.521658,  309.118799
 259.693211,  285.622780
 261.864764,  260.717567
 264.036317,  235.006764
 266.207870,  208.671759
 268.379423,  181.639385
 270.550976,  153.066160
 272.722529,  123.831469
 274.894082,   93.938156
 277.065635,   63.403434
 279.237188,   31.207550
 281.408741,   -1.697359
 283.580294,  -35.295307
 285.751847,  -69.574050
 287.923400, -104.982814
 290.094953, -141.692226
 292.266506, -179.128974
 294.438059, -217.285530
 296.609612, -256.165746
 298.781165, -296.145505
 300.952718, -337.542052
 303.124271, -379.696892
 305.295824, -422.614042
 307.467377, -466.305307
 309.638930, -510.770516
 311.810483, -556.642967
 313.982036, -603.701910
 316.153589, -651.565491
 318.325143, -700.237755
 320.496696, -749.722794
 322.668249, -800.024778
 324.839802, -851.230915
 327.011355, -904.196622
 329.182908, -958.012454
 331.354461, -1012.682721
 333.526014, -1068.193394
 335.697567, -1124.561762
 337.869120, -1181.797190
 340.040673, -1239.903986
 342.212226, -1299.430932
 344.383779, -1360.294124
 346.555332, -1422.061014
 348.726885, -1484.736037
 350.898438, -1548.281855
 353.069991, -1612.736351
 355.241544, -1678.111674
 357.413097, -1744.412260
 359.584650, -1811.586988
 361.756203, -1880.453886
 363.927756, -1950.531506
 366.099309, -2021.570166
 368.270862, -2093.503619
 370.442415, -2166.398794
 372.613968, -2240.267728
 374.785521, -2315.114971
 376.957074, -2390.857663
