Ground Distance, Speed
   0.000000,    0.000000
   1.888085,    3.766517
   7.513221,    7.473601
  16.814509,   11.118357
  29.728264,   14.698111
  46.188243,   18.210416
  66.125878,   21.653067
  89.470499,   25.024085
 116.149580,   28.321720
 146.088975,   31.544470
 179.213138,   34.691069
 215.445372,   37.760465
 254.708077,   40.751898
 296.923005,   43.664851
 342.011535,   46.499075
 389.894897,   49.254539
 440.494426,   51.931445
 493.731706,   54.530112
 549.528727,   57.051012
 590.498974,   58.787365
 590.498974,   58.787365
 627.926750,   60.267647
 636.100921,   60.570288
 666.657408,   61.645694
 667.273970,   61.666569
 729.938616,   63.614859
 794.398115,   65.247148
 860.312635,   66.519271
 876.661866,   66.773151
 943.864720,   67.568453
1011.671322,   67.981982
1079.706555,   68.029580
1147.618240,   67.740827
1215.089609,   67.156572
1281.849367,   66.326401
1347.678900,   65.305903
1412.418152,   64.156474
1475.970643,   62.943502
1526.253473,   61.966614
1526.253473,   61.966614
1588.220087,   61.966614
1662.262372,   61.966614
1662.262372,   61.966614
1724.228987,   61.966614
1786.195601,   61.966614
1848.162215,   61.966614
1910.128829,   61.966614
1972.095443,   61.966614
2034.062057,   61.966614
2096.028671,   61.966614
2157.995285,   61.966614
2219.961899,   61.966614
2281.928513,   61.966614
2343.895127,   61.966614
2405.861741,   61.966614
2467.828355,   61.966614
2529.794969,   61.966614
2591.761583,   61.966614
2653.728197,   61.966614
2715.694811,   61.966614
2777.661425,   61.966614
2839.628039,   61.966614
2901.594653,   61.966614
2963.561267,   61.966614
3025.527882,   61.966614
3087.494496,   61.966614
3149.461110,   61.966614
3211.427724,   61.966614
3273.394338,   61.966614
3335.360952,   61.966614
3397.327566,   61.966614
3459.294180,   61.966614
3521.260794,   61.966614
3583.227408,   61.966614
3645.194022,   61.966614
3707.160636,   61.966614
3769.127250,   61.966614
3831.093864,   61.966614
3893.060478,   61.966614
3955.027092,   61.966614
4016.993706,   61.966614
4078.960320,   61.966614
4140.926934,   61.966614
4202.893548,   61.966614
4264.860162,   61.966614
4326.826777,   61.966614
4388.793391,   61.966614
4450.760005,   61.966614
4512.726619,   61.966614
4574.693233,   61.966614
4636.659847,   61.966614
4698.626461,   61.966614
4760.593075,   61.966614
4822.559689,   61.966614
4884.526303,   61.966614
4946.492917,   61.966614
5008.459531,   61.966614
5070.426145,   61.966614
5132.392759,   61.966614
5194.359373,   61.966614
5256.325987,   61.966614
5318.292601,   61.966614
5380.259215,   61.966614
5442.225829,   61.966614
5504.192443,   61.966614
5566.159057,   61.966614
5628.125672,   61.966614
5690.092286,   61.966614
5752.058900,   61.966614
5814.025514,   61.966614
5875.992128,   61.966614
5937.958742,   61.966614
5999.925356,   61.966614
6061.891970,   61.966614
6123.858584,   61.966614
6185.825198,   61.966614
6247.791812,   61.966614
6309.758426,   61.966614
6371.725040,   61.966614
6433.691654,   61.966614
6495.658268,   61.966614
6557.624882,   61.966614
6619.591496,   61.966614
6681.558110,   61.966614
6743.524724,   61.966614
6805.491338,   61.966614
6867.457953,   61.966614
6929.424567,   61.966614
6991.391181,   61.966614
7053.357795,   61.966614
7115.324409,   61.966614
7177.291023,   61.966614
7239.257637,   61.966614
7301.224251,   61.966614
7363.190865,   61.966614
7425.157479,   61.966614
7487.124093,   61.966614
7549.090707,   61.966614
7611.057321,   61.966614
7673.023935,   61.966614
7734.990549,   61.966614
7796.957163,   61.966614
7858.923777,   61.966614
7920.890391,   61.966614
7982.857005,   61.966614
8000.000000,   61.966614
