Mach, Climb Angle
   0.238087,    3.148250
   0.239925,    3.138053
   0.241762,    3.128271
   0.243600,    3.122045
   0.245437,    3.114262
   0.247275,    3.105944
   0.249112,    3.096357
   0.250950,    3.085867
   0.252787,    3.074671
   0.254625,    3.062138
   0.256462,    3.049325
   0.258300,    3.034884
   0.260137,    3.020384
   0.261975,    3.004243
   0.263812,    2.988111
   0.265650,    2.970359
   0.267487,    2.952680
   0.269325,    2.933388
   0.271162,    2.914089
   0.273000,    2.893492
   0.274837,    2.872577
   0.276675,    2.852534
   0.278512,    2.833838
   0.280350,    2.814963
   0.282187,    2.794666
   0.284025,    2.774396
   0.285862,    2.753117
   0.287700,    2.731246
   0.289537,    2.709389
   0.291375,    2.685930
   0.293212,    2.662477
   0.295050,    2.638656
   0.296887,    2.613621
   0.298725,    2.588581
   0.300562,    2.563041
   0.302400,    2.536428
   0.304237,    2.509801
   0.306075,    2.482799
   0.307912,    2.454609
   0.309750,    2.426396
   0.311587,    2.399934
   0.313425,    2.372837
   0.315262,    2.345667
   0.317100,    2.318466
   0.318937,    2.290484
   0.320775,    2.261741
   0.322612,    2.232958
   0.324450,    2.204134
   0.326287,    2.174083
   0.328125,    2.143730
   0.329962,    2.113329
   0.331800,    2.082880
   0.333637,    2.051122
   0.335475,    2.019159
   0.337312,    1.987139
   0.339150,    1.955063
   0.340987,    1.921984
   0.342825,    1.888412
   0.344662,    1.854777
   0.346500,    1.823404
   0.348337,    1.791964
   0.350175,    1.759347
   0.352012,    1.726660
   0.353850,    1.693902
   0.355687,    1.661074
   0.357525,    1.627764
   0.359362,    1.593481
   0.361200,    1.559120
   0.363037,    1.524682
   0.364875,    1.490166
   0.366712,    1.455499
   0.368550,    1.419552
   0.370387,    1.383520
   0.372225,    1.347405
   0.374062,    1.311207
   0.375900,    1.274924
   0.377737,    1.238122
   0.379575,    1.200772
   0.381412,    1.165377
   0.383250,    1.129892
   0.385087,    1.094317
   0.386925,    1.058652
   0.388762,    1.022745
   0.390600,    0.985695
   0.392437,    0.948550
   0.394275,    0.911309
   0.396112,    0.873972
   0.397950,    0.836540
   0.399787,    0.799012
   0.401625,    0.761042
   0.403462,    0.722155
   0.405300,    0.683166
   0.407137,    0.644077
   0.408975,    0.604886
   0.410812,    0.565595
   0.412650,    0.526202
   0.414487,    0.487480
   0.416325,    0.449069
   0.418162,    0.410283
   0.420000,    0.371391
