Mach, Climb Angle
   0.202271,    5.349817
   0.204470,    5.324593
   0.206669,    5.297200
   0.208868,    5.276259
   0.211068,    5.254350
   0.213267,    5.230608
   0.215466,    5.205152
   0.217666,    5.177763
   0.219865,    5.148354
   0.222064,    5.117502
   0.224263,    5.085342
   0.226463,    5.051065
   0.228662,    5.015410
   0.230861,    4.978754
   0.233061,    4.939951
   0.235260,    4.900148
   0.237459,    4.859126
   0.239658,    4.816369
   0.241858,    4.774026
   0.244057,    4.732705
   0.246256,    4.691109
   0.248456,    4.647542
   0.250655,    4.603623
   0.252854,    4.557830
   0.255053,    4.511827
   0.257253,    4.463811
   0.259452,    4.415769
   0.261651,    4.365743
   0.263851,    4.315468
   0.266050,    4.263902
   0.268249,    4.211405
   0.270448,    4.158579
   0.272648,    4.103876
   0.274847,    4.049097
   0.277046,    3.994752
   0.279246,    3.940665
   0.281445,    3.886483
   0.283644,    3.830768
   0.285843,    3.774395
   0.288043,    3.717913
   0.290242,    3.659885
   0.292441,    3.601227
   0.294641,    3.542446
   0.296840,    3.482526
   0.299039,    3.421589
   0.301238,    3.360515
   0.303438,    3.299147
   0.305637,    3.235944
   0.307836,    3.172591
   0.310036,    3.109086
   0.312235,    3.046525
   0.314434,    2.982927
   0.316633,    2.919165
   0.318833,    2.855239
   0.321032,    2.790618
   0.323231,    2.724609
   0.325431,    2.658424
   0.327630,    2.592063
   0.329829,    2.525526
   0.332029,    2.457309
   0.334228,    2.388711
   0.336427,    2.319925
   0.338626,    2.250952
   0.340826,    2.181729
   0.343025,    2.110735
   0.345224,    2.040448
   0.347424,    1.974075
   0.349623,    1.907504
   0.351822,    1.840734
   0.354021,    1.772672
   0.356221,    1.703907
   0.358420,    1.634934
   0.360619,    1.565752
   0.362819,    1.496361
   0.365018,    1.426762
   0.367217,    1.355814
   0.369416,    1.284257
   0.371616,    1.212481
   0.373815,    1.140487
   0.376014,    1.068275
   0.378214,    0.995844
   0.380413,    0.924931
   0.382612,    0.854297
   0.384811,    0.783436
   0.387011,    0.712348
   0.389210,    0.641032
   0.391409,    0.569488
   0.393609,    0.497717
   0.395808,    0.425717
   0.398007,    0.352709
   0.400206,    0.278837
   0.402406,    0.204729
   0.404605,    0.130386
   0.406804,    0.055806
   0.409004,   -0.019011
   0.411203,   -0.094064
   0.413402,   -0.169353
   0.415601,   -0.242640
   0.417801,   -0.316953
   0.420000,   -0.391584
