Ground distance, Load Factor
   0.000000,    0.000000
   0.000001,    0.000000
   0.000016,    0.000000
   0.000100,    0.000000
   0.000785,    0.000001
   0.003191,    0.000002
   0.008419,    0.000006
   0.016108,    0.000011
   0.026299,    0.000018
   0.039016,    0.000026
   0.054275,    0.000037
   0.071991,    0.000049
   0.092434,    0.000063
   0.115510,    0.000078
   0.141186,    0.000095
   0.169677,    0.000115
   0.200674,    0.000136
   0.234602,    0.000159
   0.271341,    0.000183
   0.310825,    0.000210
   0.353149,    0.000238
   0.398117,    0.000269
   0.446821,    0.000302
   0.498420,    0.000336
   0.553321,    0.000373
   0.612139,    0.000413
   0.673921,    0.000454
   0.740067,    0.000499
   0.809521,    0.000546
   0.882220,    0.000595
   0.957385,    0.000645
   1.037404,    0.000699
   1.120303,    0.000755
   1.207436,    0.000813
   1.298057,    0.000874
   1.395307,    0.000939
   1.496190,    0.001007
   1.600091,    0.001076
   1.622384,    0.001091
   1.681158,    0.001131
   1.705271,    0.001147
   1.706379,    0.001148
   1.707112,    0.001148
   1.707528,    0.001148
   1.709517,    0.001150
   1.711499,    0.001151
   1.720156,    0.001157
   1.755600,    0.001181
   1.843473,    0.001240
   1.958391,    0.001316
   2.079424,    0.001397
   2.207804,    0.001483
   2.340957,    0.001572
   2.476590,    0.001663
   2.622341,    0.001761
   2.769622,    0.001859
   2.921898,    0.001961
   3.078849,    0.002066
   3.244528,    0.002176
   3.411265,    0.002287
   3.586332,    0.002404
   3.766217,    0.002524
   3.950180,    0.002647
   4.140790,    0.002774
   4.337865,    0.002905
   4.543568,    0.003042
   4.752722,    0.003181
   4.970855,    0.003326
   5.193998,    0.003474
   5.425220,    0.003628
   5.659338,    0.003783
   5.902701,    0.003945
   6.153165,    0.004111
   6.406671,    0.004279
   6.669904,    0.004454
   6.723276,    0.004489
   6.864423,    0.004582
   6.874747,    0.004589
   6.877296,    0.004591
   6.880091,    0.004593
   6.881319,    0.004594
   6.881475,    0.004594
   6.881645,    0.004594
   6.882930,    0.004595
   6.889465,    0.004599
   6.917290,    0.004618
   7.002438,    0.004674
   7.189992,    0.004798
   7.478679,    0.004989
   7.769418,    0.005182
   8.070105,    0.005381
   8.374911,    0.005582
   8.687687,    0.005789
   9.009180,    0.006001
   9.338438,    0.006218
   9.677617,    0.006442
  10.022506,    0.006670
  10.373397,    0.006901
  10.732542,    0.007138
  11.106174,    0.007384
  11.485552,    0.007633
  11.872179,    0.007888
  12.262838,    0.008145
  12.665584,    0.008409
  13.075269,    0.008678
  13.497847,    0.008956
  13.931068,    0.009240
  14.370012,    0.009528
  14.818475,    0.009822
  15.278476,    0.010123
  15.371595,    0.010184
  15.442317,    0.010231
  15.481956,    0.010256
  15.507776,    0.010273
  15.589290,    0.010327
  15.598653,    0.010333
  15.602211,    0.010335
  15.603100,    0.010336
  15.603424,    0.010336
  15.604324,    0.010337
  15.610238,    0.010340
  15.639253,    0.010359
  15.735404,    0.010422
  15.980869,    0.010583
  16.453060,    0.010892
  16.947855,    0.011216
  17.448499,    0.011543
  17.963047,    0.011879
  18.481396,    0.012217
  19.013908,    0.012565
  19.554908,    0.012917
  20.111791,    0.013280
  20.674278,    0.013647
  21.249159,    0.014021
  21.835278,    0.014402
  22.432754,    0.014791
  23.036910,    0.015183
  23.652544,    0.015583
  24.276056,    0.015988
  24.911555,    0.016400
  25.564576,    0.016823
  26.227177,    0.017253
  26.895063,    0.017685
  27.581569,    0.018129
  27.719939,    0.018219
  27.791634,    0.018265
  27.835452,    0.018294
  27.871381,    0.018317
  27.897514,    0.018334
  27.916748,    0.018346
  27.933062,    0.018357
  27.949220,    0.018367
  27.954279,    0.018370
  27.960414,    0.018374
  27.961313,    0.018375
  27.962562,    0.018376
  27.971237,    0.018381
  28.010861,    0.018407
  28.208312,    0.018535
  28.718082,    0.018864
  29.434577,    0.019327
  30.160094,    0.019796
  30.898084,    0.020272
  31.650030,    0.020757
  32.414388,    0.021249
  33.194598,    0.021752
  33.978962,    0.022256
  34.782125,    0.022773
  35.595887,    0.023296
  36.421887,    0.023827
  37.254396,    0.024361
  38.112014,    0.024911
  38.982723,    0.025469
  39.851780,    0.026026
  40.736044,    0.026592
  41.631004,    0.027165
  42.547335,    0.027751
  43.468148,    0.028339
  43.655678,    0.028459
  43.825036,    0.028567
  43.924328,    0.028630
  44.025312,    0.028695
  44.042154,    0.028705
  44.047588,    0.028709
  44.050372,    0.028711
  44.053659,    0.028713
  44.056675,    0.028715
  44.075899,    0.028727
  44.192340,    0.028801
  44.540278,    0.029023
  45.463464,    0.029612
  46.430715,    0.030229
  47.415046,    0.030856
  48.419912,    0.031496
  49.429212,    0.032138
  50.451271,    0.032788
  51.486725,    0.033446
  52.542824,    0.034116
  53.610621,    0.034794
  54.689569,    0.035477
  55.793687,    0.036177
  56.897719,    0.036876
  58.032715,    0.037594
  59.172809,    0.038314
  60.333612,    0.039048
  61.503041,    0.039786
  62.689228,    0.040534
  63.896719,    0.041295
  63.944925,    0.041325
  63.958002,    0.041333
  63.972885,    0.041343
  63.975032,    0.041344
  63.977340,    0.041345
  63.997958,    0.041358
  64.099498,    0.041422
  64.451286,    0.041644
  65.588471,    0.042360
  66.836432,    0.043145
  68.087871,    0.043931
  69.362970,    0.044732
  70.645090,    0.045537
  71.934483,    0.046345
  73.255286,    0.047173
  74.580554,    0.048003
  75.928538,    0.048846
  77.292961,    0.049699
  78.666611,    0.050557
  80.060476,    0.051427
  81.468933,    0.052306
  82.896265,    0.053195
  84.339824,    0.054094
  85.799262,    0.055002
  87.271539,    0.055917
  87.568257,    0.056101
  87.750792,    0.056215
  87.791638,    0.056240
  87.837185,    0.056268
  87.846221,    0.056274
  87.855851,    0.056280
  87.925534,    0.056323
  88.280920,    0.056544
  89.267259,    0.057156
  90.784868,    0.058098
  92.325084,    0.059053
  93.882321,    0.060017
  95.450887,    0.060988
  97.030705,    0.061965
  98.622528,    0.062949
 100.239307,    0.063947
 101.874122,    0.064955
 103.529119,    0.065975
 105.194035,    0.067000
 106.881099,    0.068038
 108.591049,    0.069089
 110.313331,    0.070147
 112.060603,    0.071219
 113.816192,    0.072295
 115.584833,    0.073378
 115.656337,    0.073422
 115.718582,    0.073460
 115.778875,    0.073497
 115.782577,    0.073500
 115.785146,    0.073501
 115.787465,    0.073503
 115.810647,    0.073517
 115.938437,    0.073595
 116.443733,    0.073904
 117.760842,    0.074710
 119.592361,    0.075830
 121.422333,    0.076947
 123.277213,    0.078079
 125.156168,    0.079225
 127.044842,    0.080375
 128.953344,    0.081537
 130.872057,    0.082703
 132.819336,    0.083886
 134.775176,    0.085073
 136.756779,    0.086275
 138.763477,    0.087491
 140.785477,    0.088714
 142.823353,    0.089947
 144.888937,    0.091194
 146.957242,    0.092443
 147.375875,    0.092695
 147.651944,    0.092862
 147.840419,    0.092975
 147.870330,    0.092993
 147.903800,    0.093014
 147.911073,    0.093018
 147.916299,    0.093021
 147.919401,    0.093023
 147.921362,    0.093024
 147.923446,    0.093025
 147.944282,    0.093038
 148.084076,    0.093122
 148.603691,    0.093435
 150.727667,    0.094715
 152.858156,    0.095998
 155.011162,    0.097292
 157.189147,    0.098601
 159.388957,    0.099921
 161.612991,    0.101255
 163.843607,    0.102591
 166.088719,    0.103935
 168.362859,    0.105294
 170.664370,    0.106669
 172.995068,    0.108060
 175.323471,    0.109448
 177.674204,    0.110848
 180.033976,    0.112252
 182.429764,    0.113676
 182.911675,    0.113962
 184.250773,    0.114757
 184.346838,    0.114814
 184.360787,    0.114823
 184.382036,    0.114835
 184.388172,    0.114839
 184.392716,    0.114841
 184.395566,    0.114843
 184.396748,    0.114844
 184.397900,    0.114845
 184.409419,    0.114851
 184.489099,    0.114899
 184.903673,    0.115145
 186.251346,    0.115944
 188.640872,    0.117361
 191.124616,    0.118832
 193.620256,    0.120308
 196.149947,    0.121804
 198.686085,    0.123301
 201.253326,    0.124815
 203.828933,    0.126333
 206.436609,    0.127868
 209.066108,    0.129414
 211.712023,    0.130968
 214.364479,    0.132525
 217.036544,    0.134091
 219.742251,    0.135675
