Mach, Rate of Climb
   0.184383,    7.104830
   0.186763,    7.157930
   0.189143,    7.206750
   0.191523,    7.251291
   0.193903,    7.291567
   0.196283,    7.327607
   0.198663,    7.359421
   0.201043,    7.386612
   0.203423,    7.409567
   0.205803,    7.428363
   0.208183,    7.448814
   0.210563,    7.470359
   0.212943,    7.487417
   0.215323,    7.500414
   0.217703,    7.509896
   0.220082,    7.515417
   0.222462,    7.516357
   0.224842,    7.514081
   0.227222,    7.507388
   0.229602,    7.496715
   0.231982,    7.482733
   0.234362,    7.463719
   0.236742,    7.442131
   0.239122,    7.414947
   0.241502,    7.385925
   0.243882,    7.361100
   0.246262,    7.334238
   0.248642,    7.301709
   0.251022,    7.267014
   0.253402,    7.227287
   0.255782,    7.184555
   0.258162,    7.137957
   0.260542,    7.086998
   0.262922,    7.033659
   0.265302,    6.974559
   0.267682,    6.912707
   0.270062,    6.847530
   0.272442,    6.777011
   0.274822,    6.703881
   0.277202,    6.633096
   0.279582,    6.562087
   0.281962,    6.488534
   0.284342,    6.411779
   0.286722,    6.329459
   0.289102,    6.244477
   0.291482,    6.156823
   0.293862,    6.063701
   0.296242,    5.966970
   0.298622,    5.867447
   0.301001,    5.764957
   0.303381,    5.656183
   0.305761,    5.544499
   0.308141,    5.429895
   0.310521,    5.313191
   0.312901,    5.200535
   0.315281,    5.084881
   0.317661,    4.966349
   0.320041,    4.844926
   0.322421,    4.718954
   0.324801,    4.588048
   0.327181,    4.454136
   0.329561,    4.317205
   0.331941,    4.177243
   0.334321,    4.032615
   0.336701,    3.882887
   0.339081,    3.730011
   0.341461,    3.573975
   0.343841,    3.414766
   0.346221,    3.259201
   0.348601,    3.102360
   0.350981,    2.941817
   0.353361,    2.778133
   0.355741,    2.611295
   0.358121,    2.441288
   0.360501,    2.268100
   0.362881,    2.089926
   0.365261,    1.906671
   0.367641,    1.720123
   0.370021,    1.530266
   0.372401,    1.337087
   0.374781,    1.140571
   0.377161,    0.940704
   0.379541,    0.737411
   0.381920,    0.535716
   0.384300,    0.330665
   0.386680,    0.122245
   0.389060,   -0.089558
   0.391440,   -0.304761
   0.393820,   -0.523376
   0.396200,   -0.745418
   0.398580,   -0.970903
   0.400960,   -1.202906
   0.403340,   -1.438997
   0.405720,   -1.678638
   0.408100,   -1.921845
   0.410480,   -2.168632
   0.412860,   -2.419015
   0.415240,   -2.669418
   0.417620,   -2.921078
   0.420000,   -3.176310
