Time, Acceleration
   0.000100,    3.303254
   0.000613,    3.303229
   0.002976,    3.303118
   0.009666,    3.302803
   0.025771,    3.302043
   0.048352,    3.300977
   0.070936,    3.299910
   0.093526,    3.298843
   0.116153,    3.297772
   0.138814,    3.296699
   0.161505,    3.295624
   0.184220,    3.294547
   0.207071,    3.293463
   0.229907,    3.292379
   0.252778,    3.291292
   0.275858,    3.290194
   0.298897,    3.289098
   0.322168,    3.287989
   0.345500,    3.286877
   0.368688,    3.285771
   0.392187,    3.284649
   0.415784,    3.283522
   0.439326,    3.282396
   0.462899,    3.281268
   0.487011,    3.280113
   0.511142,    3.278957
   0.535432,    3.277792
   0.559812,    3.276622
   0.584126,    3.275454
   0.608610,    3.274277
   0.633178,    3.273095
   0.658038,    3.271898
   0.683074,    3.270691
   0.708030,    3.269488
   0.733304,    3.268268
   0.758763,    3.267038
   0.784546,    3.265792
   0.810392,    3.264541
   0.836067,    3.263298
   0.862104,    3.262036
   0.888643,    3.260749
   0.914963,    3.259472
   0.941569,    3.258179
   0.968244,    3.256882
   0.995151,    3.255573
   1.022209,    3.254256
   1.049624,    3.252919
   1.076894,    3.251589
   1.104499,    3.250242
   1.132068,    3.248895
   1.159951,    3.247531
   1.188231,    3.246147
   1.216618,    3.244757
   1.245280,    3.243352
   1.273753,    3.241955
   1.302347,    3.240550
   1.331466,    3.239119
   1.360617,    3.237685
   1.390107,    3.236234
   1.419650,    3.234778
   1.425605,    3.234484
   1.441812,    3.233685
   1.442991,    3.233627
   1.443888,    3.233583
   1.444542,    3.233550
   1.444756,    3.233540
   1.444842,    3.233535
   1.444921,    3.233532
   1.445387,    3.233509
   1.447835,    3.233388
   1.456398,    3.232965
   1.479187,    3.231839
   1.509373,    3.230347
   1.539498,    3.228856
   1.569781,    3.227357
   1.600167,    3.225851
   1.630718,    3.224335
   1.661841,    3.222790
   1.693023,    3.221241
   1.724374,    3.219681
   1.755923,    3.218111
   1.787409,    3.216542
   1.819582,    3.214938
   1.851885,    3.213325
   1.884391,    3.211701
   1.917070,    3.210067
   1.949672,    3.208436
   1.982602,    3.206786
