"Y(X), created by Plot Digitizer, 2.6.8"
"Date: 11/04/17, 12.22.16"


17
X,Y
0.00000,0.897796,
1.97437,0.896967,
5.05883,0.893667,
7.90616,0.890314,
10.3379,0.888197,
13.0673,0.883490,
16.4493,0.877601,
21.0781,0.868004,
26.2415,0.855870,
31.5235,0.843763,
36.5696,0.828948,
40.8450,0.813962,
44.7629,0.802881,
49.6329,0.784044,
54.2669,0.762500,
57.1201,0.745872,
60.0000,0.725235,
