"Y(X), created by Plot Digitizer, 2.6.8"
"Date: 11/04/17, 12.19.02"


13
X,Y
0.00000,0.899084,
2.51085,0.890448,
8.92217,0.871952,
14.0880,0.854508,
20.3819,0.833332,
27.9243,0.804465,
34.1636,0.772655,
39.4544,0.740635,
44.0356,0.704476,
49.5700,0.657906,
55.4096,0.591489,
57.7357,0.560141,
60.0000,0.515492,
