"Y(X), created by Plot Digitizer, 2.6.8"
"Date: 11/04/17, 12.24.58"


14
X,Y
0.00000,0.899124,
4.57989,0.904182,
8.48903,0.913013,
10.5029,0.917441,
16.3695,0.924050,
21.1098,0.930409,
26.1459,0.938161,
31.3581,0.949936,
36.3344,0.959003,
42.1969,0.974904,
48.2989,0.985547,
53.8058,1.00137,
57.5377,1.00883,
60.0000,1.01866,
