"Y(X), created by Plot Digitizer, 2.6.8"
"Date: 11/04/17, 12.26.05"


12
X,Y
0.00000,0.899137,
6.05961,0.909820,
11.0323,0.926852,
15.0577,0.941018,
19.5585,0.952635,
25.8337,0.973938,
31.6329,0.999119,
37.9615,1.03371,
44.8788,1.07772,
50.6744,1.11087,
55.8162,1.14785,
60.0000,1.18323,
