Ground Distance, Speed
   0.000000,    0.000330
   0.000001,    0.002276
   0.000015,    0.009870
   0.000137,    0.030077
   0.000791,    0.072269
   0.003325,    0.148177
   0.007630,    0.224441
   0.013701,    0.300730
   0.021551,    0.377122
   0.031181,    0.453573
   0.042597,    0.530083
   0.055869,    0.607002
   0.070946,    0.683942
   0.087845,    0.760970
   0.106697,    0.838561
   0.127484,    0.916511
   0.150173,    0.994617
   0.174607,    1.072364
   0.201223,    1.151066
   0.229641,    1.229520
   0.259926,    1.307937
   0.292404,    1.387085
   0.327166,    1.467048
   0.363979,    1.547203
   0.403328,    1.628496
   0.444482,    1.709357
   0.487962,    1.790799
   0.533907,    1.872982
   0.581508,    1.954460
   0.631693,    2.036803
   0.684262,    2.119602
   0.738402,    2.201591
   0.795886,    2.285398
   0.855848,    2.369629
   0.919762,    2.456202
   0.985517,    2.542160
   1.054014,    2.628683
   1.124284,    2.714548
   1.197144,    2.800767
   1.273353,    2.888162
   1.352866,    2.976577
   1.435286,    3.065499
   1.519943,    3.154191
   1.607723,    3.243558
   1.698904,    3.333816
   1.793830,    3.425219
   1.891010,    3.516293
   1.992142,    3.608594
   2.097174,    3.701979
   2.204444,    3.794944
   2.316465,    3.889615
   2.432130,    3.984964
   2.550171,    4.079935
   2.672259,    4.175848
   2.797475,    4.271940
   2.924828,    4.367463
   3.057885,    4.465038
   3.194105,    4.562728
   3.334210,    4.661024
   3.363007,    4.680966
   3.380534,    4.693062
   3.391799,    4.700819
   3.398364,    4.705333
   3.404084,    4.709263
   3.409432,    4.712935
   3.414833,    4.716640
   3.419206,    4.719637
   3.422879,    4.722153
   3.423276,    4.722425
   3.423779,    4.722769
   3.424234,    4.723081
   3.426852,    4.724873
   3.439112,    4.733257
   3.474105,    4.757103
   3.567635,    4.820248
   3.707002,    4.912800
   3.861950,    5.013649
   4.020168,    5.114527
   4.183491,    5.216566
   4.350290,    5.318708
   4.522647,    5.422183
   4.697750,    5.525273
