Mach, Rate of Climb
   0.215984, 1118.733285
   0.218044, 1126.040251
   0.220105, 1132.892185
   0.222166, 1139.304008
   0.224227, 1145.292419
   0.226287, 1150.749881
   0.228348, 1155.696738
   0.230409, 1160.251156
   0.232470, 1164.359763
   0.234531, 1167.878569
   0.236591, 1171.046929
   0.238652, 1173.721196
   0.240713, 1175.874999
   0.242774, 1178.664590
   0.244834, 1181.224904
   0.246895, 1183.525847
   0.248956, 1185.281997
   0.251017, 1186.669161
   0.253077, 1187.591274
   0.255138, 1188.087160
   0.257199, 1188.146638
   0.259260, 1187.779627
   0.261321, 1186.949246
   0.263381, 1185.753806
   0.265442, 1184.007799
   0.267503, 1182.024697
   0.269564, 1179.338846
   0.271624, 1176.470502
   0.273685, 1172.967087
   0.275746, 1169.122652
   0.277807, 1166.080059
   0.279868, 1162.479724
   0.281928, 1158.687550
   0.283989, 1154.331122
   0.286050, 1149.545948
   0.288111, 1144.555040
   0.290171, 1138.866313
   0.292232, 1132.852081
   0.294293, 1126.618185
   0.296354, 1119.660837
   0.298414, 1112.375594
   0.300475, 1104.856756
   0.302536, 1096.708806
   0.304597, 1088.113069
   0.306658, 1079.269836
   0.308718, 1070.024257
   0.310779, 1060.307171
   0.312840, 1051.183634
   0.314901, 1041.812300
   0.316961, 1031.829005
   0.319022, 1021.353145
   0.321083, 1010.615675
   0.323144,  999.615832
   0.325204,  987.948415
   0.327265,  975.814216
   0.329326,  963.403896
   0.331387,  950.716620
   0.333448,  937.497741
   0.335508,  923.649870
   0.337569,  909.511401
   0.339630,  895.081432
   0.341691,  880.359059
   0.343751,  864.858797
   0.345812,  849.696085
   0.347873,  835.066756
   0.349934,  820.149335
   0.351995,  804.942853
   0.354055,  788.983453
   0.356116,  772.588693
   0.358177,  755.891444
   0.360238,  738.890678
   0.362298,  721.585365
   0.364359,  703.825526
   0.366420,  685.306516
   0.368481,  666.469709
   0.370541,  647.314022
   0.372602,  627.838367
   0.374663,  608.041659
   0.376724,  587.831160
   0.378785,  566.788766
   0.380845,  546.466813
   0.382906,  526.184177
   0.384967,  505.580458
   0.387028,  484.654516
   0.389088,  463.405212
   0.391149,  441.605315
   0.393210,  419.103647
   0.395271,  396.265724
   0.397332,  373.090358
   0.399392,  349.576361
   0.401453,  325.722542
   0.403514,  301.527714
   0.405575,  276.990688
   0.407635,  251.637934
   0.409696,  225.807304
   0.411757,  199.621783
   0.413818,  173.094700
   0.415878,  147.423461
   0.417939,  121.405795
   0.420000,   95.040465
