Speed (CAS), Climb Angle
  81.081024,  693.226272
  82.870970,  694.175191
  84.660916,  696.349337
  86.450862,  698.269074
  88.240808,  699.884848
  90.030755,  700.879637
  91.820701,  701.682237
  93.610647,  701.969206
  95.400593,  702.179282
  97.190539,  701.520158
  98.980485,  700.907190
 100.770432,  698.884120
 102.560378,  696.353190
 104.350324,  693.850693
 106.140270,  690.674190
 107.930216,  687.333744
 109.720162,  684.007054
 111.510108,  680.309910
 113.300055,  676.134986
 115.090001,  671.960254
 116.879947,  667.785705
 118.669893,  663.260857
 120.459839,  658.268153
 122.249785,  653.263825
 124.039731,  648.247871
 125.829678,  643.220290
 127.619624,  637.793335
 129.409570,  631.983859
 131.199516,  626.152675
 132.989462,  620.530456
 134.779408,  615.426915
 136.569354,  610.301190
 138.359301,  604.951672
 140.149247,  599.090069
 141.939193,  593.197843
 143.729139,  587.275008
 145.519085,  581.321574
 147.309031,  575.337551
 149.098978,  569.322948
 150.888924,  563.277776
 152.678870,  557.163643
 154.468816,  550.438066
 156.258762,  543.675137
 158.048708,  536.874869
 159.838654,  530.037269
 161.628601,  523.162346
 163.418547,  516.250109
 165.208493,  509.300564
 166.998439,  502.639719
 168.788385,  496.023208
 170.578331,  489.369148
 172.368277,  482.677547
 174.158224,  475.710047
 175.948170,  468.400266
 177.738116,  461.047741
 179.528062,  453.652478
 181.318008,  446.214478
 183.107954,  438.733745
 184.897901,  431.210277
 186.687847,  423.644076
 188.477793,  416.035140
 190.267739,  408.383465
 192.057685,  400.689049
 193.847631,  392.951885
 195.637577,  385.171969
 197.427524,  377.349292
 199.217470,  369.247493
 201.007416,  360.550516
 202.797362,  351.811185
 204.587308,  343.029475
 206.377254,  334.109251
 208.167200,  324.790728
 209.957147,  315.426085
 211.747093,  306.015282
 213.537039,  296.558281
 215.326985,  287.055040
 217.116931,  277.505516
 218.906877,  267.909661
 220.696824,  258.267429
 222.486770,  248.578768
 224.276716,  238.843627
 226.066662,  229.061949
 227.856608,  219.233679
 229.646554,  209.358757
 231.436500,  199.437120
 233.226447,  189.689034
 235.016393,  179.949172
 236.806339,  170.162308
 238.596285,  160.328380
 240.386231,  150.447319
 242.176177,  140.519056
 243.966123,  130.543104
 245.756070,  120.514185
 247.546016,  110.420032
 249.335962,  100.241724
 251.125908,   89.950410
 252.915854,   79.507798
 254.705800,   68.865502
 256.495747,   57.964363
 258.285693,   46.733767
