Speed (CAS), Rate of Climb
  70.936097,    2.454652
  71.359743,    2.505447
  71.783389,    2.541150
  72.207035,    2.577997
  72.630681,    2.615655
  73.054327,    2.644303
  73.477973,    2.668483
  73.901619,    2.692969
  74.325265,    2.717762
  74.748911,    2.742868
  75.172557,    2.759765
  75.596203,    2.776095
  76.019849,    2.793574
  76.443495,    2.811225
  76.867141,    2.829052
  77.290787,    2.844750
  77.714433,    2.855224
  78.138079,    2.865752
  78.561725,    2.876334
  78.985371,    2.886972
  79.409017,    2.898400
  79.832663,    2.910546
  80.256309,    2.916688
  80.679955,    2.922242
  81.103601,    2.927768
  81.527247,    2.933267
  81.950893,    2.938741
  82.374539,    2.944191
  82.798186,    2.949618
  83.221832,    2.951680
  83.645478,    2.952979
  84.069124,    2.954188
  84.492770,    2.955308
  84.916416,    2.956339
  85.340062,    2.957282
  85.763708,    2.958138
  86.187354,    2.958909
  86.611000,    2.954717
  87.034646,    2.951132
  87.458292,    2.947394
  87.881938,    2.943503
  88.305584,    2.939461
  88.729230,    2.935267
  89.152876,    2.930923
  89.576522,    2.926428
  90.000168,    2.921583
  90.423814,    2.912398
  90.847460,    2.903251
  91.271106,    2.893890
  91.694752,    2.884315
  92.118398,    2.874525
  92.542044,    2.864521
  92.965690,    2.854304
  93.389336,    2.843873
  93.812982,    2.833409
  94.236628,    2.823495
  94.660274,    2.807983
  95.083920,    2.790514
  95.507566,    2.772742
  95.931212,    2.754667
  96.354858,    2.736288
  96.778504,    2.717606
  97.202150,    2.698620
  97.625796,    2.679766
  98.049442,    2.660891
  98.473088,    2.641718
  98.896734,    2.622246
  99.320380,    2.602474
  99.744026,    2.577481
 100.167672,    2.550816
 100.591318,    2.523769
 101.014964,    2.496351
 101.438610,    2.469008
 101.862256,    2.441284
 102.285902,    2.413180
 102.709549,    2.384694
 103.133195,    2.355826
 103.556841,    2.326575
 103.980487,    2.296940
 104.404133,    2.266921
 104.827779,    2.236607
 105.251425,    2.206022
 105.675071,    2.171565
 106.098717,    2.134268
 106.522363,    2.096513
 106.946009,    2.058297
 107.369655,    2.019621
 107.793301,    1.980482
 108.216947,    1.940880
 108.640593,    1.900812
 109.064239,    1.860279
 109.487885,    1.819280
 109.911531,    1.777814
 110.335177,    1.735880
 110.758823,    1.693477
 111.182469,    1.650604
 111.606115,    1.607261
 112.029761,    1.563438
 112.453407,    1.519123
 112.877053,    1.470887
