Speed (CAS), Rate of Climb
 143.739311, 1917.309528
 147.499048, 1976.161429
 151.258786, 2032.619840
 155.018523, 2086.034993
 158.778260, 2137.941144
 162.537997, 2188.597005
 166.297735, 2236.710767
 170.057472, 2284.012229
 173.817209, 2331.229209
 177.576946, 2376.043984
 181.336684, 2419.845951
 185.096421, 2462.956786
 188.856158, 2503.816360
 192.615895, 2542.816999
 196.375633, 2579.952223
 200.135370, 2614.942377
 203.895107, 2647.250085
 207.654844, 2676.863474
 211.414582, 2704.392993
 215.174319, 2729.642648
 218.934056, 2752.115117
 222.693793, 2772.339800
 226.453531, 2790.891739
 230.213268, 2806.372102
 233.973005, 2820.332661
 237.732742, 2831.683168
 241.492480, 2841.434265
 245.252217, 2848.392606
 249.011954, 2853.972879
 252.771691, 2856.382076
 256.531429, 2857.426275
 260.291166, 2855.635127
 264.050903, 2851.768092
 267.810640, 2846.371387
 271.570378, 2837.480143
 275.330115, 2827.055943
 279.089852, 2815.026430
 282.849589, 2800.030105
 286.609327, 2783.723235
 290.369064, 2765.740525
 294.128801, 2746.887059
 297.888538, 2726.293869
 301.648276, 2703.984397
 305.408013, 2682.603909
 309.167750, 2659.311683
 312.927487, 2633.461763
 316.687225, 2607.917308
 320.446962, 2581.406868
 324.206699, 2553.187210
 327.966436, 2522.226619
 331.726174, 2489.769460
 335.485911, 2455.522717
 339.245648, 2419.777259
 343.005385, 2382.313290
 346.765123, 2342.096538
 350.524860, 2298.624602
 354.284597, 2253.182692
 358.044334, 2205.803964
 361.804072, 2156.439445
 365.563809, 2105.100703
 369.323546, 2051.781808
 373.083284, 1995.219060
 376.843021, 1935.974184
 380.602758, 1874.646616
 384.362495, 1811.136286
 388.122233, 1745.496028
 391.881970, 1677.726708
 395.641707, 1607.572378
 399.401444, 1535.215682
 403.161182, 1460.291700
 406.920919, 1381.501950
 410.680656, 1300.457881
 414.440393, 1217.132209
 418.200131, 1131.736780
 421.959868, 1044.059298
 425.719605,  954.058716
 429.479342,  861.684302
 433.239080,  766.952178
 436.998817,  669.850229
 440.758554,  570.453745
 444.518291,  468.628642
 448.278029,  362.289596
 452.037766,  254.250763
 455.797503,  143.765851
 459.557240,   30.779510
 463.316978,  -83.750119
 467.076715, -200.766186
 470.836452, -320.314785
 474.596189, -441.972770
 478.355927, -566.182382
 482.115664, -692.967622
 485.875401, -822.830200
 489.635138, -955.304881
 493.394876, -1090.431341
 497.154613, -1229.196187
 500.914350, -1370.635944
 504.674087, -1515.671360
 508.433825, -1664.930520
 512.193562, -1816.963760
 515.953299, -1971.689505
