Ground distance, Load Factor
   0.000000,    0.000000
   0.684793,    0.000513
   1.542845,    0.001156
   3.483476,    0.002597
   5.733377,    0.004265
   9.052853,    0.006701
  12.677882,    0.009356
  17.359403,    0.012751
  22.342740,    0.016356
  28.369415,    0.020673
  34.694148,    0.025192
  42.049005,    0.030394
  49.698145,    0.035790
  58.364143,    0.041840
  67.320635,    0.048077
  77.280679,    0.054940
  87.527415,    0.061982
  98.764361,    0.069622
 110.284189,    0.077433
 122.780863,    0.085815
 135.556600,    0.094360
 149.295802,    0.103450
 163.310244,    0.112694
 178.274764,    0.122457
 193.510699,    0.132367
 209.683322,    0.142770
 226.123537,    0.153313
 243.487702,    0.164336
 261.115820,    0.175496
 279.656356,    0.187119
 298.457549,    0.198875
 318.159724,    0.211071
 338.119289,    0.223394
 358.968375,    0.236136
 380.071578,    0.248998
 402.052824,    0.262259
 424.284907,    0.275634
 447.383547,    0.289387
 470.729741,    0.303247
 494.930999,    0.317465
 519.376529,    0.331785
 544.665765,    0.346448
 570.196029,    0.361209
 596.559321,    0.376303
 623.160589,    0.391493
 650.584426,    0.406997
 678.243251,    0.422591
 706.714175,    0.438482
 735.417098,    0.454458
 764.921650,    0.470713
 794.655208,    0.487049
 825.179927,    0.503647
 855.930663,    0.520320
 887.462099,    0.537238
 919.216563,    0.554227
 951.741280,    0.571445
 984.486041,    0.588729
1010.304372,    0.602271
1044.161034,    0.647642
1078.479175,    0.707749
1113.166362,    0.779642
1148.381809,    0.862676
1184.019708,    0.954620
1220.173041,    1.045271
1256.738570,    1.134887
1272.986613,    1.174709
1310.332673,    1.266721
1336.255841,    1.330589
1374.026453,    1.350127
1412.085916,    1.365387
1450.268881,    1.378364
1466.762693,    1.383970
1505.117696,    1.390405
1543.479400,    1.396354
1548.582268,    1.397146
1586.947865,    1.102988
1625.313355,    1.037331
1663.678695,    1.010671
1702.043910,    1.002515
1740.409069,    1.000274
1749.806992,    0.999725
1788.172083,    0.998641
1826.537164,    0.998091
1864.902234,    0.998013
1903.267383,    0.998097
1941.632601,    0.998324
1979.997943,    0.998393
2018.363394,    0.998323
2056.728941,    0.998253
2095.094573,    0.998181
2133.460331,    0.998268
2171.826200,    0.998496
2210.192177,    0.998408
2248.558252,    0.998039
2286.924451,    0.997830
2325.290761,    0.997762
2363.657185,    0.998468
2387.521942,    0.999333
2425.888760,    0.999318
2464.255494,    0.998942
2502.622226,    0.998574
2540.988939,    0.998255
2579.355772,    0.998114
2617.722757,    0.998197
2656.089951,    0.998401
2694.457180,    0.998626
2732.824587,    0.998344
2771.192023,    0.997977
2809.559565,    0.997859
2847.927124,    0.997783
2886.294846,    0.997974
2924.662595,    0.998210
2963.030589,    0.998174
3001.398617,    0.998101
3039.766815,    0.998027
3078.135035,    0.997952
3091.690702,    0.998377
3130.058975,    0.872718
3168.415695,    0.778143
3206.738826,    0.773947
3245.033313,    0.769824
3283.259896,    0.765874
3321.456617,    0.762048
3359.582543,    0.758514
3397.688095,    0.755160
3435.735044,    0.752759
3473.766255,    0.926381
3511.797495,    0.977631
3549.828866,    0.992123
3587.860337,    0.996728
3625.891854,    0.998434
3663.923430,    0.999258
3701.955044,    0.999425
3739.986668,    0.999497
3778.018294,    0.999568
3816.049921,    0.999639
3854.081513,    0.999708
3892.113088,    0.999777
3930.144638,    1.000094
3968.176175,    0.999577
4006.207693,    0.999646
4044.239205,    1.000086
4082.270719,    0.999548
4120.302224,    0.999618
4158.333701,    0.999688
4196.365150,    0.999757
4234.396578,    1.000205
4272.427992,    0.999568
4310.459384,    0.999637
4348.490771,    0.999980
4386.522160,    0.999539
4424.553541,    0.999609
4462.584900,    0.999679
4500.616227,    0.999748
4538.647538,    1.000167
4576.678837,    0.999560
4614.710113,    0.999630
4652.741388,    0.999860
4690.772674,    0.999516
4728.803963,    0.999586
4766.835245,    0.999856
4804.866502,    0.999409
4842.897752,    0.999480
4880.928997,    0.999550
4918.960191,    0.999619
4956.991381,    0.999757
4995.022549,    0.999485
5033.053710,    0.999537
5071.084870,    0.999608
5109.115996,    0.999634
5147.147128,    0.999403
5185.178264,    0.999474
5223.209399,    0.999545
5261.240533,    0.999615
5299.271684,    0.999532
5337.302860,    0.999603
5375.334033,    0.999750
5413.365183,    0.999625
5451.396339,    0.999443
5489.427497,    0.999514
5527.458636,    0.999584
5565.489769,    0.999654
5603.520853,    0.999343
5641.551988,    0.999563
5679.583135,    0.999640
5717.614416,    0.999608
5755.645719,    0.999513
5793.677019,    0.999583
5831.708250,    0.999652
5869.739469,    0.999720
5907.770644,    1.000011
5945.801843,    0.999414
5983.833072,    0.999486
6021.864301,    0.999558
6059.895531,    0.999628
6097.926762,    0.999861
6135.958024,    0.999530
6173.989297,    0.999602
6212.020561,    0.999792
6250.051806,    0.999654
6288.083057,    0.999457
6326.114291,    0.999648
6364.145490,    0.999717
6402.176668,    0.999986
6440.207838,    0.999636
6478.239036,    0.999583
6516.270247,    0.999948
6554.301490,    1.000501
6592.332761,    0.999753
6630.364015,    0.999589
6668.395211,    0.999657
6706.426404,    0.999766
6744.457566,    0.999746
6782.488750,    0.999487
6820.519938,    0.999558
6858.551097,    0.999628
6896.582237,    0.999697
6934.613356,    1.000026
6972.644471,    0.999513
7010.675579,    0.999584
7048.706674,    1.000057
7086.737736,    0.999468
7124.768784,    0.999538
7162.799806,    0.999706
7200.830815,    0.999728
7238.861858,    0.999269
7276.892930,    0.998996
7314.924056,    0.999074
7352.955256,    0.999253
7390.986574,    0.999597
7429.017950,    0.999838
7467.049419,    0.999910
7505.080888,    1.000302
7543.112366,    0.999806
7581.143825,    0.999790
7619.175295,    0.999418
7657.206779,    0.999490
7695.238264,    0.999561
7733.269751,    0.999632
7771.301214,    0.999086
7809.332608,    0.999513
7847.363973,    0.999582
7885.395331,    1.000049
7923.426716,    0.999469
7961.458109,    0.999541
7999.489506,    0.999987
8000.000000,    0.999997
