Speed (TAS), Rate of Climb
  85.526803,    1.134151
  86.760244,    1.126884
  87.993685,    1.185899
  89.227126,    1.247636
  90.460567,    1.300818
  91.694009,    1.345565
  92.927450,    1.387882
  94.160891,    1.422166
  95.394332,    1.456985
  96.627773,    1.480516
  97.861214,    1.505727
  99.094655,    1.524358
 100.328096,    1.535994
 101.561537,    1.550771
 102.794978,    1.556228
 104.028419,    1.556168
 105.261860,    1.557447
 106.495301,    1.553324
 107.728742,    1.540409
 108.962183,    1.527021
 110.195625,    1.515266
 111.429066,    1.490464
 112.662507,    1.462296
 113.895948,    1.433743
 115.129389,    1.405684
 116.362830,    1.365793
 117.596271,    1.320254
 118.829712,    1.274303
 120.063153,    1.227493
 121.296594,    1.179345
 122.530035,    1.115494
 123.763476,    1.049836
 124.996917,    0.982375
 126.230358,    0.913104
 127.463799,    0.842165
 128.697240,    0.764578
 129.930682,    0.674752
 131.164123,    0.582647
 132.397564,    0.488171
 133.631005,    0.391374
 134.864446,    0.292261
 136.097887,    0.190790
 137.331328,    0.077743
 138.564769,   -0.044025
 139.798210,   -0.168578
 141.031651,   -0.296002
 142.265092,   -0.426291
 143.498533,   -0.559413
 144.731974,   -0.695382
 145.965415,   -0.834313
 147.198856,   -0.981049
 148.432298,   -1.141085
 149.665739,   -1.304451
 150.899180,   -1.471182
 152.132621,   -1.641250
 153.366062,   -1.814675
 154.599503,   -1.991516
 155.832944,   -2.171763
 157.066385,   -2.355423
 158.299826,   -2.542519
 159.533267,   -2.733088
 160.766708,   -2.939329
 162.000149,   -3.152301
 163.233590,   -3.369137
 164.467031,   -3.589858
 165.700472,   -3.814484
 166.933914,   -4.043037
 168.167355,   -4.275513
 169.400796,   -4.511956
 170.634237,   -4.752390
 171.867678,   -4.996817
 173.101119,   -5.245237
 174.334560,   -5.497711
 175.568001,   -5.754260
 176.801442,   -6.014842
 178.034883,   -6.291635
 179.268324,   -6.575820
 180.501765,   -6.864474
 181.735206,   -7.157519
 182.968647,   -7.455090
 184.202088,   -7.757210
 185.435529,   -8.063826
 186.668971,   -8.374955
 187.902412,   -8.690702
 189.135853,   -9.011090
 190.369294,   -9.335974
 191.602735,   -9.665518
 192.836176,   -9.999771
 194.069617,  -10.338697
 195.303058,  -10.682207
 196.536499,  -11.030494
 197.769940,  -11.383581
 199.003381,  -11.741317
 200.236822,  -12.103804
 201.470263,  -12.471158
 202.703704,  -12.856116
 203.937145,  -13.248275
 205.170587,  -13.645649
 206.404028,  -14.048263
 207.637469,  -14.455992
