Speed (TAS), Rate of Climb
  71.361534,    2.271496
  72.829218,    2.302288
  74.296902,    2.388727
  75.764585,    2.464716
  77.232269,    2.531032
  78.699953,    2.582441
  80.167637,    2.628032
  81.635321,    2.664777
  83.103005,    2.692085
  84.570689,    2.712328
  86.038373,    2.722428
  87.506057,    2.726210
  88.973741,    2.722793
  90.441424,    2.706896
  91.909108,    2.692220
  93.376792,    2.661041
  94.844476,    2.624250
  96.312160,    2.589358
  97.779844,    2.535476
  99.247528,    2.477085
 100.715212,    2.419929
 102.182896,    2.350731
 103.650580,    2.270071
 105.118263,    2.189314
 106.585947,    2.107070
 108.053631,    2.010133
 109.521315,    1.904396
 110.988999,    1.797263
 112.456683,    1.685867
 113.924367,    1.571481
 115.392051,    1.440288
 116.859735,    1.302033
 118.327419,    1.159216
 119.795102,    1.015122
 121.262786,    0.866091
 122.730470,    0.711031
 124.198154,    0.537001
 125.665838,    0.357614
 127.133522,    0.172561
 128.601206,   -0.016224
 130.068890,   -0.210031
 131.536574,   -0.409576
 133.004257,   -0.613866
 134.471941,   -0.835007
 135.939625,   -1.068597
 137.407309,   -1.308216
 138.874993,   -1.553642
 140.342677,   -1.805625
 141.810361,   -2.064013
 143.278045,   -2.328291
 144.745729,   -2.599260
 146.213413,   -2.876942
 147.681096,   -3.160611
 149.148780,   -3.465642
 150.616464,   -3.781466
 152.084148,   -4.104173
 153.551832,   -4.434298
 155.019516,   -4.771996
 156.487200,   -5.116961
 157.954884,   -5.469432
 159.422568,   -5.829635
 160.890252,   -6.197442
 162.357935,   -6.572906
 163.825619,   -6.956265
 165.293303,   -7.347512
 166.760987,   -7.746637
 168.228671,   -8.153822
 169.696355,   -8.582913
 171.164039,   -9.024698
 172.631723,   -9.475187
 174.099407,   -9.934441
 175.567091,  -10.402707
 177.034774,  -10.879869
 178.502458,  -11.365981
 179.970142,  -11.861420
 181.437826,  -12.366019
 182.905510,  -12.879757
 184.373194,  -13.403073
 185.840878,  -13.935894
 187.308562,  -14.478045
 188.776246,  -15.029958
 190.243930,  -15.591805
 191.711613,  -16.163178
 193.179297,  -16.744418
 194.646981,  -17.336116
 196.114665,  -17.937538
 197.582349,  -18.548854
 199.050033,  -19.171244
 200.517717,  -19.803559
 201.985401,  -20.452621
 203.453085,  -21.124451
 204.920769,  -21.806955
 206.388452,  -22.500046
 207.856136,  -23.205148
 209.323820,  -23.921495
 210.791504,  -24.648647
 212.259188,  -25.387849
 213.726872,  -26.138969
 215.194556,  -26.901114
 216.662240,  -27.675258
