Ground distance, Thrust
   0.000000,  493.210441
  34.569533,  493.210441
  69.135709,  493.210441
 103.696730,  493.210441
 138.252467,  493.210441
 172.803174,  493.210441
 207.348722,  493.210441
 241.889276,  493.210441
 276.424706,  493.210441
 310.955040,  493.210441
 345.480147,  493.210441
 380.000237,  493.210441
 414.515182,  493.210441
 449.025231,  493.210441
 483.530259,  493.210441
 518.030434,  493.210441
 552.525632,  493.210441
 587.016054,  493.210441
 621.501578,  493.210441
 655.982371,  493.210441
 690.458314,  493.210441
 724.929602,  493.210441
 759.396116,  493.210441
 793.857996,  493.210441
 828.315123,  493.210441
 862.767692,  493.210441
 897.215586,  493.210441
 931.659000,  493.210441
 966.097819,  493.210441
1000.532195,  493.210441
1034.962012,  493.210441
1069.387454,  493.210441
1103.808407,  493.210441
1138.224875,  493.210441
1172.636743,  493.210441
1207.044175,  493.210441
1241.447058,  493.210441
1275.845568,  493.210441
1310.239593,  493.210441
1344.629244,  493.210441
1379.014408,  493.210441
1413.395241,  493.210441
1447.771634,  493.210441
1482.143789,  493.210441
1516.511597,  493.210441
1550.875279,  493.210441
1585.234730,  493.210441
1619.590060,  493.210441
1653.941165,  493.210441
1688.288215,  493.210441
1722.631106,  493.210441
1756.970016,  493.210441
1791.304844,  493.210441
1825.635683,  493.210441
1859.962431,  493.210441
1894.285216,  493.210441
1928.603935,  493.210441
1962.918749,  493.210441
1997.229558,  493.210441
2031.536553,  493.210441
2065.839638,  493.210441
2100.138976,  493.210441
2134.434473,  493.210441
2168.726220,  493.210441
2203.014121,  493.210441
2237.298293,  493.210441
2271.578639,  493.210441
2305.855302,  493.210441
2340.128189,  493.210441
2374.397465,  493.210441
2408.663039,  493.210441
2442.925097,  493.210441
2477.183549,  493.210441
2511.438595,  493.210441
2545.690148,  493.210441
2579.938393,  493.210441
2614.183245,  493.210441
2648.424747,  493.210441
2682.662812,  493.210441
2716.897517,  493.210441
2751.128773,  493.210441
2785.356671,  493.210441
2819.581123,  493.210441
2853.802231,  493.210441
2888.019910,  493.210441
2922.234273,  493.210441
2956.445234,  493.210441
2990.652919,  493.210441
3024.857242,  493.210441
3059.058336,  493.210441
3093.256118,  493.210441
3127.450725,  493.210441
3161.642077,  493.210441
3195.830314,  493.210441
3230.015357,  493.210441
3264.197346,  493.210441
3298.376205,  493.210441
3332.552072,  493.210441
3366.724871,  493.210441
3400.894737,  493.210441
3435.061595,  493.210441
3469.225572,  493.210441
3503.386597,  493.210441
3537.544787,  493.210441
3571.700071,  493.210441
3605.852558,  493.210441
3640.002177,  493.210441
3674.149025,  493.210441
3708.293033,  493.210441
3742.434287,  493.210441
3776.572715,  493.210441
3810.708394,  493.210441
3844.841252,  493.210441
3878.971354,  493.210441
3913.098627,  493.210441
3947.223127,  493.210441
3981.344780,  493.210441
4015.463631,  493.210441
4049.579609,  493.210441
4083.692749,  493.210441
4117.802979,  493.210441
4151.910329,  493.210441
4186.014725,  493.210441
4220.116195,  493.210441
4254.214663,  493.210441
4288.310156,  493.210441
4322.402597,  493.210441
4356.492012,  493.210441
