Speed(TAS), Altitude
 165.990755,    0.000000
 166.790341,  328.083990
 167.595577,  656.167979
 168.406515,  984.251969
 169.223208, 1312.335958
 170.045709, 1640.419948
 170.874075, 1968.503937
 171.708360, 2296.587927
 172.548619, 2624.671916
 173.394910, 2952.755906
 174.247289, 3280.839895
 175.105815, 3608.923885
 175.970545, 3937.007874
 176.841540, 4265.091864
 177.718859, 4593.175853
 178.602563, 4921.259843
 179.492713, 5249.343832
 180.389372, 5577.427822
 181.292602, 5905.511811
 182.202466, 6233.595801
 183.119030, 6561.679790
 184.042358, 6889.763780
 184.972517, 7217.847769
 185.909572, 7545.931759
 186.853593, 7874.015748
 187.804646, 8202.099738
 188.762802, 8530.183727
 189.728130, 8858.267717
 190.700702, 9186.351706
 191.680589, 9514.435696
 192.667864, 9842.519685
 193.662600, 10170.603675
 194.664872, 10498.687664
 195.674756, 10826.771654
 196.692327, 11154.855643
 197.717664, 11482.939633
 198.750844, 11811.023622
 199.791947, 12139.107612
 200.841053, 12467.191601
 201.898243, 12795.275591
 202.963599, 13123.359580
 204.037206, 13451.443570
 205.119148, 13779.527559
 206.209509, 14107.611549
 207.308376, 14435.695538
 208.415838, 14763.779528
 209.531983, 15091.863517
 210.656901, 15419.947507
 211.790683, 15748.031496
 212.933422, 16076.115486
 214.085211, 16404.199475
 215.246144, 16732.283465
 216.416318, 17060.367454
 217.595830, 17388.451444
 218.784778, 17716.535433
 219.983262, 18044.619423
 221.191383, 18372.703412
 222.409245, 18700.787402
 223.636949, 19028.871391
 224.874602, 19356.955381
 226.122310, 19685.039370
 227.380181, 20013.123360
 228.648325, 20341.207349
 229.926852, 20669.291339
 231.215875, 20997.375328
 232.515507, 21325.459318
 233.825864, 21653.543307
 235.147064, 21981.627297
 236.479224, 22309.711286
 237.822465, 22637.795276
 239.176908, 22965.879265
 240.542678, 23293.963255
 241.919899, 23622.047244
 243.308698, 23950.131234
 244.709204, 24278.215223
 246.121548, 24606.299213
 247.545861, 24934.383202
 248.982278, 25262.467192
 250.430935, 25590.551181
 251.891969, 25918.635171
 253.365520, 26246.719160
 254.851731, 26574.803150
 256.350745, 26902.887139
 257.862707, 27230.971129
 259.387766, 27559.055118
 260.926071, 27887.139108
 262.477776, 28215.223097
 264.043033, 28543.307087
 265.621999, 28871.391076
 267.214834, 29199.475066
 268.821698, 29527.559055
 270.442755, 29855.643045
 272.078170, 30183.727034
 467.404954, 29855.643045
 467.774027, 29527.559055
 467.979705, 29199.475066
 468.203669, 28871.391076
 468.261258, 28543.307087
 468.520608, 28215.223097
 468.611943, 27887.139108
 468.719579, 27559.055118
 468.843352, 27230.971129
 468.795430, 26902.887139
 468.950370, 26574.803150
 468.932048, 26246.719160
 468.927992, 25918.635171
 468.747888, 25590.551181
 468.580530, 25262.467192
 468.425789, 24934.383202
 468.283536, 24606.299213
 467.961021, 24278.215223
 467.842761, 23950.131234
 467.542783, 23622.047244
 467.253599, 23293.963255
 466.780064, 22965.879265
 466.511538, 22637.795276
 466.057257, 22309.711286
 465.808965, 21981.627297
 465.373530, 21653.543307
 464.947077, 21325.459318
 464.529510, 20997.375328
 463.921590, 20669.291339
 463.520936, 20341.207349
 462.928597, 20013.123360
 461.941896, 19685.039370
 460.758771, 19356.955381
 459.781466, 19028.871391
 458.606475, 18700.787402
 457.435181, 18372.703412
 456.471219, 18044.619423
 455.511956, 17716.535433
 454.352524, 17388.451444
 453.401922, 17060.367454
 452.455837, 16732.283465
 451.720672, 16404.199475
 450.783993, 16076.115486
 449.851653, 15748.031496
 449.131689, 15419.947507
 448.417032, 15091.863517
 447.498447, 14763.779528
 446.793680, 14435.695538
 445.883797, 14107.611549
 445.188688, 13779.527559
 444.287284, 13451.443570
 443.601604, 13123.359580
 442.920818, 12795.275591
 442.031991, 12467.191601
 440.933502, 12139.107612
 440.051582, 11811.023622
 439.173304, 11482.939633
 438.298619, 11154.855643
 437.212015, 10826.771654
 436.343864, 10498.687664
 435.479167, 10170.603675
 434.400884, 9842.519685
 433.542453, 9514.435696
 432.469338, 9186.351706
 431.398494, 8858.267717
 430.329884, 8530.183727
 429.482978, 8202.099738
 428.419220, 7874.015748
 427.357582, 7545.931759
 426.519022, 7217.847769
 425.462009, 6889.763780
 424.628983, 6561.679790
 423.576446, 6233.595801
 422.748800, 5905.511811
 421.700595, 5577.427822
 420.878181, 5249.343832
 419.834167, 4921.259843
 418.791957, 4593.175853
 417.526159, 4265.091864
 416.486983, 3937.007874
 415.449518, 3608.923885
 414.413731, 3280.839895
 413.606850, 2952.755906
 412.574800, 2624.671916
 411.544335, 2296.587927
 410.515428, 1968.503937
 409.717179, 1640.419948
 408.921358, 1312.335958
 407.897872,  984.251969
 407.106346,  656.167979
 406.317150,  328.083990
 405.298816,    0.000000
