Speed(CAS), Altitude
  65.225585,    0.000000
  65.225586,  100.000000
  65.225586,  200.000000
  65.225586,  300.000000
  65.225586,  400.000000
  65.225586,  500.000000
  65.225586,  600.000000
  65.225586,  700.000000
  65.225586,  800.000000
  65.225586,  900.000000
  65.225586, 1000.000000
  65.225586, 1100.000000
  65.225586, 1200.000000
  65.225586, 1300.000000
  65.225586, 1400.000000
  65.225586, 1500.000000
  65.225586, 1600.000000
  65.225586, 1700.000000
  65.225586, 1800.000000
  65.225586, 1900.000000
  65.225586, 2000.000000
  65.225586, 2100.000000
  65.225586, 2200.000000
  65.225586, 2300.000000
  65.225586, 2400.000000
  65.225586, 2500.000000
  65.225586, 2600.000000
  65.225586, 2700.000000
  65.225586, 2800.000000
  65.225586, 2900.000000
  65.225586, 3000.000000
  65.225586, 3100.000000
  65.225586, 3200.000000
  65.225586, 3300.000000
  65.225586, 3400.000000
  65.225586, 3500.000000
  65.225586, 3600.000000
  65.225586, 3700.000000
  65.225586, 3800.000000
  65.225586, 3900.000000
  65.225586, 4000.000000
  65.225586, 4100.000000
  65.225586, 4200.000000
  65.225586, 4300.000000
  65.225586, 4400.000000
  65.225586, 4500.000000
  65.225586, 4600.000000
  65.225586, 4700.000000
  65.225586, 4800.000000
  65.225586, 4900.000000
  65.225586, 5000.000000
  65.225586, 5100.000000
  65.225586, 5200.000000
  65.225586, 5300.000000
  65.225586, 5400.000000
  65.225586, 5500.000000
  65.225586, 5600.000000
  65.225586, 5700.000000
  65.225586, 5800.000000
  65.225586, 5900.000000
  65.225586, 6000.000000
  65.225586, 6100.000000
  65.225586, 6200.000000
  65.225586, 6300.000000
  65.225586, 6400.000000
  65.225586, 6500.000000
  65.225586, 6600.000000
  65.225586, 6700.000000
  65.225586, 6800.000000
  65.225586, 6900.000000
  65.225586, 7000.000000
  65.225586, 7100.000000
  65.225586, 7200.000000
  65.225586, 7300.000000
  65.225586, 7400.000000
  65.225586, 7500.000000
  65.225586, 7600.000000
  65.225586, 7700.000000
  65.225586, 7800.000000
  65.225586, 7900.000000
  65.225586, 8000.000000
  65.225586, 8100.000000
  65.225586, 8200.000000
  65.225586, 8300.000000
  65.225586, 8400.000000
  65.225586, 8500.000000
  65.225586, 8600.000000
  65.225586, 8700.000000
  65.225586, 8800.000000
  65.225586, 8900.000000
  65.225586, 9000.000000
  65.225586, 9100.000000
  65.225586, 9200.000000
  65.225586, 9300.000000
  65.225586, 9400.000000
  65.225586, 9500.000000
  65.225586, 9600.000000
  65.225586, 9700.000000
  65.225586, 9800.000000
  65.225586, 9900.000000
  65.225586, 10000.000000
  65.225586, 10100.000000
  65.225586, 10200.000000
  65.225586, 10300.000000
  65.225586, 10400.000000
  65.225586, 10500.000000
  65.225586, 10600.000000
  65.225586, 10700.000000
  65.225586, 10800.000000
  65.225586, 10900.000000
  65.225586, 11000.000000
  65.225586, 11100.000000
  65.225586, 11200.000000
  65.225586, 11300.000000
  65.225586, 11400.000000
  65.225586, 11500.000000
  65.225586, 11600.000000
  65.225586, 11700.000000
  65.225586, 11800.000000
  65.225586, 11900.000000
  65.225586, 12000.000000
  65.225586, 12100.000000
  65.225586, 12200.000000
  65.225586, 12300.000000
  65.225586, 12400.000000
  65.225586, 12500.000000
  65.225586, 12600.000000
  65.225586, 12700.000000
  65.225586, 12800.000000
  65.225586, 12900.000000
  65.225586, 13000.000000
  65.225586, 13100.000000
  65.225586, 13200.000000
  65.225586, 13300.000000
  65.225586, 13400.000000
  65.225586, 13500.000000
  65.225586, 13600.000000
  65.225586, 13700.000000
  65.225586, 13800.000000
  65.225586, 13900.000000
  65.225586, 14000.000000
  85.082704, 14100.000000
  85.716886, 14000.000000
  86.426768, 13900.000000
  87.087302, 13800.000000
  87.695594, 13700.000000
  88.314862, 13600.000000
  88.945225, 13500.000000
  89.518564, 13400.000000
  90.170427, 13300.000000
  90.693038, 13200.000000
  91.294370, 13100.000000
  91.832733, 13000.000000
  92.378554, 12900.000000
  92.931910, 12800.000000
  93.492877, 12700.000000
  93.984638, 12600.000000
  94.559943, 12500.000000
  95.063939, 12400.000000
  95.573576, 12300.000000
  96.007474, 12200.000000
  96.527398, 12100.000000
  97.053116, 12000.000000
  97.499753, 11900.000000
  98.036042, 11800.000000
  98.490973, 11700.000000
  98.949507, 11600.000000
  99.411671, 11500.000000
  99.877494, 11400.000000
 100.347007, 11300.000000
 100.820238, 11200.000000
 101.202540, 11100.000000
 101.682007, 11000.000000
 102.067092, 10900.000000
 102.550469, 10800.000000
 102.936439, 10700.000000
 103.423250, 10600.000000
 103.810075, 10500.000000
 104.196666, 10400.000000
 104.583008, 10300.000000
 105.075352, 10200.000000
 105.462473, 10100.000000
 105.849307, 10000.000000
 106.235841, 9900.000000
 106.622061, 9800.000000
 107.007951, 9700.000000
 107.393498, 9600.000000
 107.663053, 9500.000000
 108.046504, 9400.000000
 108.429562, 9300.000000
 108.812210, 9200.000000
 109.315560, 9100.000000
 110.188797, 9000.000000
 110.948840, 8900.000000
 111.716860, 8800.000000
 112.492899, 8700.000000
 113.277001, 8600.000000
 114.069209, 8500.000000
 114.738579, 8400.000000
 115.545695, 8300.000000
 116.227178, 8200.000000
 117.049350, 8100.000000
 117.743068, 8000.000000
 118.442220, 7900.000000
 119.146829, 7800.000000
 119.856921, 7700.000000
 120.715165, 7600.000000
 121.293646, 7500.000000
 122.020329, 7400.000000
 122.752591, 7300.000000
 123.490458, 7200.000000
 124.083804, 7100.000000
 124.831432, 7000.000000
 125.584730, 6900.000000
 126.188995, 6800.000000
 126.952170, 6700.000000
 127.563266, 6600.000000
 128.336388, 6500.000000
 128.954361, 6400.000000
 129.575005, 6300.000000
 130.362398, 6200.000000
 130.989981, 6100.000000
 131.620255, 6000.000000
 132.253227, 5900.000000
 132.718463, 5800.000000
 133.355235, 5700.000000
 133.994710, 5600.000000
 134.636894, 5500.000000
 135.104882, 5400.000000
 135.750861, 5300.000000
 136.399556, 5200.000000
 136.869135, 5100.000000
 137.521619, 5000.000000
 138.176825, 4900.000000
 138.647933, 4800.000000
 139.306921, 4700.000000
 139.968638, 4600.000000
 140.441212, 4500.000000
 141.106703, 4400.000000
 141.579651, 4300.000000
 142.051915, 4200.000000
 142.722190, 4100.000000
 143.194765, 4000.000000
 143.666614, 3900.000000
 144.341628, 3800.000000
 144.813723, 3700.000000
 145.492457, 3600.000000
 145.964758, 3500.000000
 146.436264, 3400.000000
 147.119671, 3300.000000
 147.591319, 3200.000000
 148.062128, 3100.000000
 148.750161, 3000.000000
 149.221045, 2900.000000
 149.691047, 2800.000000
 150.160149, 2700.000000
 150.628334, 2600.000000
 151.095585, 2500.000000
 151.561884, 2400.000000
 152.027215, 2300.000000
 152.724269, 2200.000000
 153.189471, 2100.000000
 153.653660, 2000.000000
 154.116818, 1900.000000
 154.578927, 1800.000000
 155.282056, 1700.000000
 155.743912, 1600.000000
 156.204674, 1500.000000
 156.664324, 1400.000000
 157.122843, 1300.000000
 157.328568, 1200.000000
 157.782841, 1100.000000
 158.235923, 1000.000000
 158.687796,  900.000000
 159.138442,  800.000000
 159.587844,  700.000000
 159.772620,  600.000000
 160.217500,  500.000000
 160.661072,  400.000000
 161.103320,  300.000000
 161.544224,  200.000000
 161.983767,  100.000000
 162.421926,    0.000000
