Ground distance, Load Factor
   0.000000,    0.000000
   2.424499,    0.000626
   5.462439,    0.001411
  12.335103,    0.003169
  20.303261,    0.005206
  32.061821,    0.008181
  44.903214,    0.011426
  61.489474,    0.015574
  79.145559,    0.019980
 100.499837,    0.025254
 122.910607,    0.030777
 148.971565,    0.037129
 176.075300,    0.043717
 206.772706,    0.051073
 238.496744,    0.058648
 273.747500,    0.066938
 310.005761,    0.075432
 349.723209,    0.084594
 390.428869,    0.093946
 434.526052,    0.103918
 479.592116,    0.114067
 527.981991,    0.124791
 577.321403,    0.135680
 629.916947,    0.147097
 683.442695,    0.158665
 740.151275,    0.170677
 797.769120,    0.182815
 858.483816,    0.195326
 920.083213,    0.207942
 984.692662,    0.220881
1050.162017,    0.233913
1118.555985,    0.247221
1187.785451,    0.260607
1259.855508,    0.274227
1332.737058,    0.287913
1408.376635,    0.301791
1484.804119,    0.315724
1563.908567,    0.329811
1643.777764,    0.343942
1726.244472,    0.358192
1809.453231,    0.372476
1895.182241,    0.386849
1981.631231,    0.401248
2070.525058,    0.415705
2160.117321,    0.430179
2200.785492,    0.436693
2293.597362,    0.465661
2387.036603,    0.514993
2482.607633,    0.633517
2578.807551,    0.753521
2677.144412,    0.878554
2776.064787,    1.001524
2876.967921,    1.117480
2954.927915,    1.207071
3057.582229,    1.357927
3077.370249,    1.387006
3180.626527,    1.398051
3284.089679,    1.401592
3385.321238,    1.404364
3446.657518,    1.079003
3550.017261,    1.036900
3653.377238,    1.017117
3756.736929,    1.006883
3860.096069,    1.002597
3963.455067,    1.001076
4066.814110,    1.000343
4121.766692,    0.999953
4225.125586,    1.000332
4328.484506,    1.000534
4431.843642,    1.000583
4535.203003,    1.000568
4638.562496,    1.000515
4741.922637,    0.999976
4845.283035,    0.999244
4948.643801,    0.999261
5052.004713,    0.999574
5155.365593,    0.999578
5258.726466,    0.999524
5362.086909,    0.999448
5465.447335,    0.999372
5568.807502,    0.999619
5672.167659,    0.999878
5775.528320,    0.999824
5878.889000,    0.999756
5927.296316,    1.000247
6030.656933,    0.999359
6134.017676,    0.999166
6237.378501,    0.999431
6340.739298,    0.999490
6444.100076,    0.999415
6547.460758,    0.999540
6650.821376,    0.999798
6754.182339,    0.999859
6857.543529,    0.999791
6960.904697,    0.999737
7064.265849,    0.999692
7167.626668,    0.999621
7270.987391,    0.999542
7374.347783,    0.999464
7477.708079,    0.999386
7581.068188,    0.999566
7684.428242,    0.999821
7787.788718,    0.999825
7891.149317,    0.999755
7994.509911,    0.999704
8097.870504,    0.999658
8201.230779,    0.999581
8304.591036,    0.999503
8407.951045,    0.999425
8511.311039,    0.999347
8614.671018,    0.999584
8718.030997,    0.999839
8821.390781,    1.000073
8924.750595,    0.999225
9028.110761,    0.999484
9131.470897,    0.999658
9234.830944,    0.999579
9338.190841,    0.999500
9441.550311,    0.999419
9544.909687,    0.999423
9648.268795,    0.999673
9751.628027,    0.999838
9854.987611,    0.999766
9958.347195,    0.999700
10061.706778,    0.999651
10165.066254,    0.999589
10268.425588,    0.999509
10371.784885,    0.999571
10475.144133,    0.999821
10578.503597,    0.999932
10681.863344,    0.999859
10785.222999,    0.999796
10888.582533,    0.999744
10991.942164,    0.999678
11095.301861,    0.999604
11198.661672,    0.999545
11302.021559,    0.999496
11405.381372,    0.999424
11508.741162,    0.999345
11612.100952,    0.999517
11715.460742,    0.999765
11818.820337,    0.999759
11922.179873,    0.999676
12025.539495,    0.999627
12128.899143,    0.999588
12232.258748,    0.999553
12335.618273,    0.999507
12438.977523,    0.999424
12542.336737,    0.999414
12645.695826,    0.999658
12749.054883,    0.999830
12852.413828,    0.999747
12955.772699,    0.999663
13059.131308,    0.999580
13162.489862,    0.999498
13265.848223,    0.999415
13369.206585,    0.999405
13472.564952,    0.999649
13575.923287,    0.999863
13679.281511,    0.999970
13782.639578,    1.000236
13885.997944,    1.000441
13989.356689,    1.000488
14092.715844,    1.000170
14196.075453,    0.999438
14299.435258,    0.999265
14402.795231,    0.999571
14506.155060,    0.999617
14609.514830,    0.999556
14712.874361,    0.999750
14816.233851,    0.999989
14919.593794,    0.999958
15022.953815,    0.999881
15126.313669,    1.000099
15229.673439,    0.999166
15333.033341,    0.999909
15436.393754,    0.999934
15539.754176,    0.999947
15643.114377,    0.999898
15746.474691,    0.999289
15849.835279,    0.999533
15953.195797,    0.999644
16056.556212,    0.999557
16159.916397,    0.999469
16263.276240,    0.999381
16366.635973,    0.999422
16469.995540,    0.999657
16573.355038,    0.999762
16676.714432,    0.999675
16780.073590,    0.999587
16883.432396,    0.999498
16986.790974,    0.999408
17090.149214,    0.999319
17193.507407,    0.999360
17296.865529,    0.999595
17400.223566,    0.999699
17503.581477,    0.999611
17606.939249,    0.999651
17710.296813,    0.999882
17813.654568,    0.999989
17917.012605,    0.999908
18020.370608,    0.999835
18123.728561,    0.999776
18227.086294,    0.999699
18330.443857,    0.999610
18433.801147,    0.999521
18537.158225,    0.999431
18640.515159,    0.999662
18743.871885,    0.999811
18847.228891,    0.999805
18950.586129,    0.999723
19053.943388,    0.999654
19157.300663,    0.999594
19260.657622,    0.999512
19364.014460,    0.999422
19467.371071,    0.999562
19570.727594,    0.999790
19674.084478,    0.999793
19777.441498,    0.999711
19880.798554,    0.999645
19984.155622,    0.999584
20087.512318,    0.999497
20190.868965,    0.999406
20294.225356,    0.999595
20397.581714,    0.999821
20500.938543,    0.999775
20604.295434,    0.999693
20707.652412,    0.999629
20811.009386,    0.999566
20914.366022,    0.999475
21017.722649,    0.999398
21121.079087,    0.999624
21224.435516,    0.999835
21327.791765,    0.999743
21431.148001,    0.999651
21534.503933,    0.999560
21637.859860,    0.999483
21741.215669,    0.999708
21844.571500,    0.999919
21947.927823,    0.999835
22051.284142,    0.999752
22154.640389,    0.999687
22257.996571,    0.999617
22361.352495,    0.999525
22464.708399,    0.999497
22568.064223,    0.999720
22671.420167,    0.999881
22774.776586,    0.999797
22878.133017,    0.999718
22981.489495,    0.999653
23084.845803,    0.999578
23188.201809,    0.999484
23291.557675,    0.999390
23394.913292,    0.999296
23498.268903,    0.999316
23601.624501,    0.999539
23704.980121,    0.999648
23808.335778,    0.999556
23911.691346,    0.999464
24015.046758,    0.999371
24118.402144,    0.999391
24221.757481,    0.999611
24325.112742,    0.999718
24428.467869,    0.999623
24531.822867,    0.999640
24635.177637,    0.999856
24738.532581,    0.999964
24841.887838,    0.999877
24945.243001,    0.999896
25048.597983,    1.000133
25151.953081,    1.000325
25255.308400,    1.000410
25358.664035,    1.000548
25462.020001,    1.000541
25565.376161,    1.000501
25668.732605,    1.000414
25772.089267,    1.000510
25875.446384,    1.000116
25978.803657,    0.999656
26082.161032,    0.999874
26185.518480,    1.000096
26246.719160,    1.000229
