Time, Acceleration
   0.000100,    2.745931
   0.000632,    2.745918
   0.002218,    2.745877
   0.007077,    2.745753
   0.016932,    2.745502
   0.033662,    2.745075
   0.058512,    2.744441
   0.087458,    2.743702
   0.116303,    2.742964
   0.145366,    2.742220
   0.174441,    2.741475
   0.203588,    2.740727
   0.232909,    2.739974
   0.262299,    2.739219
   0.291871,    2.738458
   0.321316,    2.737699
   0.351004,    2.736934
   0.380597,    2.736170
   0.410762,    2.735390
   0.440644,    2.734617
   0.471076,    2.733830
   0.501615,    2.733038
   0.532006,    2.732249
   0.562763,    2.731451
   0.593681,    2.730647
   0.624600,    2.729842
   0.656013,    2.729023
   0.687658,    2.728198
   0.719786,    2.727359
   0.751814,    2.726522
   0.784227,    2.725674
   0.816741,    2.724822
   0.849643,    2.723959
   0.882412,    2.723099
   0.915618,    2.722226
   0.949000,    2.721348
   0.982734,    2.720459
   1.016581,    2.719567
   1.050738,    2.718665
   1.085043,    2.717758
   1.119784,    2.716839
   1.154759,    2.715912
   1.190225,    2.714972
   1.226161,    2.714018
   1.262379,    2.713055
   1.298572,    2.712092
   1.334699,    2.711129
   1.371762,    2.710141
   1.408680,    2.709155
   1.445733,    2.708164
   1.482969,    2.707167
   1.520248,    2.706168
   1.557873,    2.705159
   1.596460,    2.704122
   1.635326,    2.703077
   1.673656,    2.702044
   1.712445,    2.700999
   1.751185,    2.699953
   1.790480,    2.698891
   1.830122,    2.697818
   1.870346,    2.696728
   1.910553,    2.695638
   1.951079,    2.694537
   1.992188,    2.693419
   2.033930,    2.692282
   2.075686,    2.691144
   2.117167,    2.690012
   2.159066,    2.688867
   2.201369,    2.687709
   2.243683,    2.686549
   2.286842,    2.685365
   2.329881,    2.684183
   2.373328,    2.682988
   2.417343,    2.681776
   2.461260,    2.680565
   2.505257,    2.679350
   2.549760,    2.678119
   2.594599,    2.676878
   2.639517,    2.675633
   2.684373,    2.674388
   2.730016,    2.673120
   2.775929,    2.671842
   2.821576,    2.670570
   2.867938,    2.669276
   2.914524,    2.667975
   2.961161,    2.666670
   3.007760,    2.665365
   3.054346,    2.664058
   3.101862,    2.662724
   3.149295,    2.661390
   3.196986,    2.660047
   3.245242,    2.658687
   3.293617,    2.657321
   3.342336,    2.655944
   3.391454,    2.654553
   3.440379,    2.653166
   3.489363,    2.651776
   3.538787,    2.650371
   3.588350,    2.648961
   3.638050,    2.647545
   3.688589,    2.646103
   3.739293,    2.644654
