Time, Horizontal Forces
   0.000000, 46611.961006
   0.000002, 46611.607231
   0.000019, 46610.697719
   0.000149, 46608.330676
   0.001157, 46601.779763
   0.005019, 46590.716781
   0.011552, 46579.716776
   0.020869, 46568.613681
   0.032928, 46557.506531
   0.047730, 46546.398237
   0.065291, 46535.280799
   0.085869, 46524.026178
   0.109152, 46512.823468
   0.135235, 46501.618193
   0.164145, 46490.401953
   0.196320, 46479.029664
   0.231437, 46467.639771
   0.270112, 46456.058232
   0.311848, 46444.459090
   0.356659, 46432.842680
   0.404247, 46421.282612
   0.456162, 46409.425709
   0.511555, 46397.499178
   0.570286, 46385.542420
   0.632541, 46373.525370
   0.699440, 46361.256523
   0.769102, 46349.092271
   0.842734, 46336.822354
   0.921253, 46324.317829
   1.003385, 46311.798398
   1.089693, 46299.185750
   1.178729, 46286.690410
   1.272103, 46274.085930
   1.371995, 46261.106587
   1.476024, 46248.085648
   1.583670, 46235.089271
   1.697689, 46221.799581
   1.815076, 46208.578744
   1.937770, 46195.212495
   2.065065, 46181.788225
   2.091634, 46179.039349
   2.147155, 46173.351217
   2.170454, 46170.986382
   2.173007, 46170.728011
   2.173974, 46170.630196
   2.174331, 46170.594024
   2.174741, 46170.552585
   2.176926, 46170.331804
   2.186151, 46169.400815
   2.214279, 46166.574380
   2.293560, 46158.703716
   2.438606, 46144.651146
   2.588242, 46130.588511
   2.743106, 46116.459889
   2.901905, 46102.383855
   3.066295, 46088.215751
   3.239679, 46073.681706
   3.416284, 46059.275869
   3.602227, 46044.508853
   3.792940, 46029.757617
   3.986916, 46015.133374
   4.190451, 46000.169791
   4.403404, 45984.901943
   4.618261, 45969.871260
   4.838341, 45954.837385
   5.066965, 45939.581683
   5.305667, 45924.020577
   5.548789, 45908.531323
   5.800749, 45892.837309
   6.059301, 45877.087432
   6.323960, 45861.314193
   6.595912, 45845.450883
   6.876020, 45829.454597
   7.165385, 45813.272788
   7.463330, 45796.953789
   7.772425, 45780.369561
   8.089957, 45763.677494
   8.412061, 45747.081433
   8.743273, 45730.349182
   8.756721, 45729.676691
   8.761877, 45729.418963
   8.762341, 45729.395814
   8.763238, 45729.351157
   8.768932, 45729.067585
   8.794465, 45727.797187
   8.878527, 45723.627835
   9.082814, 45713.578338
   9.439557, 45696.300533
   9.798442, 45679.250605
  10.164286, 45662.193715
  10.538580, 45645.062869
  10.923938, 45627.746006
  11.316117, 45610.438844
  11.719686, 45592.944850
  12.128339, 45575.540287
  12.546554, 45558.035000
  12.977883, 45540.289473
  13.422667, 45522.302461
  13.875325, 45504.306371
  14.336448, 45486.279085
  14.813698, 45467.930173
  15.297426, 45449.637553
  15.784494, 45431.514708
  16.284866, 45413.191858
  16.797737, 45394.707490
  17.313800, 45376.397025
  17.845598, 45357.817934
  18.391558, 45339.036426
  18.947657, 45320.197174
  19.511924, 45301.368394
  19.625817, 45297.601906
  19.711268, 45294.783343
  19.768122, 45292.911522
  19.812298, 45291.458990
  19.862128, 45289.822576
  19.864479, 45289.745425
  19.866149, 45289.690607
  19.867116, 45289.658871
  19.867530, 45289.645296
  19.867920, 45289.632571
  19.871811, 45289.505319
  19.892414, 45288.831878
  19.979217, 45285.998391
  20.257651, 45276.951876
  20.849595, 45257.928596
  21.451279, 45238.873918
  22.069508, 45219.578619
  22.696116, 45200.302717
  23.335791, 45180.904558
  23.982838, 45161.558613
  24.642893, 45142.098028
  25.317621, 45122.479737
