Mach, Rate of Climb
   0.293801,    8.793554
   0.296894,    8.876120
   0.299987,    8.955126
   0.303080,    9.030649
   0.306172,    9.103763
   0.309265,    9.176163
   0.312358,    9.245465
   0.315451,    9.310441
   0.318544,    9.372254
   0.321637,    9.433776
   0.324730,    9.492678
   0.327823,    9.547519
   0.330916,    9.599850
   0.334009,    9.649743
   0.337102,    9.697806
   0.340195,    9.743821
   0.343288,    9.785349
   0.346380,    9.824531
   0.349473,    9.862392
   0.352566,    9.897448
   0.355659,    9.929867
   0.358752,    9.958477
   0.361845,    9.985473
   0.364938,   10.009994
   0.368031,   10.032119
   0.371124,   10.050761
   0.374217,   10.066417
   0.377310,   10.080909
   0.380403,   10.091585
   0.383496,   10.101125
   0.386588,   10.105112
   0.389681,   10.108176
   0.392774,   10.108596
   0.395867,   10.105378
   0.398960,   10.100828
   0.402053,   10.091246
   0.405146,   10.080088
   0.408239,   10.067597
   0.411332,   10.049214
   0.414425,   10.029252
   0.417518,   10.008007
   0.420611,    9.981300
   0.423703,    9.952795
   0.426796,    9.922654
   0.429889,    9.887655
   0.432982,    9.850217
   0.436075,    9.811107
   0.439168,    9.769251
   0.442261,    9.722137
   0.445354,    9.673417
   0.448447,    9.623194
   0.451540,    9.569087
   0.454633,    9.510631
   0.457726,    9.450231
   0.460819,    9.388363
   0.463911,    9.322939
   0.467004,    9.252676
   0.470097,    9.180366
   0.473190,    9.106204
   0.476283,    9.030247
   0.479376,    8.948114
   0.482469,    8.863454
   0.485562,    8.776635
   0.488655,    8.688035
   0.491748,    8.597109
   0.494841,    8.499688
   0.497934,    8.400004
   0.501027,    8.298198
   0.504119,    8.194290
   0.507212,    8.088102
   0.510305,    7.976618
   0.513398,    7.861297
   0.516491,    7.743751
   0.519584,    7.623819
   0.522677,    7.501492
   0.525770,    7.376761
   0.528863,    7.246387
   0.531956,    7.112245
   0.535049,    6.975598
   0.538142,    6.836438
   0.541234,    6.694757
   0.544327,    6.550316
   0.547420,    6.403038
   0.550513,    6.249012
   0.553606,    6.092355
   0.556699,    5.932831
   0.559792,    5.770442
   0.562885,    5.605393
   0.565978,    5.437674
   0.569071,    5.267260
   0.572164,    5.090960
   0.575257,    4.909978
   0.578350,    4.726215
   0.581442,    4.539661
   0.584535,    4.349821
   0.587628,    4.156756
   0.590721,    3.960866
   0.593814,    3.762140
   0.596907,    3.560364
   0.600000,    3.350309
