Vfailure/VsTO, Distance
   0.500000, 2116.619258
   0.500551, 2116.584458
   0.501101, 2116.549659
   0.501652, 2116.514860
   0.502202, 2116.480060
   0.502753, 2116.445261
   0.503303, 2116.410461
   0.503854, 2116.375662
   0.504404, 2116.340863
   0.504955, 2116.306063
   0.505506, 2116.271264
   0.506056, 2116.236464
   0.506607, 2116.201665
   0.507157, 2116.166865
   0.507708, 2116.132066
   0.508258, 2116.097267
   0.508809, 2116.062467
   0.509359, 2116.027668
   0.509910, 2115.992868
   0.510460, 2115.958069
   0.511011, 2115.923270
   0.511562, 2115.888470
   0.512112, 2115.853671
   0.512663, 2115.818871
   0.513213, 2115.784072
   0.513764, 2115.749273
   0.514314, 2115.714473
   0.514865, 2115.679674
   0.515415, 2115.644874
   0.515966, 2115.610075
   0.516517, 2115.575275
   0.517067, 2115.540476
   0.517618, 2115.505677
   0.518168, 2115.470877
   0.518719, 2115.436078
   0.519269, 2115.401278
   0.519820, 2115.366479
   0.520370, 2115.331680
   0.520921, 2115.296880
   0.521471, 2115.262081
   0.522022, 2115.227281
   0.522573, 2115.192482
   0.523123, 2115.157682
   0.523674, 2115.122883
   0.524224, 2115.088084
   0.524775, 2115.053284
   0.525325, 2115.018485
   0.525876, 2114.983685
   0.526426, 2114.948886
   0.526977, 2114.914087
   0.527528, 2114.879287
   0.528078, 2114.844488
   0.528629, 2114.809688
   0.529179, 2114.774889
   0.529730, 2114.740090
   0.530280, 2114.705290
   0.530831, 2114.670491
   0.531381, 2114.635691
   0.531932, 2114.600892
   0.532482, 2114.566092
   0.533033, 2114.531293
   0.533584, 2114.496494
   0.534134, 2114.461694
   0.534685, 2114.426895
   0.535235, 2114.392095
   0.535786, 2114.357296
   0.536336, 2114.322497
   0.536887, 2114.287697
   0.537437, 2114.252898
   0.537988, 2114.218098
   0.538539, 2114.183299
   0.539089, 2114.148500
   0.539640, 2114.113700
   0.540190, 2114.078901
   0.540741, 2114.044101
   0.541291, 2114.009302
   0.541842, 2113.974502
   0.542392, 2113.939703
   0.542943, 2113.904904
   0.543493, 2113.870104
   0.544044, 2113.835305
   0.544595, 2113.800505
   0.545145, 2113.765706
   0.545696, 2113.730907
   0.546246, 2113.696107
   0.546797, 2113.661308
   0.547347, 2113.626508
   0.547898, 2113.591709
   0.548448, 2113.556910
   0.548999, 2113.522110
   0.549550, 2113.487311
   0.550100, 2113.452511
   0.550651, 2113.417712
   0.551201, 2113.382912
   0.551752, 2113.348113
   0.552302, 2113.313314
   0.552853, 2113.278514
   0.553403, 2113.243715
   0.553954, 2113.208915
   0.554505, 2113.174116
   0.555055, 2113.139317
   0.555606, 2113.104517
   0.556156, 2113.069718
   0.556707, 2113.034918
   0.557257, 2113.000119
   0.557808, 2112.965320
   0.558358, 2112.930520
   0.558909, 2112.895721
   0.559459, 2112.860921
   0.560010, 2112.826122
   0.560561, 2112.791322
   0.561111, 2112.756523
   0.561662, 2112.721724
   0.562212, 2112.686924
   0.562763, 2112.652125
   0.563313, 2112.617325
   0.563864, 2112.582526
   0.564414, 2112.547727
   0.564965, 2112.512927
   0.565516, 2112.478128
   0.566066, 2112.443328
   0.566617, 2112.408529
   0.567167, 2112.373729
