Speed (CAS), Climb Angle
 130.082149,   10.283535
 132.669413,   10.231293
 135.256676,   10.172549
 137.843939,   10.107426
 140.431202,   10.036122
 143.018466,    9.958823
 145.605729,    9.877731
 148.192992,    9.791681
 150.780256,    9.700274
 153.367519,    9.605730
 155.954782,    9.507901
 158.542045,    9.406073
 161.129309,    9.300874
 163.716572,    9.194826
 166.303835,    9.085043
 168.891098,    8.971736
 171.478362,    8.858123
 174.065625,    8.743104
 176.652888,    8.625367
 179.240152,    8.505128
 181.827415,    8.386604
 184.414678,    8.265721
 187.001941,    8.141690
 189.589205,    8.020769
 192.176468,    7.897628
 194.763731,    7.773391
 197.350995,    7.648086
 199.938258,    7.525637
 202.525521,    7.400289
 205.112784,    7.274330
 207.700048,    7.149559
 210.287311,    7.025125
 212.874574,    6.897952
 215.461838,    6.771427
 218.049101,    6.646781
 220.636364,    6.519022
 223.223627,    6.390811
 225.810891,    6.265148
 228.398154,    6.137059
 230.985417,    6.008482
 233.572681,    5.880733
 236.159944,    5.751713
 238.747207,    5.622172
 241.334470,    5.492267
 243.921734,    5.362763
 246.508997,    5.231681
 249.096260,    5.100044
 251.683524,    4.969219
 254.270787,    4.836939
 256.858050,    4.703179
 259.445313,    4.569100
 262.032577,    4.435929
 264.619840,    4.301798
 267.207103,    4.164873
 269.794366,    4.028368
 272.381630,    3.891700
 274.968893,    3.754422
 277.556156,    3.616835
 280.143420,    3.477268
 282.730683,    3.336910
 285.317946,    3.195917
 287.905209,    3.055069
 290.492473,    2.913789
 293.079736,    2.771873
 295.666999,    2.627633
 298.254263,    2.482845
 300.841526,    2.337397
 303.428789,    2.191291
 306.016052,    2.044963
 308.603316,    1.898030
 311.190579,    1.750436
 313.777842,    1.601066
 316.365106,    1.450208
 318.952369,    1.298668
 321.539632,    1.146445
 324.126895,    0.993546
 326.714159,    0.839961
 329.301422,    0.685690
 331.888685,    0.530607
 334.475949,    0.374725
 337.063212,    0.216773
 339.650475,    0.057435
 342.237738,   -0.103054
 344.825002,   -0.264251
 347.412265,   -0.426159
 349.999528,   -0.589228
 352.586792,   -0.753284
 355.174055,   -0.918053
 357.761318,   -1.083703
 360.348581,   -1.250873
 362.935845,   -1.418762
 365.523108,   -1.588302
 368.110371,   -1.760378
 370.697634,   -1.933533
 373.284898,   -2.107428
 375.872161,   -2.282449
 378.459424,   -2.459285
 381.046688,   -2.636866
 383.633951,   -2.815194
 386.221214,   -2.995654
