Mach, Altitude
   0.211798,    0.000000
   0.213059,  100.000000
   0.214330,  200.000000
   0.215611,  300.000000
   0.216903,  400.000000
   0.218206,  500.000000
   0.219519,  600.000000
   0.220844,  700.000000
   0.222179,  800.000000
   0.223526,  900.000000
   0.224883, 1000.000000
   0.226253, 1100.000000
   0.227633, 1200.000000
   0.229025, 1300.000000
   0.230429, 1400.000000
   0.231845, 1500.000000
   0.233273, 1600.000000
   0.234713, 1700.000000
   0.236165, 1800.000000
   0.237630, 1900.000000
   0.239107, 2000.000000
   0.240597, 2100.000000
   0.242100, 2200.000000
   0.243615, 2300.000000
   0.245144, 2400.000000
   0.246685, 2500.000000
   0.248241, 2600.000000
   0.249809, 2700.000000
   0.251392, 2800.000000
   0.252988, 2900.000000
   0.254598, 3000.000000
   0.256223, 3100.000000
   0.257861, 3200.000000
   0.259514, 3300.000000
   0.261182, 3400.000000
   0.262864, 3500.000000
   0.264562, 3600.000000
   0.266274, 3700.000000
   0.268002, 3800.000000
   0.269745, 3900.000000
   0.271504, 4000.000000
   0.273279, 4100.000000
   0.275070, 4200.000000
   0.276877, 4300.000000
   0.278700, 4400.000000
   0.280540, 4500.000000
   0.282396, 4600.000000
   0.284270, 4700.000000
   0.286160, 4800.000000
   0.288068, 4900.000000
   0.289994, 5000.000000
   0.291937, 5100.000000
   0.293899, 5200.000000
   0.295878, 5300.000000
   0.297876, 5400.000000
   0.299892, 5500.000000
   0.301928, 5600.000000
   0.303982, 5700.000000
   0.306056, 5800.000000
   0.308149, 5900.000000
   0.310262, 6000.000000
   0.312394, 6100.000000
   0.314547, 6200.000000
   0.316721, 6300.000000
   0.318915, 6400.000000
   0.321130, 6500.000000
   0.323367, 6600.000000
   0.325625, 6700.000000
   0.327905, 6800.000000
   0.331547, 6900.000000
   0.334535, 7000.000000
   0.338206, 7100.000000
   0.341890, 7200.000000
   0.345588, 7300.000000
   0.349300, 7400.000000
   0.353681, 7500.000000
   0.357417, 7600.000000
   0.361168, 7700.000000
   0.365581, 7800.000000
   0.370004, 7900.000000
   0.374436, 8000.000000
   0.378878, 8100.000000
   0.383328, 8200.000000
   0.387789, 8300.000000
   0.392892, 8400.000000
   0.397369, 8500.000000
   0.402484, 8600.000000
   0.407603, 8700.000000
   0.412726, 8800.000000
   0.417854, 8900.000000
   0.422987, 9000.000000
   0.428737, 9100.000000
   0.434486, 9200.000000
   0.440841, 9300.000000
   0.446584, 9400.000000
   0.453529, 9500.000000
   0.459862, 9600.000000
   0.466782, 9700.000000
   0.474280, 9800.000000
   0.481758, 9900.000000
   0.489214, 10000.000000
   0.497232, 10100.000000
   0.505802, 10200.000000
   0.514336, 10300.000000
   0.523407, 10400.000000
   0.532435, 10500.000000
   0.542552, 10600.000000
   0.553174, 10700.000000
   0.564290, 10800.000000
   0.576444, 10900.000000
   0.589615, 11000.000000
   0.604327, 11100.000000
   0.621632, 11200.000000
   0.643646, 11300.000000
   0.744080, 11400.000000
   0.770024, 11300.000000
   0.787612, 11200.000000
   0.799965, 11100.000000
   0.810294, 11000.000000
   0.817443, 10900.000000
   0.822468, 10800.000000
   0.827017, 10700.000000
   0.830512, 10600.000000
   0.834071, 10500.000000
   0.836547, 10400.000000
   0.838496, 10300.000000
   0.841068, 10200.000000
   0.843104, 10100.000000
   0.844594, 10000.000000
   0.845530, 9900.000000
   0.846492, 9800.000000
   0.847482, 9700.000000
   0.848498, 9600.000000
   0.848938, 9500.000000
   0.849398, 9400.000000
   0.849878, 9300.000000
   0.849766, 9200.000000
   0.849054, 9100.000000
   0.848349, 9000.000000
   0.847032, 8900.000000
   0.845716, 8800.000000
   0.845027, 8700.000000
   0.843717, 8600.000000
   0.841778, 8500.000000
   0.840468, 8400.000000
   0.839159, 8300.000000
   0.837214, 8200.000000
   0.835906, 8100.000000
   0.833955, 8000.000000
   0.832647, 7900.000000
   0.831341, 7800.000000
   0.829384, 7700.000000
   0.828078, 7600.000000
   0.825461, 7500.000000
   0.823494, 7400.000000
   0.821524, 7300.000000
   0.818887, 7200.000000
   0.816908, 7100.000000
   0.814926, 7000.000000
   0.812270, 6900.000000
   0.810279, 6800.000000
   0.808286, 6700.000000
   0.806289, 6600.000000
   0.804290, 6500.000000
   0.801606, 6400.000000
   0.799599, 6300.000000
   0.797589, 6200.000000
   0.795577, 6100.000000
   0.793562, 6000.000000
   0.791544, 5900.000000
   0.789524, 5800.000000
   0.786805, 5700.000000
   0.784778, 5600.000000
   0.782749, 5500.000000
   0.780718, 5400.000000
   0.778684, 5300.000000
   0.776649, 5200.000000
   0.774611, 5100.000000
   0.772571, 5000.000000
   0.769816, 4900.000000
   0.767770, 4800.000000
   0.765722, 4700.000000
   0.763672, 4600.000000
   0.762340, 4500.000000
   0.760289, 4400.000000
   0.758235, 4300.000000
   0.756180, 4200.000000
   0.754122, 4100.000000
   0.752064, 4000.000000
   0.750734, 3900.000000
   0.748673, 3800.000000
   0.746611, 3700.000000
   0.744547, 3600.000000
   0.742482, 3500.000000
   0.740415, 3400.000000
   0.739088, 3300.000000
   0.737020, 3200.000000
   0.734950, 3100.000000
   0.732879, 3000.000000
   0.730059, 2900.000000
   0.727983, 2800.000000
   0.725906, 2700.000000
   0.723828, 2600.000000
   0.721749, 2500.000000
   0.719668, 2400.000000
   0.717586, 2300.000000
   0.715503, 2200.000000
   0.713418, 2100.000000
   0.711333, 2000.000000
   0.710009, 1900.000000
   0.707923, 1800.000000
   0.705836, 1700.000000
   0.703747, 1600.000000
   0.702427, 1500.000000
   0.700337, 1400.000000
   0.698247, 1300.000000
   0.696156, 1200.000000
   0.694838, 1100.000000
   0.692747, 1000.000000
   0.690654,  900.000000
