Speed (CAS), Efficiency
 145.655612,   16.066177
 146.881888,   16.139589
 148.108164,   16.257553
 149.334440,   16.382345
 150.560715,   16.511031
 151.786991,   16.638010
 153.013267,   16.766555
 154.239543,   16.893358
 155.465819,   17.015550
 156.692095,   17.140511
 157.918371,   17.262616
 159.144647,   17.375477
 160.370923,   17.490715
 161.597199,   17.608393
 162.823474,   17.718896
 164.049750,   17.818674
 165.276026,   17.920343
 166.502302,   18.023950
 167.728578,   18.129540
 168.954854,   18.223233
 170.181130,   18.304238
 171.407406,   18.386561
 172.633682,   18.470227
 173.859957,   18.555262
 175.086233,   18.641694
 176.312509,   18.705399
 177.538785,   18.765914
 178.765061,   18.827246
 179.991337,   18.889407
 181.217613,   18.952408
 182.443889,   19.016263
 183.670165,   19.080985
 184.896440,   19.131041
 186.122716,   19.163979
 187.348992,   19.197249
 188.575268,   19.230855
 189.801544,   19.264799
 191.027820,   19.299085
 192.254096,   19.333714
 193.480372,   19.368691
 194.706648,   19.404019
 195.932924,   19.413824
 197.159199,   19.417242
 198.385475,   19.420682
 199.611751,   19.424144
 200.838027,   19.427629
 202.064303,   19.431137
 203.290579,   19.434668
 204.516855,   19.438221
 205.743131,   19.441796
 206.969407,   19.445395
 208.195682,   19.435886
 209.421958,   19.409098
 210.648234,   19.382228
 211.874510,   19.355276
 213.100786,   19.328242
 214.327062,   19.301129
 215.553338,   19.273937
 216.779614,   19.246667
 218.005890,   19.219320
 219.232165,   19.191897
 220.458441,   19.164399
 221.684717,   19.136827
 222.910993,   19.109182
 224.137269,   19.061736
 225.363545,   19.006832
 226.589821,   18.951946
 227.816097,   18.897080
 229.042373,   18.842238
 230.268648,   18.787421
 231.494924,   18.732633
 232.721200,   18.677873
 233.947476,   18.623132
 235.173752,   18.568375
 236.400028,   18.513540
 237.626304,   18.458537
 238.852580,   18.403247
 240.078856,   18.347518
 241.305132,   18.291164
 242.531407,   18.233968
 243.757683,   18.161092
 244.983959,   18.078938
 246.210235,   17.995314
 247.436511,   17.909868
 248.662787,   17.822213
 249.889063,   17.731923
 251.115339,   17.638543
 252.341615,   17.541582
 253.567890,   17.440518
 254.794166,   17.334800
 256.020442,   17.223854
 257.246718,   17.107082
 258.472994,   16.983870
 259.699270,   16.853593
 260.925546,   16.715624
 262.151822,   16.569337
 263.378098,   16.414120
 264.604373,   16.249382
 265.830649,   16.074566
 267.056925,   15.889159
