Speed (TAS), Efficiency
  76.729065,   14.629365
  77.331056,   14.712061
  77.933047,   14.799894
  78.535039,   14.885470
  79.137030,   14.965654
  79.739021,   15.044365
  80.341012,   15.119197
  80.943003,   15.190456
  81.544995,   15.260113
  82.146986,   15.323998
  82.748977,   15.387413
  83.350968,   15.444785
  83.952959,   15.501411
  84.554951,   15.552732
  85.156942,   15.602882
  85.758933,   15.647884
  86.360924,   15.691951
  86.962915,   15.730405
  87.564907,   15.768868
  88.166898,   15.800588
  88.768889,   15.832654
  89.370880,   15.858843
  89.972871,   15.883931
  90.574863,   15.905694
  91.176854,   15.923714
  91.778845,   15.941774
  92.380836,   15.952678
  92.982828,   15.963669
  93.584819,   15.971593
  94.186810,   15.975399
  94.788801,   15.979231
  95.390792,   15.977980
  95.992784,   15.974624
  96.594775,   15.971249
  97.196766,   15.961925
  97.798757,   15.951420
  98.400748,   15.940864
  99.002740,   15.924691
  99.604731,   15.907121
 100.206722,   15.889484
 100.808713,   15.867779
 101.410704,   15.843295
 102.012696,   15.818741
 102.614687,   15.792893
 103.216678,   15.761702
 103.818669,   15.730453
 104.420660,   15.699147
 105.022652,   15.664253
 105.624643,   15.626578
 106.226634,   15.588870
 106.828625,   15.551131
 107.430616,   15.509176
 108.032608,   15.465386
 108.634599,   15.421601
 109.236590,   15.377821
 109.838581,   15.330842
 110.440573,   15.281366
 111.042564,   15.231940
 111.644555,   15.182566
 112.246546,   15.132605
 112.848537,   15.077912
 113.450529,   15.023324
 114.052520,   14.968843
 114.654511,   14.914470
 115.256502,   14.858486
 115.858493,   14.799238
 116.460485,   14.740156
 117.062476,   14.681242
 117.664467,   14.622496
 118.266458,   14.563130
 118.868449,   14.499962
 119.470441,   14.437023
 120.072432,   14.374314
 120.674423,   14.311836
 121.276414,   14.249591
 121.878405,   14.185140
 122.480397,   14.118977
 123.082388,   14.053108
 123.684379,   13.987531
 124.286370,   13.922249
 124.888361,   13.857260
 125.490353,   13.790838
 126.092344,   13.722418
 126.694335,   13.654350
 127.296326,   13.586636
 127.898317,   13.519273
 128.500309,   13.452262
 129.102300,   13.385602
 129.704291,   13.316698
 130.306282,   13.247116
 130.908274,   13.177940
 131.510265,   13.109169
 132.112256,   13.040801
 132.714247,   12.972835
 133.316238,   12.905270
 133.918230,   12.837143
 134.520221,   12.767116
 135.122212,   12.697540
 135.724203,   12.628412
 136.326194,   12.559730
