Time, Speed
   0.000100,    0.000517
   0.000739,    0.003817
   0.003192,    0.016490
   0.010823,    0.055916
   0.024250,    0.125283
   0.044979,    0.232348
   0.074596,    0.385289
   0.104330,    0.538797
   0.134065,    0.692264
   0.163869,    0.846048
   0.193707,    0.999967
   0.223662,    1.154444
   0.253643,    1.309019
   0.283578,    1.463306
   0.313608,    1.618045
   0.343852,    1.773845
   0.374432,    1.931333
   0.404940,    2.088401
   0.435592,    2.246172
   0.466691,    2.406195
   0.497414,    2.564238
   0.529078,    2.727076
   0.560516,    2.888703
   0.592142,    3.051251
   0.624137,    3.215649
   0.655967,    3.379148
   0.688174,    3.544535
   0.720414,    3.710041
   0.753287,    3.878745
   0.786414,    4.048703
   0.819995,    4.220935
   0.853135,    4.390855
   0.886634,    4.562560
   0.920841,    4.737837
   0.954798,    4.911779
   0.989673,    5.090368
   1.024534,    5.268824
   1.059484,    5.447675
   1.094625,    5.627447
   1.130411,    5.810460
   1.165938,    5.992083
   1.201923,    6.175983
   1.238205,    6.361346
   1.275068,    6.549604
   1.311728,    6.736763
   1.348703,    6.925462
   1.386149,    7.116500
   1.424187,    7.310483
   1.461956,    7.503031
   1.500069,    7.697255
   1.538712,    7.894112
   1.577467,    8.091466
   1.616273,    8.289007
   1.655379,    8.487997
   1.694971,    8.689387
   1.734403,    8.889885
   1.774730,    9.094853
   1.815592,    9.302461
   1.856419,    9.509805
   1.897659,    9.719167
   1.939041,    9.929163
   1.980834,   10.141158
   2.022645,   10.353162
   2.064926,   10.567453
   2.106899,   10.780103
   2.149625,   10.996476
   2.193047,   11.216274
   2.236232,   11.434786
   2.279402,   11.653127
   2.322643,   11.871735
   2.366789,   12.094820
   2.411165,   12.318967
   2.456015,   12.545412
   2.501098,   12.772927
   2.546355,   13.001220
   2.591792,   13.230314
   2.637439,   13.460367
   2.684018,   13.695007
   2.730133,   13.927198
   2.776082,   14.158446
   2.823102,   14.394977
   2.870268,   14.632127
   2.917732,   14.870663
   2.965183,   15.109016
   3.013174,   15.349965
   3.061135,   15.590652
   3.109731,   15.834397
   3.158504,   16.078916
   3.207347,   16.323656
   3.256583,   16.570246
   3.305757,   16.816402
   3.355815,   17.066851
   3.405625,   17.315936
   3.455790,   17.566661
   3.506213,   17.818549
   3.557356,   18.073897
   3.608053,   18.326886
   3.659440,   18.583180
   3.711312,   18.841756
   3.762869,   19.098625
   3.814583,   19.356131
   3.867039,   19.617194
   3.919497,   19.878124
   3.972588,   20.142053
   4.025604,   20.405462
   4.078972,   20.670473
   4.132362,   20.935439
   4.185896,   21.200975
   4.239578,   21.467088
   4.293863,   21.736039
   4.348175,   22.004967
   4.402931,   22.275939
   4.457796,   22.547289
   4.468696,   22.601178
   4.496557,   22.738895
   4.508012,   22.795502
   4.509220,   22.801473
   4.510310,   22.806860
   4.510506,   22.807830
   4.510756,   22.809067
   4.510834,   22.809451
   4.510865,   22.809604
   4.510923,   22.809888
   4.510975,   22.810148
   4.511391,   22.812202
   4.514157,   22.825869
   4.524471,   22.876831
   4.555916,   23.032156
   4.605748,   23.278165
   4.656405,   23.528082
   4.707250,   23.778749
   4.758623,   24.031850
   4.809774,   24.283672
   4.861251,   24.536930
   4.913371,   24.793168
   4.965261,   25.048095
   5.017644,   25.305257
   5.069824,   25.561240
   5.122355,   25.818764
   5.175074,   26.077019
   5.228246,   26.337305
   5.281518,   26.597886
   5.335039,   26.859495
   5.388215,   27.119225
   5.441821,   27.380867
   5.495693,   27.643607
   5.549678,   27.906698
   5.603959,   28.171038
   5.658515,   28.436517
   5.713207,   28.702453
   5.768044,   28.968890
   5.823043,   29.235906
   5.878092,   29.502964
   5.933668,   29.772365
   5.989215,   30.041419
   6.045085,   30.311824
   6.101050,   30.582478
   6.156999,   30.852840
   6.213502,   31.125660
   6.269654,   31.396576
   6.325922,   31.667829
   6.383068,   31.943096
   6.439848,   32.216376
   6.496596,   32.489286
   6.553449,   32.762475
   6.611126,   33.039402
   6.668936,   33.316734
   6.726692,   33.593582
   6.784484,   33.870371
   6.842519,   34.148096
   6.900806,   34.426791
   6.959133,   34.705443
   7.017999,   34.986434
   7.076878,   35.267250
   7.135810,   35.548076
   7.195003,   35.829908
   7.254191,   36.111471
   7.313764,   36.394624
   7.373505,   36.678325
   7.433077,   36.960984
   7.493001,   37.245060
   7.553127,   37.529848
   7.613492,   37.815515
   7.673910,   38.101181
   7.734608,   38.387911
   7.795320,   38.674457
   7.856409,   38.962520
   7.917519,   39.250427
   7.978831,   39.539022
   8.040451,   39.828804
   8.101960,   40.117801
   8.163769,   40.407942
   8.225548,   40.697677
   8.287654,   40.988679
   8.349751,   41.279364
   8.411896,   41.570010
   8.474337,   41.861764
   8.537248,   42.155445
   8.600186,   42.448972
   8.663153,   42.742355
   8.726096,   43.035353
   8.789266,   43.329124
   8.852834,   43.624469
   8.916386,   43.919455
   8.980208,   44.215407
   9.044045,   44.511145
   9.108006,   44.807167
   9.172268,   45.104297
   9.236911,   45.402894
   9.249870,   45.462717
   9.265511,   45.534911
   9.277010,   45.587972
   9.278818,   45.596312
   9.280724,   45.605105
   9.282348,   45.612602
   9.282704,   45.614244
   9.283137,   45.616239
   9.283653,   45.618619
   9.283774,   45.619181
   9.283782,   45.619218
   9.283790,   45.619252
   9.283864,   45.619594
   9.284509,   45.622569
   9.288256,   45.639858
   9.307371,   45.728021
   9.363057,   45.984691
   9.422298,   46.257449
   9.481505,   46.529748
   9.540633,   46.801384
   9.600077,   47.074169
   9.659647,   47.347225
   9.719624,   47.621837
   9.779516,   47.895751
   9.839362,   48.169146
   9.899473,   48.443441
   9.959487,   48.716982
  10.019705,   48.991140
  10.080113,   49.265853
  10.140655,   49.540856
  10.201390,   49.816423
  10.262201,   50.092011
  10.323268,   50.368441
  10.384243,   50.644135
  10.445349,   50.920101
  10.506763,   51.197131
  10.568376,   51.474735
  10.629953,   51.751846
  10.691696,   52.029377
  10.753431,   52.306546
  10.815267,   52.583840
  10.877362,   52.861965
  10.939382,   53.139421
  11.001731,   53.418012
  11.064139,   53.696537
  11.126811,   53.975899
  11.189399,   54.254550
  11.252238,   54.533984
  11.315359,   54.814324
  11.378302,   55.093535
  11.441609,   55.374019
  11.504788,   55.653588
  11.568209,   55.933883
  11.631504,   56.213280
  11.695111,   56.493704
  11.758820,   56.774233
  11.822557,   57.054532
