Mach, Rate of Climb
   0.184383,    2.298540
   0.186763,    2.315128
   0.189143,    2.327862
   0.191523,    2.336733
   0.193903,    2.341741
   0.196283,    2.342902
   0.198663,    2.340248
   0.201043,    2.333823
   0.203423,    2.323239
   0.205803,    2.308706
   0.208183,    2.290442
   0.210563,    2.273197
   0.212943,    2.257369
   0.215323,    2.237250
   0.217703,    2.213611
   0.220082,    2.186888
   0.222462,    2.156189
   0.224842,    2.121670
   0.227222,    2.084388
   0.229602,    2.042396
   0.231982,    1.997479
   0.234362,    1.948801
   0.236742,    1.896314
   0.239122,    1.840680
   0.241502,    1.780742
   0.243882,    1.719253
   0.246262,    1.659915
   0.248642,    1.597645
   0.251022,    1.531571
   0.253402,    1.461923
   0.255782,    1.389405
   0.258162,    1.312162
   0.260542,    1.232860
   0.262922,    1.148518
   0.265302,    1.061300
   0.267682,    0.971227
   0.270062,    0.875911
   0.272442,    0.778281
   0.274822,    0.677037
   0.277202,    0.571026
   0.279582,    0.468048
   0.281962,    0.362570
   0.284342,    0.252094
   0.286722,    0.139148
   0.289102,    0.023718
   0.291482,   -0.097787
   0.293862,   -0.221993
   0.296242,   -0.348816
   0.298622,   -0.479546
   0.301001,   -0.615354
   0.303381,   -0.753912
   0.305761,   -0.895234
   0.308141,   -1.040706
   0.310521,   -1.191310
   0.312901,   -1.342007
   0.315281,   -1.493121
   0.317661,   -1.647082
   0.320041,   -1.807540
   0.322421,   -1.970999
   0.324801,   -2.137436
   0.327181,   -2.306868
   0.329561,   -2.479728
   0.331941,   -2.658880
   0.334321,   -2.841157
   0.336701,   -3.026575
   0.339081,   -3.215150
   0.341461,   -3.406901
   0.343841,   -3.604236
   0.346221,   -3.804514
   0.348601,   -4.002246
   0.350981,   -4.203196
   0.353361,   -4.407381
   0.355741,   -4.614819
   0.358121,   -4.827281
   0.360501,   -5.044984
   0.362881,   -5.266066
   0.365261,   -5.490546
   0.367641,   -5.718442
   0.370021,   -5.949771
   0.372401,   -6.184552
   0.374781,   -6.424343
   0.377161,   -6.669780
   0.379541,   -6.918793
   0.381920,   -7.168819
   0.384300,   -7.422127
   0.386680,   -7.679031
   0.389060,   -7.939548
   0.391440,   -8.203698
   0.393820,   -8.472397
   0.396200,   -8.747550
   0.398580,   -9.026458
   0.400960,   -9.309139
   0.403340,   -9.595614
   0.405720,   -9.885899
   0.408100,  -10.180015
   0.410480,  -10.477980
   0.412860,  -10.779813
   0.415240,  -11.085306
   0.417620,  -11.396814
   0.420000,  -11.713666
