Mach, Rate of Climb
   0.215984,    1.735042
   0.218044,    1.748812
   0.220105,    1.760344
   0.222166,    1.769705
   0.224227,    1.776974
   0.226287,    1.782074
   0.228348,    1.784254
   0.230409,    1.784479
   0.232470,    1.782859
   0.234531,    1.778357
   0.236591,    1.771726
   0.238652,    1.763471
   0.240713,    1.751988
   0.242774,    1.738830
   0.244834,    1.724356
   0.246895,    1.709194
   0.248956,    1.692701
   0.251017,    1.672836
   0.253077,    1.652020
   0.255138,    1.627754
   0.257199,    1.602537
   0.259260,    1.573912
   0.261321,    1.544446
   0.263381,    1.511315
   0.265442,    1.477408
   0.267503,    1.440008
   0.269564,    1.401380
   0.271624,    1.360078
   0.273685,    1.316599
   0.275746,    1.271659
   0.277807,    1.223206
   0.279868,    1.176967
   0.281928,    1.128483
   0.283989,    1.077798
   0.286050,    1.026089
   0.288111,    0.970571
   0.290171,    0.913641
   0.292232,    0.855581
   0.294293,    0.793342
   0.296354,    0.729924
   0.298414,    0.665325
   0.300475,    0.596672
   0.302536,    0.526538
   0.304597,    0.455144
   0.306658,    0.380543
   0.308718,    0.303477
   0.310779,    0.225072
   0.312840,    0.146779
   0.314901,    0.067270
   0.316961,   -0.013592
   0.319022,   -0.095813
   0.321083,   -0.180256
   0.323144,   -0.268325
   0.325204,   -0.357831
   0.327265,   -0.448779
   0.329326,   -0.541661
   0.331387,   -0.638616
   0.333448,   -0.737091
   0.335508,   -0.837091
   0.337569,   -0.938624
   0.339630,   -1.043805
   0.341691,   -1.151554
   0.343751,   -1.260912
   0.345812,   -1.371886
   0.347873,   -1.480063
   0.349934,   -1.591817
   0.351995,   -1.705808
   0.354055,   -1.821438
   0.356116,   -1.938715
   0.358177,   -2.057644
   0.360238,   -2.179611
   0.362298,   -2.304984
   0.364359,   -2.432085
   0.366420,   -2.560921
   0.368481,   -2.691501
   0.370541,   -2.823830
   0.372602,   -2.959575
   0.374663,   -3.098546
   0.376724,   -3.239341
   0.378785,   -3.381969
   0.380845,   -3.524902
   0.382906,   -3.667653
   0.384967,   -3.812220
   0.387028,   -3.961610
   0.389088,   -4.112971
   0.391149,   -4.266221
   0.393210,   -4.421368
   0.395271,   -4.578420
   0.397332,   -4.737385
   0.399392,   -4.898270
   0.401453,   -5.062977
   0.403514,   -5.230847
   0.405575,   -5.400710
   0.407635,   -5.572574
   0.409696,   -5.746447
   0.411757,   -5.922338
   0.413818,   -6.100253
   0.415878,   -6.277864
   0.417939,   -6.458317
   0.420000,   -6.642986
