Speed (TAS), Efficiency
 153.145456,   14.635897
 154.404805,   14.729946
 155.664153,   14.821482
 156.923502,   14.910762
 158.182851,   14.994503
 159.442200,   15.075480
 160.701549,   15.154314
 161.960897,   15.226912
 163.220246,   15.298032
 164.479595,   15.364624
 165.738944,   15.427732
 166.998293,   15.488319
 168.257641,   15.543601
 169.516990,   15.597835
 170.776339,   15.645576
 172.035688,   15.693154
 173.295037,   15.733737
 174.554386,   15.774399
 175.813734,   15.808300
 177.073083,   15.841837
 178.332432,   15.869621
 179.591781,   15.895871
 180.851130,   15.918185
 182.110478,   15.937037
 183.369827,   15.954603
 184.629176,   15.965991
 185.888525,   15.977474
 187.147874,   15.983505
 188.407222,   15.987440
 189.666571,   15.990452
 190.925920,   15.986877
 192.185269,   15.983279
 193.444618,   15.976787
 194.703966,   15.965725
 195.963315,   15.954606
 197.222664,   15.939848
 198.482013,   15.921373
 199.741362,   15.902824
 201.000710,   15.881158
 202.260059,   15.855423
 203.519408,   15.829610
 204.778757,   15.802483
 206.038106,   15.769704
 207.297454,   15.736862
 208.556803,   15.703958
 209.816152,   15.666235
 211.075501,   15.626653
 212.334850,   15.587035
 213.594198,   15.547168
 214.853547,   15.501181
 216.112896,   15.455197
 217.372245,   15.409219
 218.631594,   15.362722
 219.890943,   15.310753
 221.150291,   15.258838
 222.409640,   15.206981
 223.668989,   15.155184
 224.928338,   15.098594
 226.187687,   15.041268
 227.447035,   14.984060
 228.706384,   14.926971
 229.965733,   14.868446
 231.225082,   14.806258
 232.484431,   14.744253
 233.743779,   14.682432
 235.003128,   14.620798
 236.262477,   14.557557
 237.521826,   14.491319
 238.781175,   14.425334
 240.040523,   14.359603
 241.299872,   14.294127
 242.559221,   14.228900
 243.818570,   14.159309
 245.077919,   14.090040
 246.337267,   14.021095
 247.596616,   13.952472
 248.855965,   13.884174
 250.115314,   13.815522
 251.374663,   13.743642
 252.634011,   13.672151
 253.893360,   13.601049
 255.152709,   13.530334
 256.412058,   13.460006
 257.671407,   13.390064
 258.930755,   13.317626
 260.190104,   13.244664
 261.449453,   13.172148
 262.708802,   13.100078
 263.968151,   13.028452
 265.227499,   12.957268
 266.486848,   12.886524
 267.746197,   12.813893
 269.005546,   12.740634
 270.264895,   12.667870
 271.524244,   12.595599
 272.783592,   12.523817
 274.042941,   12.452522
 275.302290,   12.381712
 276.561639,   12.311383
 277.820988,   12.239063
