Time, Rate of Climb
   0.000000,   -3.351261
   0.500000,   -3.601994
   1.000000,   -3.601957
   1.500000,   -3.603495
   2.000000,   -3.606650
   2.500000,   -3.607191
   3.000000,   -3.605052
   3.500000,   -3.601016
   4.000000,   -3.595036
   4.500000,   -3.593955
   5.000000,   -3.597899
   5.500000,   -3.601449
   6.000000,   -3.604595
   6.500000,   -3.605095
   7.000000,   -3.602882
   7.500000,   -3.602242
   8.000000,   -3.603218
   8.500000,   -3.603444
   9.000000,   -3.602903
   9.500000,   -3.602954
  10.000000,   -3.603614
  10.500000,   -3.603610
  11.000000,   -3.602926
  11.500000,   -3.602781
  12.000000,   -3.603187
  12.500000,   -3.603931
  13.000000,   -3.605020
  13.500000,   -3.605279
  14.000000,   -3.604687
  14.500000,   -3.604608
  15.000000,   -3.605055
  15.500000,   -3.602377
  16.000000,   -3.596494
  16.500000,   -3.595332
  17.000000,   -3.599012
  17.500000,   -3.601159
  18.000000,   -3.601735
  18.500000,   -3.601572
  19.000000,   -3.600649
  19.500000,   -3.600199
  20.000000,   -3.600231
  20.500000,   -3.600539
  21.000000,   -3.601128
  21.500000,   -3.603037
  22.000000,   -3.606301
  22.500000,   -3.606715
  23.000000,   -3.604205
  23.500000,   -3.603065
  24.000000,   -3.603329
  24.500000,   -3.603882
  25.000000,   -3.604731
  25.500000,   -3.604732
  26.000000,   -3.603863
  26.500000,   -3.603356
  27.000000,   -3.603222
  27.500000,   -3.603259
  28.000000,   -3.603473
  28.500000,   -3.603935
  29.000000,   -3.604651
  29.500000,   -3.605589
  30.000000,   -3.606753
  30.500000,   -3.606887
  31.000000,   -3.605963
  31.500000,   -3.605360
  32.000000,   -3.605085
  32.500000,   -3.605009
  33.000000,   -3.605136
  33.500000,   -3.605449
  34.000000,   -3.605952
  34.500000,   -3.606620
  35.000000,   -3.607457
  35.500000,   -3.608431
  36.000000,   -3.609546
  36.500000,   -3.611746
  37.000000,   -3.615057
  37.500000,   -3.615291
  38.000000,   -3.612369
  38.500000,   -3.610598
  39.000000,   -3.610006
  39.500000,   -3.609509
  40.000000,   -3.609108
  40.500000,   -3.608800
  41.000000,   -3.608590
  41.500000,   -3.608469
  42.000000,   -3.608440
  42.500000,   -3.608493
  43.000000,   -3.608631
  43.500000,   -3.608839
  44.000000,   -3.609121
  44.500000,   -3.609460
  45.000000,   -3.609859
  45.500000,   -3.610299
  46.000000,   -3.610782
  46.500000,   -3.611290
  47.000000,   -3.611823
  47.500000,   -3.612363
  48.000000,   -3.612910
  48.500000,   -3.613447
  49.000000,   -3.613972
  49.500000,   -3.614471
  50.000000,   -3.614941
  50.500000,   -3.615368
  51.000000,   -3.615751
  51.500000,   -3.616079
  52.000000,   -3.616349
  52.500000,   -3.616553
  53.000000,   -3.616688
  53.500000,   -3.616749
  54.000000,   -3.616735
  54.500000,   -3.616642
  55.000000,   -3.616469
  55.500000,   -3.616217
  56.000000,   -3.615883
  56.500000,   -3.615472
  57.000000,   -3.614983
  57.500000,   -3.614422
  58.000000,   -3.613788
  58.500000,   -3.613091
  59.000000,   -3.612329
  59.500000,   -3.611516
  60.000000,   -3.610648
  60.500000,   -3.609742
  61.000000,   -3.608795
  61.500000,   -3.607822
  62.000000,   -3.606824
  62.500000,   -3.605815
  63.000000,   -3.604795
  63.500000,   -3.603780
  64.000000,   -3.602770
  64.500000,   -3.601779
  65.000000,   -3.600807
  65.500000,   -3.599867
  66.000000,   -3.598960
  66.500000,   -3.598098
  67.000000,   -3.597280
  67.500000,   -3.596516
  68.000000,   -3.595807
  68.500000,   -3.595159
  69.000000,   -3.594573
  69.500000,   -3.594052
  70.000000,   -3.593599
  70.500000,   -3.593211
  71.000000,   -3.592893
  71.500000,   -3.592640
  72.000000,   -3.592454
  72.500000,   -3.592330
  73.000000,   -3.592269
  73.500000,   -3.592263
  74.000000,   -3.592315
  74.500000,   -3.592412
  75.000000,   -3.592558
  75.500000,   -3.592740
  76.000000,   -3.592959
  76.500000,   -3.593203
  77.000000,   -3.593473
  77.500000,   -3.593754
  78.000000,   -3.594049
  78.500000,   -3.594343
  79.000000,   -3.594637
  79.500000,   -3.594918
  80.000000,   -3.595186
  80.500000,   -3.595430
  81.000000,   -3.595649
  81.500000,   -3.595834
  82.000000,   -3.595983
  82.500000,   -3.596089
  83.000000,   -3.596152
  83.500000,   -3.596164
  84.000000,   -3.596126
  84.500000,   -3.596034
  85.000000,   -3.595887
