Time, Angles
   0.000000,    0.000000
   1.000000,    0.000000
   2.000000,    0.000000
   3.000000,    0.000000
   4.000000,    0.000000
   5.000000,    0.000000
   6.000000,    0.000000
   7.000000,    0.000000
   8.000000,    0.000000
   9.000000,    0.000000
  10.000000,    0.000000
  11.000000,    0.000000
  12.000000,    0.000000
  13.000000,    0.000000
  14.000000,    0.000000
  15.000000,    0.000000
  16.000000,    0.000000
  17.000000,    0.000000
  18.000000,    0.000000
  19.000000,    0.000000
  20.000000,    0.000000
  20.615549,    0.000000
  21.615549,    0.000000
  22.508364,    0.000000
  23.508364,    1.040902
  23.581456,    1.189455
  24.081456,    2.304130
  25.081456,    4.860561
  25.814772,    6.931035
  26.814772,    9.913849
  26.874132,   10.094356
  27.874132,   11.350308
  28.874132,   11.456203
  29.874132,   11.481055
  30.874132,   11.503398
  31.874132,   11.530514
  32.874132,   11.556463
  33.874132,   11.582131
  34.874132,   11.607019
  35.874132,   11.631351
  36.874132,   11.657704
  37.814772,   11.681971
  38.357469,   11.690317
  39.357469,   11.680013
  40.357469,   11.663121
  41.357469,   11.651270
  42.357469,   11.639090
  43.357469,   11.626903
  44.357469,   11.614873
  45.357469,   11.602612
  46.357469,   11.590345
  47.357469,   11.577919
  47.369907,   11.577806
  48.369907,   10.152570
  49.369907,    8.230820
  50.369907,    6.328777
  51.369907,    4.438353
  52.369907,    3.940567
  53.369907,    3.917726
  54.369907,    3.917053
  55.369907,    3.917283
  56.369907,    3.913857
  57.369907,    3.910636
  58.369907,    3.911176
  59.369907,    3.908097
  60.369907,    3.905337
  61.369907,    3.906236
  62.369907,    3.903503
  63.369907,    3.899483
  64.369907,    3.900707
  65.369907,    3.898312
  66.369907,    3.893871
  67.369907,    3.895419
  68.369907,    3.893340
  69.369907,    3.887730
  70.369907,    3.889566
  71.369907,    3.887787
  72.369907,    3.882413
  73.369907,    3.883762
  74.369907,    3.882288
  75.369907,    3.877217
  76.369907,    3.877970
  77.369907,    3.876800
  78.369907,    3.872030
  79.369907,    3.872107
  80.369907,    3.871240
  81.369907,    3.866774
  82.369907,    3.866273
  83.369907,    3.865711
  84.369907,    3.861550
  85.369907,    3.860386
  86.369907,    3.860127
  87.369907,    3.856271
  88.369907,    3.854619
  89.369907,    3.854658
  90.369907,    3.851099
  91.369907,    3.848695
  92.369907,    3.849025
  93.369907,    3.845761
  94.369907,    3.842782
  95.369907,    3.843404
  96.369907,    3.840438
  97.369907,    3.836818
  98.369907,    3.837734
  99.369907,    3.835069
 100.369907,    3.830923
 101.369907,    3.832133
 102.369907,    3.829766
 103.369907,    3.824989
 104.369907,    3.826486
 105.369907,    3.824414
 106.369907,    3.819010
 107.369907,    3.820791
 108.369907,    3.819013
 109.369907,    3.813695
 110.369907,    3.815164
 111.369907,    3.813675
 112.369907,    3.808640
 113.369907,    3.809206
 114.369907,    3.808008
 115.369907,    3.803267
 116.369907,    3.803481
 117.369907,    3.802573
 118.369907,    3.798117
 119.369907,    3.797587
 120.369907,    3.796962
 121.369907,    3.792791
 122.369907,    3.791598
 123.369907,    3.791263
 124.369907,    3.787388
 125.369907,    3.785852
 126.369907,    3.785808
 127.369907,    3.782219
 128.369907,    3.779841
 129.369907,    3.780079
 129.493289,    3.779863
