Time, Energies
   0.005778, 55622347.753072
   0.005806, 55995611.374876
   0.005833, 56369165.791681
   0.005861, 56743000.687642
   0.005889, 57115333.034970
   0.005917, 57487712.191384
   0.005930, 57669079.921342
   0.005958, 58040259.246010
   0.005986, 58411689.636944
   0.006014, 58783361.471541
   0.006041, 59155265.127198
   0.006069, 59527390.981312
   0.006097, 59899729.411279
   0.006125, 60272270.794497
   0.006152, 60643526.748411
   0.006180, 61012523.982919
   0.006208, 61381715.953015
   0.006236, 61751093.785654
   0.006264, 62120648.607791
   0.006291, 62490371.546382
   0.006319, 62860253.728383
   0.006347, 63230286.280750
   0.006375, 63600460.330439
   0.006402, 63970767.004404
   0.006430, 64339229.802763
   0.006458, 64704560.134006
   0.006486, 65070027.608287
   0.006514, 65435624.328131
   0.006541, 65801342.396057
   0.006569, 66167173.914589
   0.006597, 66533110.986249
   0.006625, 66899145.713558
   0.006652, 67265270.199040
   0.006680, 67631476.545216
   0.006708, 67995619.836579
   0.006736, 68356304.158902
   0.006764, 68717083.160738
   0.006791, 69077949.968953
   0.006819, 69438897.710414
   0.006847, 69799919.511990
   0.006875, 70161008.500546
   0.006902, 70522157.802950
   0.006930, 70883360.546069
   0.006958, 71244609.856769
   0.006975, 71470122.890365
   0.007003, 71795674.673599
   0.007031, 72121384.368023
   0.007059, 72447249.996215
   0.007086, 72773269.580756
   0.007114, 73099441.144225
   0.007142, 73425762.709200
   0.007170, 73752232.298262
   0.007198, 74078847.933990
   0.007225, 74405607.638963
   0.007253, 74732509.435760
   0.007281, 75033685.516631
   0.007309, 75334950.610190
   0.007336, 75636304.429267
   0.007364, 75937746.686692
   0.007392, 76239277.095294
   0.007420, 76527109.909137
   0.007448, 76814952.169678
   0.007475, 77102803.870474
   0.007503, 77390665.005084
   0.007531, 77678535.567068
   0.007559, 77952014.851095
   0.007586, 78225384.808142
   0.007614, 78498645.290100
   0.007642, 78771796.148856
   0.007670, 79044837.236300
   0.007670,    0.000000
   0.027585, 202464499.492279
   0.047909, 409491184.130146
   0.068888, 616023181.521044
   0.091377, 812616023.440065
   0.116154, 1017120126.325379
   0.143582, 1234018261.571553
   0.174218, 1462938252.936133
   0.209042, 1707339081.092966
   0.250459, 1958478995.729677
   0.250459,    0.000000
   0.264316, 103428639.193799
   0.278173, 206810443.642434
   0.292030, 310145424.933724
   0.305887, 413433594.655548
   0.319744, 516674964.395839
   0.333601, 619869545.742588
   0.347458, 723017350.283838
   0.361315, 826118389.607684
   0.375173, 929172675.302273
   0.389030, 1032180218.955797
   0.402887, 1135141032.156501
   0.416744, 1238055126.492671
   0.430601, 1340922513.552639
   0.444458, 1443743204.924777
   0.458315, 1546517212.197501
   0.472172, 1649244546.959262
   0.486029, 1751925220.798554
   0.499886, 1854559245.303900
   0.513743, 1957146632.063864
   0.527600, 2059687392.667037
   0.541457, 2162181538.702045
   0.555314, 2264629081.757541
   0.569171, 2367030033.422206
   0.583028, 2469384405.284748
   0.596885, 2571692208.933901
   0.610742, 2673953455.958417
   0.624599, 2776168157.947075
   0.638456, 2878336326.488669
   0.652313, 2980457973.172014
   0.652313,    0.000000
   0.671644, 68010383.130101
   0.691022, 127214786.093416
   0.710375, 176799593.025019
   0.729642, 216157481.903355
   0.748785, 245389797.506026
   0.767732, 263054274.882459
   0.786416, 268356986.140469
   0.805036, 273284458.079349
   0.823530, 268135948.785426
   0.823530,    0.000000
   0.833181, 98129352.887344
   0.842926, 197313473.722707
   0.852762, 297649225.536528
   0.862735, 397533133.116656
   0.873025, 493106127.206913
   0.883787, 589606866.428234
   0.895071, 687258003.743480
   0.906916, 787386024.399231
   0.919352, 890025468.390513
   0.919352,    0.000000
   0.950238, 116584039.143190
   0.981137, 232913416.353953
   1.012049, 348988355.928549
   1.042975, 464809082.489744
   1.073915, 580375820.985342
   1.104868, 695688796.686721
   1.135834, 810748235.187363
   1.166814, 925554362.401393
   1.197808, 1040107404.562110
   1.197808,    0.000000
   1.208580, 30231406.241203
   1.219183, 55714999.358846
   1.229827, 80492035.578696
   1.240517, 103545628.870977
   1.251253, 124975420.429357
   1.262033, 144680566.322676
   1.272854, 162698663.840980
   1.283708, 178810207.322011
   1.294581, 192574016.414288
   1.294581,    0.000000
   1.377915, 310957695.728344
   1.461248, 620197699.901514
   1.544581, 927746711.527594
   1.627915, 1233676617.791731
   1.711248, 1537956592.675029
   1.794581, 1840592358.807128
   1.877915, 2141589626.925012
   1.961248, 2440954095.862067
   2.044581, 2738691452.537406
   2.044581,    0.000000
   2.044609, 78359.745101
   2.044637, 156721.610706
   2.044665, 235085.596815
   2.044692, 313455.549029
   2.044720, 391830.441847
   2.044748, 470209.736889
   2.044776, 548593.434155
   2.044804, 626981.533646
   2.044831, 705374.035360
   2.044859, 783770.939299
   2.044887, 862172.245462
   2.044915, 940577.953849
   2.044942, 1018988.064460
   2.044970, 1097426.063806
   2.044998, 1175876.517850
   2.045026, 1254335.355635
   2.045054, 1332802.577161
   2.045081, 1411278.182428
   2.045109, 1489762.171437
   2.045137, 1568254.544186
   2.045165, 1646755.300676
   2.045192, 1725264.440908
   2.045220, 1803781.964880
   2.045248, 1882345.590490
   2.045276, 1960928.076965
   2.045304, 2039522.677058
   2.045331, 2118129.390766
   2.045359, 2196748.218091
   2.045387, 2275379.159033
   2.045415, 2354022.213591
   2.045442, 2432677.381765
   2.045470, 2511344.663556
   2.045498, 2590024.058963
   2.045526, 2668768.201416
   2.045554, 2747537.667349
   2.045581, 2826322.920914
   2.045609, 2905123.962109
   2.045637, 2983940.790935
   2.045665, 3062773.407392
   2.045692, 3141621.811480
   2.045720, 3220486.003198
   2.045748, 3299365.982548
   2.045776, 3378261.749528
   2.045804, 3457241.583175
   2.045831, 3536253.343014
   2.045859, 3615284.573408
   2.045887, 3694335.274357
   2.045915, 3773405.445861
   2.045942, 3852495.087920
   2.045970, 3931604.200535
   2.045998, 4010732.783705
   2.046026, 4089880.837430
   2.046054, 4169048.361711
   2.046081, 4248319.934095
   2.046109, 4327630.189563
   2.046137, 4406963.632815
   2.046165, 4486320.263853
   2.046192, 4565700.082676
   2.046220, 4645103.089285
   2.046248, 4724529.283679
   2.046276, 4803978.665858
   2.046304, 4883451.235822
   2.046331, 4962946.993572
   2.046359, 5042556.022822
   2.046387, 5122208.133185
   2.046415, 5201886.771934
   2.046442, 5281591.939067
   2.046470, 5361323.634585
   2.046498, 5441081.858489
   2.046526, 5520866.610776
   2.046554, 5600677.891449
   2.046581, 5680515.700507
   2.046609, 5760380.037949
   2.046637, 5840369.710980
   2.046665, 5920407.275942
   2.046692, 6000474.538236
   2.046720, 6080571.497862
   2.046748, 6160698.154820
   2.046776, 6240854.509110
   2.046804, 6321040.560732
   2.046831, 6401256.309686
   2.046859, 6481501.755972
   2.046887, 6561776.899590
   2.046915, 6642190.018630
   2.046942, 6722655.865390
   2.046970, 6803154.468764
   2.046998, 6883685.828751
   2.047026, 6964249.945351
   2.047054, 7044846.818564
   2.047081, 7125476.448390
   2.047109, 7206138.834830
   2.047137, 7286833.977883
   2.047165, 7367561.877549
   2.047192, 7448465.143779
   2.047220, 7529431.104347
   2.047248, 7610433.422172
   2.047276, 7691472.097254
   2.047304, 7772547.129591
   2.047331, 7853658.519185
   2.047359, 7934806.266035
   2.047387, 8015990.370142
   2.047415, 8097210.831505
   2.047442, 8178467.650125
   2.047470, 8259918.662019
   2.047498, 8341438.812219
   2.047526, 8422998.921570
   2.047554, 8504598.990070
   2.047581, 8586239.017720
   2.047609, 8667919.004521
   2.047637, 8749638.950471
   2.047665, 8831398.855571
   2.047692, 8913198.719822
   2.047720, 8995038.543222
   2.047748, 9077054.396969
   2.047776, 9159138.219604
   2.047804, 9241264.834213
   2.047831, 9323434.240795
   2.047859, 9405646.439349
   2.047887, 9487901.429877
   2.047915, 9570199.212378
   2.047942, 9652539.786852
   2.047970, 9734923.153299
   2.047998, 9817349.311719
   2.048026, 9899964.987487
   2.048054, 9982653.431122
   2.048081, 10065387.475018
   2.048109, 10148167.119175
   2.048137, 10230992.363593
   2.048165, 10313863.208272
   2.048192, 10396779.653213
   2.048220, 10479741.698414
   2.048248, 10562749.343877
   2.048276, 10645802.589600
   2.048304, 10729061.052288
   2.048331, 10812397.514766
   2.048359, 10895782.404544
   2.048387, 10979215.721620
   2.048415, 11062697.465995
   2.048442, 11146227.637669
   2.048470, 11229806.236643
   2.048498, 11313433.262915
   2.048526, 11397108.716487
   2.048554, 11480832.597357
   2.048581, 11564765.050991
   2.048609, 11648778.257303
   2.048637, 11732842.530344
   2.048665, 11816957.870115
   2.048692, 11901124.276616
   2.048720, 11985341.749846
   2.048748, 12069610.289806
   2.048776, 12153929.896496
   2.048804, 12238300.569915
   2.048831, 12322722.310064
   2.048859, 12407392.169683
   2.048887, 12492152.676843
   2.048915, 12576967.287558
   2.048942, 12661836.001829
   2.048970, 12746758.819655
   2.048998, 12831735.741037
   2.049026, 12916766.765973
   2.049054, 13001851.894465
   2.049081, 13086991.126513
   2.049109, 13172184.462116
   2.049137, 13257628.585950
   2.049165, 13343166.149931
   2.049192, 13428760.663795
   2.049220, 13514412.127540
   2.049248, 13600120.541168
   2.049276, 13685885.904678
   2.049304, 13771708.218071
   2.049331, 13857587.481346
   2.049359, 13943523.694502
   2.049387, 14029516.857542
   2.049415, 14115773.515670
   2.049442, 14202128.274090
   2.049470, 14288542.799632
   2.049498, 14375017.092297
   2.049526, 14461551.152086
   2.049554, 14548144.978998
   2.049581, 14634798.573032
   2.049609, 14721511.934190
   2.049637, 14808285.062471
   2.049665, 14895117.957875
   2.049692, 14982213.137630
   2.049720, 15069408.294096
   2.049748, 15156665.829860
   2.049776, 15243985.744922
   2.049804, 15331368.039282
   2.049831, 15418812.712940
   2.049859, 15506319.765896
   2.049887, 15593889.198150
   2.049915, 15681521.009702
   2.049942, 15769215.200552
   2.049970, 15857142.950897
   2.049998, 15945166.963333
   2.050026, 16033255.449227
   2.050054, 16121408.408578
   2.050081, 16209625.841388
   2.050109, 16297907.747657
   2.050137, 16386254.127383
   2.050165, 16474664.980568
   2.050192, 16563140.307210
   2.050220, 16651680.107311
   2.050248, 16740459.627977
   2.050276, 16829338.213054
   2.050304, 16918283.310409
   2.050331, 17007294.920042
   2.050359, 17096373.041952
   2.050387, 17185517.676140
   2.050415, 17274728.822606
   2.050442, 17364006.481350
   2.050470, 17453350.652371
   2.050498, 17542761.335670
   2.050526, 17632409.159123
   2.050554, 17722157.088579
   2.050581, 17811973.422632
   2.050609, 17901858.161282
   2.050637, 17991811.304528
   2.050665, 18081832.852371
   2.050692, 18171922.804810
   2.050720, 18262081.161846
   2.050748, 18352307.923479
   2.050776, 18442603.089708
   2.050804, 18533188.537815
   2.050831, 18623885.973170
   2.050859, 18714654.163960
   2.050887, 18805493.110186
   2.050915, 18896402.811848
   2.050942, 18987383.268945
   2.050970, 19078434.481478
   2.050998, 19169556.449448
   2.051026, 19260749.172852
   2.051054, 19352012.651693
   2.051081, 19443534.292924
   2.051109, 19535163.423163
   2.051137, 19626865.209600
   2.051165, 19718639.652237
   2.051192, 19810486.751071
   2.051220, 19902406.506105
   2.051248, 19994398.917337
   2.051276, 20086463.984768
   2.051304, 20178601.708398
   2.051331, 20270812.088226
   2.051359, 20363248.412846
   2.051387, 20455787.381001
   2.051415, 20548400.496357
   2.051442, 20641087.758913
   2.051470, 20733849.168670
   2.051498, 20826684.725627
   2.051526, 20919594.429784
   2.051554, 21012578.281141
   2.051581, 21105636.279699
   2.051609, 21198768.425457
   2.051637, 21292092.884048
   2.051665, 21385514.564498
   2.051692, 21479011.496267
   2.051720, 21572583.679353
   2.051748, 21666231.113759
   2.051776, 21759953.799482
   2.051804, 21853751.736525
   2.051831, 21947624.924886
   2.051859, 22041573.364565
   2.051887, 22135597.055563
   2.051915, 22229816.244733
   2.051942, 22324134.127075
   2.051970, 22418528.341742
   2.051998, 22512998.888732
   2.052026, 22607545.768046
   2.052054, 22702168.979685
   2.052081, 22796868.523647
   2.052109, 22891644.399934
   2.052137, 22986496.608544
   2.052165, 23081425.149478
   2.052192, 23176539.664177
   2.052220, 23271751.852409
   2.052248, 23367041.322656
   2.052276, 23462408.074917
   2.052304, 23557852.109193
   2.052331, 23653373.425484
   2.052359, 23748972.023791
   2.052387, 23844647.904112
   2.052415, 23940401.066448
   2.052442, 24036231.510798
   2.052470, 24132317.391872
   2.052498, 24228515.181904
   2.052526, 24324791.742753
   2.052554, 24421147.074419
   2.052581, 24517581.176902
   2.052609, 24614094.050203
   2.052637, 24710685.694321
   2.052665, 24807356.109256
   2.052692, 24904105.295009
   2.052720, 25000933.251579
   2.052748, 25097997.719477
   2.052776, 25195171.576029
   2.052804, 25292425.476767
   2.052831, 25389759.421690
   2.052859, 25487173.410799
   2.052887, 25584667.444094
   2.052915, 25682241.521574
   2.052942, 25779895.643240
   2.052970, 25877629.809091
   2.052998, 25975444.019128
   2.053026, 26073486.902515
   2.053054, 26171638.643027
   2.053081, 26269871.588073
   2.053109, 26368185.737654
   2.053137, 26466581.091769
   2.053165, 26565057.650418
   2.053192, 26663615.413602
   2.053220, 26762254.381320
   2.053248, 26860974.553572
   2.053276, 26959775.930359
   2.053304, 27058788.998930
   2.053331, 27157908.538130
   2.053359, 27257110.268135
   2.053387, 27356394.188946
   2.053415, 27455760.300563
   2.053442, 27555208.602987
   2.053470, 27654739.096216
   2.053498, 27754351.780251
   2.053526, 27854046.655092
   2.053554, 27953823.720739
   2.053581, 28053800.851483
   2.053609, 28153882.971557
   2.053637, 28254048.145878
   2.053665, 28354296.374444
   2.053692, 28454627.657257
   2.053720, 28555041.994316
   2.053748, 28655539.385620
   2.053776, 28756119.831171
   2.053804, 28856783.330968
   2.053831, 28957529.885011
   2.053859, 29058471.821668
   2.053887, 29159518.515740
   2.053915, 29260649.062240
   2.053942, 29361863.461165
   2.053970, 29463161.712518
   2.053998, 29564543.816296
   2.054026, 29666009.772501
   2.054054, 29767559.581133
   2.054081, 29869193.242191
   2.054109, 29970910.755675
   2.054137, 30072778.844107
   2.054165, 30174743.663848
   2.054192, 30276792.796348
   2.054220, 30378926.241608
   2.054248, 30481143.999627
   2.054276, 30583446.070406
   2.054304, 30685832.453944
   2.054331, 30788303.150242
   2.054359, 30890858.159299
   2.054387, 30993497.481115
   2.054415, 31096135.171611
   2.054442, 31198840.601242
   2.054470, 31301629.767436
   2.054498, 31404502.670193
   2.054526, 31507459.309513
   2.054554, 31610499.685395
   2.054581, 31713623.797840
   2.054609, 31816831.646848
   2.054637, 31920123.232418
   2.054665, 32023498.554551
   2.054692, 32127024.509169
   2.054720, 32230647.089337
   2.054748, 32334353.842238
   2.054776, 32438144.767873
   2.054804, 32542019.866241
   2.054831, 32645979.137342
   2.054859, 32750022.581176
   2.054887, 32854150.197744
   2.054915, 32958361.987045
   2.054942, 33062689.371370
   2.054970, 33167141.937795
   2.054998, 33271679.063838
   2.055026, 33376300.749498
   2.055054, 33481006.994776
   2.055081, 33585797.799673
   2.055109, 33690673.164187
   2.055137, 33795633.088318
   2.055165, 33900677.572068
   2.055192, 34005806.615436
   2.055220, 34111023.269910
   2.055248, 34216328.465808
   2.055276, 34321718.257915
   2.055304, 34427192.646230
   2.055331, 34532751.630753
   2.055359, 34638395.211484
   2.055387, 34744123.388423
   2.055415, 34849936.161570
   2.055442, 34955833.530926
   2.055470, 35061815.496489
   2.055498, 35167840.326882
   2.055526, 35273895.308448
   2.055554, 35380034.398556
   2.055581, 35486257.597206
   2.055609, 35592564.904398
   2.055637, 35698956.320132
   2.055665, 35805431.844408
   2.055692, 35911991.477226
   2.055720, 36018635.218586
   2.055748, 36125363.068488
   2.055776, 36232172.026491
   2.055804, 36339061.179122
   2.055831, 36446034.406103
   2.055859, 36553091.707433
   2.055887, 36660233.083112
   2.055915, 36767458.533141
   2.055942, 36874768.057518
   2.055970, 36982161.656246
   2.055998, 37089639.329322
   2.056026, 37197201.076748
   2.056054, 37304757.317970
   2.056081, 37412280.798249
   2.056109, 37519887.356747
   2.056137, 37627576.993465
   2.056165, 37735349.708401
   2.056192, 37843205.501557
   2.056220, 37951144.372932
   2.056248, 38059166.322526
   2.056276, 38167271.350339
   2.056304, 38275459.456372
   2.056331, 38383649.047953
   2.056359, 38491815.316040
   2.056387, 38600063.776491
   2.056415, 38708394.429304
   2.056442, 38816807.274481
   2.056470, 38925302.312020
   2.056498, 39033879.541923
   2.056526, 39142538.964189
   2.056554, 39251280.578818
   2.056581, 39360104.385810
   2.056609, 39468975.737895
   2.056637, 39577884.106471
   2.056665, 39686874.299930
   2.056692, 39795946.318272
   2.056720, 39905100.161498
   2.056748, 40014335.829607
   2.056776, 40123653.322599
   2.056804, 40233052.640474
   2.056831, 40342533.783233
   2.056859, 40452096.750874
   2.056887, 40561702.541761
   2.056915, 40671339.310787
   2.056942, 40781057.500370
   2.056970, 40890857.110511
   2.056998, 41000738.141209
   2.057026, 41110700.592464
   2.057054, 41220744.464277
   2.057081, 41330869.756647
   2.057109, 41441076.469575
   2.057137, 41551364.603060
   2.057165, 41661640.194078
   2.057192, 41771874.720752
   2.057220, 41882189.715382
   2.057248, 41992585.177968
   2.057276, 42103061.108510
   2.057304, 42213617.507008
   2.057331, 42324254.373462
   2.057359, 42434971.707872
   2.057387, 42545769.510238
   2.057415, 42656647.780561
   2.057442, 42767516.059906
   2.057470, 42878346.904259
   2.057498, 42989257.319298
   2.057526, 43100247.305024
   2.057554, 43211316.861436
   2.057581, 43322465.988535
   2.057609, 43433694.686321
   2.057637, 43545002.954793
   2.057665, 43656390.793952
   2.057692, 43767858.203798
   2.057720, 43879327.258787
   2.057748, 43990774.329091
   2.057776, 44102300.213474
   2.057804, 44213904.911936
   2.057831, 44325588.424475
   2.057859, 44437350.751093
   2.057887, 44549191.891789
   2.057915, 44661111.846564
   2.057942, 44773110.615417
   2.057970, 44885188.198348
   2.057998, 44997253.291143
   2.058026, 45109278.220254
   2.058054, 45221381.095290
   2.058081, 45333561.916253
   2.058109, 45445820.683140
   2.058137, 45558157.395954
   2.058165, 45670572.054693
   2.058192, 45783064.659358
   2.058220, 45895635.209948
   2.058248, 46008283.706465
   2.058276, 46120905.788649
   2.058304, 46233469.840222
   2.058331, 46346110.865554
   2.058359, 46458828.864646
   2.058387, 46571623.837497
   2.058415, 46684495.784107
   2.058442, 46797444.704476
   2.058470, 46910470.598604
   2.058498, 47023573.466492
   2.058526, 47136753.308139
   2.058554, 47249868.064773
   2.058581, 47362874.718110
   2.058609, 47475957.048169
   2.058637, 47589115.054951
   2.058665, 47702348.738454
   2.058692, 47815658.098679
   2.058720, 47929043.135626
   2.058748, 48042503.849294
   2.058776, 48156040.239685
   2.058804, 48269652.306798
   2.058831, 48383167.048244
   2.058859, 48496532.097486
   2.058887, 48609971.274678
   2.058915, 48723484.579821
   2.058942, 48837072.012916
   2.058970, 48950733.573962
   2.058998, 49064469.262959
   2.059026, 49178279.079907
   2.059054, 49292163.024807
   2.059081, 49406121.097658
   2.059109, 49520023.883790
   2.059137, 49633832.226244
   2.059165, 49747713.560242
   2.059192, 49861667.885783
   2.059220, 49975695.202867
   2.059248, 50089795.511495
   2.059276, 50203968.811666
   2.059304, 50318215.103380
   2.059331, 50432534.386638
   2.059359, 50546926.661439
   2.059387, 50661233.486442
   2.059415, 50775406.940830
   2.059442, 50889652.021570
   2.059470, 51003968.728661
   2.059498, 51118357.062103
   2.059526, 51232817.021897
   2.059554, 51347348.608042
   2.059581, 51461951.820539
   2.059609, 51576626.659387
   2.059637, 51691373.124586
   2.059665, 51805992.270786
   2.059692, 51920423.949330
   2.059720, 52034925.571605
   2.059748, 52149497.137609
   2.059776, 52264138.647344
   2.059804, 52378850.100809
   2.059831, 52493631.498004
   2.059859, 52608482.838929
   2.059887, 52723404.123585
   2.059915, 52838395.351971
   2.059942, 52953239.441813
   2.059970, 53067870.784811
   2.059998, 53182570.268723
   2.060026, 53297337.893548
   2.060054, 53412173.659286
   2.060081, 53527077.565938
   2.060109, 53642049.613503
   2.060137, 53757089.801981
   2.060165, 53872198.131373
   2.060192, 53987374.601677
   2.060220, 54102514.083642
   2.060248, 54217584.815413
   2.060276, 54332722.830531
   2.060304, 54447928.128996
   2.060331, 54563200.710808
   2.060359, 54678540.575968
   2.060387, 54793947.724475
   2.060415, 54909422.156329
   2.060442, 55024963.871530
   2.060470, 55140572.870079
   2.060498, 55256032.910048
   2.060526, 55371278.682104
   2.060554, 55486590.004351
   2.060581, 55601966.876789
   2.060609, 55717409.299418
   2.060637, 55832917.272238
   2.060665, 55948490.795249
   2.060692, 56064129.868451
   2.060720, 56179834.491845
   2.060748, 56295604.665430
   2.060776, 56411109.414287
   2.060804, 56526611.136515
   2.060831, 56642177.042550
   2.060859, 56757807.132392
   2.060887, 56873501.406042
   2.060915, 56989259.863499
   2.060942, 57105082.504764
   2.060970, 57220969.329836
   2.060998, 57336920.338716
   2.061026, 57452935.531403
   2.061054, 57568498.381115
   2.061081, 57684018.425052
   2.061109, 57799600.556346
   2.061137, 57915244.775000
   2.061165, 58030951.081012
   2.061192, 58146719.474382
   2.061220, 58262549.955111
   2.061248, 58378442.523198
   2.061276, 58494397.178644
   2.061304, 58610413.921449
   2.061331, 58726202.529575
   2.061359, 58841993.128471
   2.061387, 58957844.656323
   2.061415, 59073757.113133
   2.061442, 59189730.498899
   2.061470, 59305764.813622
   2.061498, 59421860.057301
   2.061526, 59538016.229938
   2.061554, 59654233.331531
   2.061581, 59770511.362081
   2.061609, 59886598.107702
   2.061637, 60002693.571115
   2.061665, 60118848.973211
   2.061692, 60235064.313993
   2.061720, 60351339.593458
   2.061748, 60467674.811608
   2.061776, 60584069.968443
   2.061804, 60700525.063962
   2.061831, 60817040.098165
   2.061859, 60933615.071053
   2.061887, 61049977.985671
   2.061915, 61166344.548179
   2.061942, 61282769.998566
   2.061970, 61399254.336833
   2.061998, 61515797.562979
   2.062026, 61632399.677005
   2.062054, 61749060.678910
   2.062081, 61865780.568694
   2.062109, 61982559.346358
