Ground distance, Rate of Climb
   0.000000,    0.000000
   6.194905,    0.000000
  24.655653,    0.000000
  55.195012,    0.000000
  97.624172,    0.000000
 151.752927,    0.000000
 217.389834,    0.000000
 294.342389,    0.000000
 382.417203,    0.000000
 481.420189,    0.000000
 591.156710,    0.000000
 711.431786,    0.000000
 842.050386,    0.000000
 982.817726,    0.000000
1133.539670,    0.000000
1294.023010,    0.000000
1464.075793,    0.000000
1643.507320,    0.000000
1824.409304,    0.000000
2021.696916,    0.000000
2149.034841,    0.000000
2276.503659,  120.796495
2383.837296,  321.256299
2603.607095,  785.982045
2827.838413, 1245.020499
2895.986184, 1375.830973
3123.764987, 1772.611243
3353.294246, 2097.314489
3584.008104, 2336.668164
3815.560393, 2482.948501
4036.541841, 2532.761198
4269.515434, 2544.699977
4503.234678, 2566.106544
4737.658365, 2596.359721
4972.726505, 2634.524227
5208.362818, 2679.388914
5444.477738, 2729.515801
5680.971788, 2783.297579
5692.450013, 2785.969554
5929.223795, 2841.527888
6166.132993, 2896.505074
6176.733942, 2898.917748
6413.666558, 2928.179093
6650.598104, 2933.357904
6887.529135, 2931.912850
7124.459735, 2927.878722
7361.390807, 2923.786620
7598.322359, 2919.630541
7835.254335, 2915.466076
7961.580644, 2913.511628
8198.511593, 2762.697653
8435.440412, 2474.475931
8672.367450, 2155.822020
8909.293454, 1830.347231
9146.221370, 1657.177338
9383.151206, 1610.518643
9620.082352, 1596.226736
9857.014437, 1590.973525
10093.947221, 1588.484194
10330.880061, 1586.867697
10567.813400, 1585.384063
10804.746245, 1583.495177
11041.679575, 1582.257252
11278.612559, 1580.099471
11515.545891, 1579.046862
11752.479288, 1577.082072
11989.412607, 1575.847276
12226.346282, 1574.101378
12463.279619, 1572.597277
12700.213520, 1571.055162
12937.147021, 1569.285450
13174.081131, 1567.983699
13411.014896, 1565.951313
13647.949100, 1564.868324
13884.883223, 1562.820231
14121.817428, 1561.710248
14358.751893, 1559.871666
14595.686176, 1558.497616
14832.620980, 1556.900080
15069.555395, 1555.264189
15306.490436, 1553.873134
15543.425095, 1551.978504
15780.360323, 1550.803742
16017.295361, 1548.706662
16254.230582, 1547.734345
16491.165869, 1545.775584
16728.101154, 1544.543197
16965.036878, 1542.820158
17201.972321, 1541.329710
17438.908393, 1539.779466
17675.844150, 1538.034832
17912.780556, 1536.743191
18149.716631, 1534.745909
18386.653207, 1533.642978
18623.589710, 1531.580109
18860.526385, 1530.503107
19097.463303, 1528.685761
19334.400005, 1527.353398
19571.337199, 1525.683791
19808.274119, 1524.100582
20045.211654, 1522.716884
20282.148749, 1520.883624
20519.086498, 1519.629154
20756.024080, 1517.552263
20992.962013, 1516.579979
21229.899990, 1514.607174
21466.838036, 1513.448029
21703.776459, 1511.714803
21940.714640, 1510.308428
22177.653375, 1508.778300
22414.591717, 1507.126599
22651.530749, 1505.755263
22888.469517, 1503.863922
23125.408796, 1502.782463
23362.347870, 1500.676063
23599.287246, 1499.704055
23836.226784, 1497.841373
24073.166246, 1496.626369
24310.106136, 1494.923576
24547.045631, 1493.464590
24783.985593, 1491.906692
25020.924878, 1490.200479
25257.864670, 1488.728765
25494.803927, 1486.780036
25731.743633, 1485.534046
25968.682997, 1483.372010
26205.622677, 1480.955408
26246.719160, 1480.550676
