Mach, Rate of Climb
   0.255565,    3.333635
   0.257024,    3.347801
   0.258483,    3.364729
   0.259942,    3.379884
   0.261401,    3.394935
   0.262859,    3.408468
   0.264318,    3.421586
   0.265777,    3.433606
   0.267236,    3.444737
   0.268695,    3.455366
   0.270154,    3.464459
   0.271613,    3.473551
   0.273072,    3.480836
   0.274531,    3.487812
   0.275990,    3.493967
   0.277449,    3.498784
   0.278908,    3.503540
   0.280367,    3.506583
   0.281826,    3.509109
   0.283285,    3.511344
   0.284744,    3.511603
   0.286203,    3.511741
   0.287662,    3.511173
   0.289120,    3.508981
   0.290579,    3.506639
   0.292038,    3.503437
   0.293497,    3.498705
   0.294956,    3.493795
   0.296415,    3.488153
   0.297874,    3.480796
   0.299333,    3.473233
   0.300792,    3.468822
   0.302251,    3.465167
   0.303710,    3.461337
   0.305169,    3.457335
   0.306628,    3.451779
   0.308087,    3.445327
   0.309546,    3.438673
   0.311005,    3.431587
   0.312464,    3.422442
   0.313922,    3.413066
   0.315381,    3.403459
   0.316840,    3.392853
   0.318299,    3.380690
   0.319758,    3.368268
   0.321217,    3.355587
   0.322676,    3.341761
   0.324135,    3.326465
   0.325594,    3.310882
   0.327053,    3.295010
   0.328512,    3.278314
   0.329971,    3.259774
   0.331430,    3.240919
   0.332889,    3.221747
   0.334348,    3.202258
   0.335807,    3.180692
   0.337266,    3.158461
   0.338724,    3.135886
   0.340183,    3.112965
   0.341642,    3.089362
   0.343101,    3.063661
   0.344560,    3.037586
   0.346019,    3.011138
   0.347478,    2.984315
   0.348937,    2.956744
   0.350396,    2.928370
   0.351855,    2.903077
   0.353314,    2.877421
   0.354773,    2.851400
   0.356232,    2.825015
   0.357691,    2.796464
   0.359150,    2.767242
   0.360609,    2.737628
   0.362068,    2.707621
   0.363526,    2.677220
   0.364985,    2.646054
   0.366444,    2.612776
   0.367903,    2.579077
   0.369362,    2.544956
   0.370821,    2.510412
   0.372280,    2.475445
   0.373739,    2.439896
   0.375198,    2.401994
   0.376657,    2.363642
   0.378116,    2.324839
   0.379575,    2.285583
   0.381034,    2.245874
   0.382493,    2.205710
   0.383952,    2.164046
   0.385411,    2.120877
   0.386870,    2.077227
   0.388328,    2.033094
   0.389787,    1.988479
   0.391246,    1.943380
   0.392705,    1.897796
   0.394164,    1.850901
   0.395623,    1.802252
   0.397082,    1.753092
   0.398541,    1.703419
   0.400000,    1.653233
