Time, Aircraft mass
   0.000000, 19710.771947
   0.395290, 19703.451796
  13.314858, 19514.299039
  27.047837, 19341.029410
  37.381171, 19283.740007
  42.384888, 19204.003130
  59.758136, 18944.685458
  65.424802, 18912.551158
 110.424802, 18773.673508
 111.391469, 18768.230923
 111.555581, 18767.796025
