Speed (TAS), Climb Angle
  73.945885,    3.238977
  75.880061,    3.332945
  77.814236,    3.412862
  79.748412,    3.480105
  81.682588,    3.535742
  83.616764,    3.579597
  85.550940,    3.614240
  87.485115,    3.639333
  89.419291,    3.657198
  91.353467,    3.666245
  93.287643,    3.668944
  95.221819,    3.665334
  97.155994,    3.655943
  99.090170,    3.641193
 101.024346,    3.621208
 102.958522,    3.597055
 104.892698,    3.568433
 106.826873,    3.536407
 108.761049,    3.499144
 110.695225,    3.458908
 112.629401,    3.415834
 114.563577,    3.367666
 116.497753,    3.316949
 118.431928,    3.263122
 120.366104,    3.205678
 122.300280,    3.146421
 124.234456,    3.083125
 126.168632,    3.018442
 128.102807,    2.950162
 130.036983,    2.880020
 131.971159,    2.807891
 133.905335,    2.732724
 135.839511,    2.657121
 137.773686,    2.579019
 139.707862,    2.499225
 141.642038,    2.419616
 143.576214,    2.336084
 145.510390,    2.250831
 147.444565,    2.164518
 149.378741,    2.075662
 151.312917,    1.983085
 153.247093,    1.889723
 155.181269,    1.795963
 157.115444,    1.700420
 159.049620,    1.603795
 160.983796,    1.510307
 162.917972,    1.418503
 164.852148,    1.333134
 166.786323,    1.244981
 168.720499,    1.161140
 170.654675,    1.076955
 172.588851,    0.993435
 174.523027,    0.909104
 176.457202,    0.822003
 178.391378,    0.732090
 180.325554,    0.641084
 182.259730,    0.548763
 184.193906,    0.455396
 186.128082,    0.360884
 188.062257,    0.265356
 189.996433,    0.165686
 191.930609,    0.064799
 193.864785,   -0.037116
 195.798961,   -0.140047
 197.733136,   -0.244005
 199.667312,   -0.348982
 201.601488,   -0.454989
 203.535664,   -0.562024
 205.469840,   -0.671964
 207.404015,   -0.784122
 209.338191,   -0.897342
 211.272367,   -1.011624
 213.206543,   -1.126969
 215.140719,   -1.243378
 217.074894,   -1.360851
 219.009070,   -1.479388
 220.943246,   -1.598991
 222.877422,   -1.719660
 224.811598,   -1.841396
 226.745773,   -1.966078
 228.679949,   -2.092721
 230.614125,   -2.220457
 232.548301,   -2.349287
 234.482477,   -2.479213
 236.416652,   -2.610234
 238.350828,   -2.742353
 240.285004,   -2.875571
 242.219180,   -3.009887
 244.153356,   -3.145305
 246.087531,   -3.281823
 248.021707,   -3.419445
 249.955883,   -3.558171
 251.890059,   -3.698003
 253.824235,   -3.838941
 255.758410,   -3.981991
 257.692586,   -4.127592
 259.626762,   -4.274324
 261.560938,   -4.422188
 263.495114,   -4.571185
 265.429290,   -4.721319
