Time, Vertical Forces
   0.000000, 220649.624666
   0.500000, 220649.624666
   1.000000, 220649.624666
   1.500000, 220649.624666
   2.000000, 220649.624666
   2.500000, 220649.624666
   3.000000, 220649.624666
   3.500000, 220649.624666
   4.000000, 220649.624666
   4.500000, 220649.624666
   5.000000, 220649.624666
   5.500000, 220649.624666
   6.000000, 220649.624666
   6.500000, 220649.624666
   7.000000, 220649.624666
   7.500000, 220649.624666
   8.000000, 220649.624666
   8.500000, 220649.624666
   9.000000, 220649.624666
   9.500000, 220649.624666
  10.000000, 220649.624666
  10.500000, 220649.624666
  11.000000, 220649.624666
  11.500000, 220649.624666
  12.000000, 220649.624666
  12.500000, 220649.624666
  13.000000, 220649.624666
  13.500000, 220649.624666
  14.000000, 220649.624666
  14.500000, 220649.624666
  15.000000, 220649.624666
  15.500000, 220649.624666
  16.000000, 220649.624666
  16.500000, 220649.624666
  17.000000, 220649.624666
  17.500000, 220649.624666
  18.000000, 220649.624666
  18.500000, 220649.624666
  19.000000, 220649.624666
  19.500000, 220649.624666
  20.000000, 220649.624666
  20.500000, 220649.624666
  21.000000, 220649.624666
  21.500000, 220649.624666
  22.000000, 220649.624666
  22.224789, 220649.624666
  22.724789, 220649.624666
  23.224789, 220649.624666
  23.724789, 220649.624666
  24.224789, 220649.624666
  24.724789, 220649.624666
  25.224789, 220649.624666
  25.724789, 220649.624666
  26.111100, 220649.624666
  26.611100, 220464.647706
  26.707482, 220423.851784
  27.207482, 220082.204434
  27.707482, 219522.544052
  28.196666, 218767.812636
  28.493379, 218635.035720
  28.993379, 218509.195548
  29.493379, 218450.690186
  29.993379, 218419.899034
  30.493379, 218406.351968
  30.993379, 218401.003273
  31.493379, 218397.754639
  31.759212, 218396.027219
  32.259212, 218393.951929
  32.759212, 218393.340041
  33.259212, 218392.401905
  33.759212, 218391.484336
  34.259212, 218390.578815
  34.759212, 218389.112520
  35.259212, 218387.424088
  35.759212, 218386.344491
  36.259212, 218385.505963
  36.759212, 218384.162678
  37.259212, 218382.726590
  37.759212, 218381.580987
  38.259212, 218380.447038
  38.759212, 218379.499418
  39.259212, 218378.559192
  39.759212, 218377.895859
  40.259212, 218377.243459
  40.493379, 218376.169106
  40.993379, 218374.608638
  41.493379, 218373.470581
  41.993379, 218372.610635
  42.493379, 218371.566907
  42.993379, 218370.402146
  43.493379, 218369.354202
  43.993379, 218368.383138
  44.493379, 218367.586934
  44.993379, 218366.905775
  45.493379, 218365.560235
  45.993379, 218363.777182
  46.493379, 218362.667946
  46.993379, 218361.753899
  47.493379, 218360.673665
  47.993379, 218359.545221
  48.493379, 218358.574651
  48.993379, 218357.649736
  49.493379, 218356.955149
  49.993379, 218356.327118
  50.493379, 218354.854191
  50.993379, 218353.136410
  51.493379, 218352.240490
  51.993379, 218351.390697
  52.493379, 218350.339503
  52.993379, 218349.276885
  53.493379, 218348.403709
  53.993379, 218347.541052
  54.493379, 218345.543654
  54.993379, 218345.240477
  55.493379, 218344.208012
  55.993379, 218343.062243
  56.493379, 218341.581285
  56.993379, 218340.198987
  57.493379, 218339.095847
  57.993379, 218338.050158
  58.493379, 218337.167137
  58.993379, 218336.365070
  59.493379, 218335.792263
  59.993379, 218334.941311
  60.493379, 218333.303979
  60.993379, 218332.041177
  61.493379, 218331.273551
  61.993379, 218330.348859
  62.493379, 218329.216600
  62.993379, 218328.216826
  63.493379, 218327.392214
  63.993379, 218326.115299
  64.493379, 218324.240387
  64.993379, 218323.337025
  65.493379, 218323.082922
  65.993379, 218322.198150
  66.493379, 218320.891874
  66.993379, 218319.686811
  67.493379, 218318.512357
  67.993379, 218317.623469
  68.493379, 218316.820923
  68.993379, 218315.254731
  69.493379, 218313.457288
  69.993379, 218312.767323
  70.493379, 218312.412412
  70.993379, 218311.072233
  71.493379, 218309.766700
  71.993379, 218308.670238
  72.493379, 218307.623947
  72.993379, 218306.753933
  73.493379, 218305.792065
  73.993379, 218304.508193
  74.493379, 218303.310950
  74.993379, 218302.417847
  75.493379, 218301.484959
  75.993379, 218300.412800
  76.493379, 218299.390193
  76.993379, 218298.541704
  77.493379, 218297.398319
  77.993379, 218295.220151
  78.493379, 218295.213195
  78.993379, 218294.728817
  79.493379, 218293.943115
  79.993379, 218292.709223
  80.493379, 218290.974399
  80.993379, 218289.676780
  81.493379, 218288.754799
  81.993379, 218287.447121
  82.493379, 218285.982606
  82.993379, 218285.280773
  83.493379, 218284.710220
  83.993379, 218283.807559
  84.493379, 218282.847536
  84.993379, 218280.861360
  85.493379, 218280.337353
  85.993379, 218279.595268
  86.493379, 218278.674273
  86.993379, 218277.544745
  87.493379, 218275.782988
  87.993379, 218275.279470
  88.493379, 218274.234978
  88.993379, 218273.036145
  89.493379, 218271.606076
  89.993379, 218270.340855
  90.493379, 218269.321521
  90.993379, 218268.403311
  91.493379, 218267.635958
  91.993379, 218266.716417
  92.493379, 218265.570004
  92.993379, 218264.365834
  93.493379, 218263.075545
  93.993379, 218261.952715
  94.493379, 218261.079662
  94.993379, 218260.307670
  95.493379, 218259.686452
  95.993379, 218258.691920
  96.493379, 218257.140731
  96.993379, 218255.977313
  97.493379, 218255.392236
  97.993379, 218254.661087
  98.493379, 218253.712252
  98.993379, 218252.597195
  99.493379, 218251.234276
  99.993379, 218250.060315
 100.493379, 218249.032866
 100.993379, 218247.929462
 101.493379, 218246.767147
 101.993379, 218245.546002
 102.493379, 218244.762736
 102.993379, 218244.148116
 103.493379, 218243.596306
 103.993379, 218242.503708
 104.493379, 218240.991786
 104.993379, 218239.725453
 105.493379, 218238.552676
 105.993379, 218237.571710
 106.493379, 218236.663746
 106.993379, 218236.010235
 107.493379, 218235.453485
 107.993379, 218234.207769
 108.493379, 218232.699530
 108.993379, 218231.493776
 109.493379, 218230.327597
 109.993379, 218229.398058
 110.493379, 218228.499396
 110.993379, 218227.913099
 111.493379, 218227.367454
 111.993379, 218225.986804
 112.493379, 218224.511712
 112.993379, 218223.364638
 113.493379, 218222.229164
 113.993379, 218221.349730
 114.493379, 218220.455202
 114.993379, 218219.232219
 115.493379, 218218.027686
 115.993379, 218217.229278
 116.493379, 218216.418710
 116.993379, 218215.344760
 117.493379, 218214.286244
 117.993379, 218213.568365
 118.493379, 218212.810034
 118.993379, 218211.167662
 119.493379, 218209.705321
 119.993379, 218208.955867
 120.493379, 218208.151936
 120.993379, 218207.132891
 121.493379, 218206.185726
 121.993379, 218205.523445
 122.493379, 218204.675453
 122.993379, 218203.092802
 123.493379, 218201.637922
 123.993379, 218200.411258
 124.493379, 218199.286706
 124.993379, 218198.344541
 125.493379, 218197.554790
 125.993379, 218197.037270
 126.493379, 218196.206625
 126.993379, 218194.817080
 127.493379, 218193.527132
 127.993379, 218192.415075
 128.493379, 218191.455889
 128.993379, 218190.769733
 129.493379, 218189.775804
 129.993379, 218188.232418
 130.493379, 218187.038142
 130.993379, 218186.467302
 131.493379, 218185.784657
 131.993379, 218184.902605
 132.493379, 218183.636151
 132.993379, 218182.327108
 133.493379, 218182.000740
 133.993379, 218181.403995
 134.493379, 218180.552142
 134.993379, 218179.533458
 135.493379, 218178.599906
 135.993379, 218177.795906
 136.493379, 218176.933404
 136.993379, 218175.856675
 137.493379, 218174.650279
 137.993379, 218173.380413
 138.493379, 218172.848892
 138.789442, 218173.183415
