Speed, Powers
 114.560484, 4387442.930113
 116.084411, 4433891.125334
 117.608339, 4480269.662281
 119.132266, 4526341.660571
 120.656193, 4571682.970831
 122.180121, 4616094.176898
 123.704048, 4660172.842084
 125.227975, 4703762.412713
 126.751903, 4745957.789185
 128.275830, 4787791.377791
 129.799757, 4829263.178529
 131.323685, 4870952.863716
 132.847612, 4912398.907086
 134.371539, 4953499.017951
 135.895467, 4995355.136744
 137.419394, 5037741.881140
 138.943321, 5079826.300509
 140.467249, 5121975.327087
 141.991176, 5164760.638900
 143.515103, 5207271.563836
 145.039031, 5249510.459733
 146.562958, 5292215.461749
 148.086885, 5334661.524351
 149.610813, 5376848.647537
 151.134740, 5419963.057768
 152.658667, 5463305.104988
 154.182595, 5506421.371766
 155.706522, 5550220.732272
 157.230449, 5594981.730926
 158.754377, 5639557.412574
 160.278304, 5684023.356907
 161.802231, 5728712.335896
 163.326159, 5773225.100115
 164.850086, 5817561.649564
 166.374013, 5861001.642607
 167.897941, 5904149.442287
 169.421868, 5947105.965234
 170.945795, 5989800.520401
 172.469723, 6032253.863426
 173.993650, 6074513.809165
 175.517577, 6116721.294351
 177.041505, 6159050.453844
 178.565432, 6201194.045388
 180.089359, 6243144.196500
 181.613287, 6284659.042210
 183.137214, 6325983.997849
 184.661141, 6367119.063418
 186.185069, 6407473.150374
 187.708996, 6447428.023922
 189.232923, 6487180.089568
 190.756851, 6526639.259824
 192.280778, 6565790.658094
 193.804705, 6604736.168094
 195.328632, 6643712.783359
 196.852560, 6683535.810498
 198.376487, 6723172.882785
 199.900414, 6762624.000221
 201.424342, 6803150.052517
 202.948269, 6843644.541561
 204.472196, 6883974.187026
 205.996124, 6923782.276889
 207.520051, 6963201.843934
 209.043978, 7002448.081931
 210.567906, 7040887.761049
 212.091833, 7077907.980996
 213.615760, 7114727.930508
 215.139688, 7151320.833823
 216.663615, 7187278.580741
 218.187542, 7223029.565594
 219.711470, 7258573.788383
 221.235397, 7295265.413005
 222.759324, 7332160.997684
 224.283252, 7368873.840331
 225.807179, 7406679.348254
 227.331106, 7445629.820007
 228.855034, 7484432.334568
 230.378961, 7523398.932049
 231.902888, 7563381.326516
 233.426816, 7603235.132742
 234.950743, 7642960.350726
 236.474670, 7682342.744905
 237.998598, 7721577.899443
 239.522525, 7760681.501026
 241.046452, 7798747.023045
 242.570380, 7836177.449058
 244.094307, 7873458.676846
 245.618234, 7909705.391048
 247.142162, 7944260.909498
 248.666089, 7978637.362883
 250.190016, 8012641.011598
 251.713944, 8044393.023375
 253.237871, 8075938.542958
 254.761798, 8107277.570345
 256.285726, 8139187.120231
 257.809653, 8171089.615656
 259.333580, 8202797.107995
 260.857508, 8237065.885897
 262.381435, 8273705.318750
 263.905362, 8310211.381852
 265.429290, 8347996.771376
