Time, Vertical Forces
   0.000000, 118189.818521
   1.000000, 118189.818521
   2.000000, 118189.818521
   3.000000, 118189.818521
   4.000000, 118189.818521
   5.000000, 118189.818521
   6.000000, 118189.818521
   7.000000, 118189.818521
   8.000000, 118189.818521
   9.000000, 118189.818521
  10.000000, 118189.818521
  11.000000, 118189.818521
  12.000000, 118189.818521
  13.000000, 118189.818521
  14.000000, 118189.818521
  15.000000, 118189.818521
  16.000000, 118189.818521
  17.000000, 118189.818521
  17.960000, 118189.818521
  18.960000, 118189.818521
  19.582485, 118189.818521
  20.189437, 118136.540148
  20.689437, 118104.543911
  21.689437, 117933.089708
  22.689437, 117636.199037
  22.990626, 117529.016322
  23.990626, 117143.516099
  24.990626, 116760.483000
  25.990626, 116439.648765
  26.990626, 116229.744962
  27.942125, 116161.664474
  28.942125, 116153.606430
  29.942125, 116130.280626
  30.942125, 116092.206299
  31.942125, 116040.260473
  32.942125, 115975.679946
  33.942125, 115900.063689
  34.942125, 115815.368283
  34.990626, 115811.068075
  35.990626, 115719.435240
  36.990626, 115624.423685
  37.035369, 115620.149221
  38.035369, 115566.907148
  39.035369, 115555.518768
  40.035369, 115555.728175
  41.035369, 115560.498484
  42.035369, 115565.354897
  43.035369, 115570.315197
  44.035369, 115575.280673
  44.568543, 115577.439526
  45.568543, 115883.190756
  46.568543, 116411.108142
  47.568543, 116907.352550
  48.568543, 117320.819672
  49.568543, 117500.738560
  50.568543, 117542.721223
  51.568543, 117553.905998
  52.568543, 117556.678539
  53.568543, 117557.074264
  54.568543, 117556.425786
  55.568543, 117556.396902
  56.568543, 117555.317110
  57.568543, 117555.196427
  58.568543, 117554.305082
  59.568543, 117554.016977
  60.568543, 117553.314267
  61.568543, 117552.857519
  62.568543, 117552.334022
  63.568543, 117551.708379
  64.568543, 117551.380425
  65.568543, 117550.585926
  66.568543, 117550.435344
  67.568543, 117549.472828
  68.568543, 117549.448900
  69.568543, 117548.408630
  70.568543, 117548.216607
  71.568543, 117547.387226
  72.568543, 117547.024884
  73.568543, 117546.335125
  74.568543, 117545.803670
  75.568543, 117545.369329
  76.568543, 117544.667547
  77.568543, 117544.367732
  78.568543, 117543.496448
  79.568543, 117543.439393
  80.568543, 117542.399176
  81.568543, 117542.277509
  82.568543, 117541.300987
  83.568543, 117541.010248
  84.568543, 117540.264033
  85.568543, 117539.802341
  86.568543, 117539.226810
  87.568543, 117538.593825
  88.568543, 117538.204853
  89.568543, 117537.401801
  90.568543, 117537.275001
  91.568543, 117536.302420
  92.568543, 117536.230241
  93.568543, 117535.213390
  94.568543, 117534.971046
  95.568543, 117534.154711
  96.568543, 117533.741330
  97.568543, 117533.117420
  98.568543, 117532.532693
  99.568543, 117532.111514
 100.568543, 117531.355243
 101.568543, 117531.150285
 102.568543, 117530.221750
 103.568543, 117530.172292
 104.568543, 117529.072237
 105.568543, 117528.854764
 106.568543, 117527.991723
 107.568543, 117527.602249
 108.568543, 117526.931019
 109.568543, 117526.368698
 110.568543, 117525.913636
 111.568543, 117525.177245
 112.568543, 117524.887021
 113.568543, 117523.977099
 114.568543, 117523.931821
 115.568543, 117522.849072
 116.568543, 117522.629937
 117.568543, 117521.710976
 118.568543, 117521.318437
 119.568543, 117520.632879
 120.568543, 117520.065878
 121.568543, 117519.570781
 121.743600, 117519.369632
