Speed (CAS), Climb Angle
  66.920039,    0.565644
  67.447275,    0.574467
  67.974511,    0.582602
  68.501747,    0.589853
  69.028983,    0.595388
  69.556219,    0.599984
  70.083455,    0.604066
  70.610691,    0.606658
  71.137928,    0.608715
  71.665164,    0.609491
  72.192400,    0.609280
  72.719636,    0.608448
  73.246872,    0.606434
  73.774108,    0.604086
  74.301344,    0.600098
  74.828580,    0.596020
  75.355816,    0.590243
  75.883052,    0.584550
  76.410288,    0.577213
  76.937524,    0.569790
  77.464760,    0.560977
  77.991996,    0.551818
  78.519233,    0.541618
  79.046469,    0.530658
  79.573705,    0.519348
  80.100941,    0.506676
  80.628177,    0.494034
  81.155413,    0.479853
  81.682649,    0.465266
  82.209885,    0.450390
  82.737121,    0.434104
  83.264357,    0.417826
  83.791593,    0.400597
  84.318829,    0.382406
  84.846065,    0.364212
  85.373301,    0.345047
  85.900537,    0.325166
  86.427774,    0.305140
  86.955010,    0.284172
  87.482246,    0.262420
  88.009482,    0.240643
  88.536718,    0.218348
  89.063954,    0.194825
  89.591190,    0.171208
  90.118426,    0.147557
  90.645662,    0.122490
  91.172898,    0.097187
  91.700134,    0.071788
  92.227370,    0.045949
  92.754606,    0.018861
  93.281842,   -0.008279
  93.809079,   -0.035472
  94.336315,   -0.063213
  94.863551,   -0.092095
  95.390787,   -0.121037
  95.918023,   -0.150042
  96.445259,   -0.179288
  96.972495,   -0.209895
  97.499731,   -0.240602
  98.026967,   -0.271378
  98.554203,   -0.302223
  99.081439,   -0.334021
  99.608675,   -0.366446
 100.135911,   -0.398950
 100.663147,   -0.431531
 101.190384,   -0.464189
 101.717620,   -0.497972
 102.244856,   -0.532189
 102.772092,   -0.566457
 103.299328,   -0.600809
 103.826564,   -0.635247
 104.353800,   -0.670410
 104.881036,   -0.706380
 105.408272,   -0.742383
 105.935508,   -0.778466
 106.462744,   -0.814642
 106.989980,   -0.850910
 107.517216,   -0.888224
 108.044452,   -0.925925
 108.571688,   -0.963694
 109.098925,   -1.001561
 109.626161,   -1.039528
 110.153397,   -1.077594
 110.680633,   -1.116224
 111.207869,   -1.155626
 111.735105,   -1.195134
 112.262341,   -1.234746
 112.789577,   -1.274465
 113.316813,   -1.314206
 113.844049,   -1.353956
 114.371285,   -1.394426
 114.898521,   -1.435627
 115.425757,   -1.476939
 115.952993,   -1.518291
 116.480230,   -1.559610
 117.007466,   -1.601041
 117.534702,   -1.642582
 118.061938,   -1.684236
 118.589174,   -1.726919
 119.116410,   -1.769742
