Ground Distance, Angular Velocity
   0.000000,    0.000000
   1.552581,    0.000000
   6.194861,    0.000000
  13.903565,    0.000000
  24.655307,    0.000000
  38.426598,    0.000000
  55.193855,    0.000000
  74.933397,    0.000000
  97.621461,    0.000000
 123.234202,    0.000000
 151.747692,    0.000000
 183.137943,    0.000000
 217.380894,    0.000000
 254.452420,    0.000000
 294.328359,    0.000000
 336.984478,    0.000000
 382.396512,    0.000000
 430.540166,    0.000000
 481.391088,    0.000000
 534.924921,    0.000000
 591.117286,    0.000000
 649.943770,    0.000000
 711.379973,    0.000000
 775.401505,    0.000000
 841.983979,    0.000000
 911.103042,    0.000000
 982.734388,    0.000000
1056.853758,    0.000000
1133.436948,    0.000000
1212.459821,    0.000000
1293.898341,    0.000000
1377.728538,    0.000000
1463.926518,    0.000000
1552.468476,    0.000000
1643.330693,    0.000000
1736.489524,    0.000000
1824.877900,    0.000000
1922.398242,    3.720376
2022.163745,    3.420593
2124.169540,    3.169768
2146.505219,    3.115345
2251.214168,    2.852967
2277.025392,    0.000000
2384.355505,    0.000000
2493.521616,   -0.800000
2604.117497,   -0.800000
2715.797728,   -0.800000
2828.343401,   -0.800000
2897.164309,   -0.800000
3010.793420,   -0.800000
3124.948951,   -0.800000
3239.539057,   -0.800000
3354.486084,   -0.800000
3469.726689,   -0.800000
3585.211081,   -0.800000
3700.902640,   -0.800000
3816.778873,   -0.800000
3932.831073,   -0.800000
4036.368932,   -0.800000
4152.770657,   -0.800000
4269.363497,   -0.800000
4386.144112,   -0.800000
4503.107868,   -0.800000
4620.248881,   -0.800000
4737.560092,   -0.800000
4855.033332,   -0.800000
4972.659414,   -0.800000
5090.428220,   -0.800000
5208.328801,   -0.800000
5326.349480,   -0.800000
5444.477965,   -0.800000
5562.701457,   -0.800000
5681.006772,   -0.800000
5693.922465,   -0.800000
5812.302261,   -0.800000
5930.732217,   -0.800000
6049.195670,   -0.800000
6167.676171,   -0.800000
6175.383949,    0.000000
6293.867422,   -0.360000
6412.350536,   -0.200000
6530.833386,   -0.120000
6649.316003,   -0.040000
6767.798534,    0.000000
6886.280761,    0.000000
7004.762672,    0.000000
7123.244640,    0.000000
7241.726770,    0.040000
7360.208915,    0.000000
7478.691277,    0.040000
7597.173677,    0.000000
7715.656284,    0.040000
7834.138936,    0.000000
7952.621793,    0.040000
7969.202651,    0.000000
8087.685130,   -2.280000
8206.167027,   -1.180000
8324.648379,   -0.560828
8443.129259,   -0.239172
8561.609802,   -0.040000
8680.090152,    0.000000
8798.570695,    0.040000
8917.051601,    0.080000
9035.532939,    2.460000
9154.014848,    1.220000
9272.497252,    0.560000
9390.980040,    0.320000
9509.463161,    0.160000
9627.946546,    0.080000
9746.430148,    0.080000
9864.913934,    0.040000
9983.397806,    0.000000
10101.881955,    0.040000
10220.365981,    0.000000
10338.850100,    0.000000
10457.334544,    0.040000
10575.818741,    0.000000
10694.302859,    0.000000
10812.787305,    0.040000
10931.271706,    0.000000
11049.755856,    0.000000
11168.240075,    0.000000
11286.724652,    0.040000
11405.209010,    0.000000
11523.693258,    0.000000
11642.177798,    0.040000
11760.662391,    0.000000
11879.146716,    0.000000
11997.631064,    0.000000
12116.115786,    0.040000
12234.600336,    0.000000
12353.084739,    0.000000
12471.569376,    0.000000
12590.054175,    0.040000
12708.538688,    0.000000
12827.023177,    0.000000
12945.508023,    0.040000
13063.992724,    0.000000
13182.477225,    0.000000
13300.961881,    0.000000
13419.446806,    0.040000
13537.931452,    0.000000
13656.416033,    0.000000
13774.900953,    0.040000
13893.385806,    0.000000
14011.870430,    0.000000
14130.355152,    0.000000
14248.840194,    0.040000
14367.324977,    0.000000
14485.809652,    0.000000
14604.294627,    0.040000
14722.779657,    0.000000
14841.264443,    0.000000
14959.749283,    0.000000
15078.234472,    0.040000
15196.719435,    0.000000
15315.204247,    0.000000
15433.689293,    0.000000
15552.174532,    0.040000
15670.659516,    0.000000
15789.144512,    0.000000
15907.629880,    0.040000
16026.115097,    0.000000
16144.600138,    0.000000
16263.085359,    0.000000
16381.570840,    0.040000
16500.056051,    0.000000
16618.541216,    0.000000
16737.026737,    0.040000
16855.512219,    0.000000
16973.997490,    0.000000
17092.482868,    0.000000
17210.968577,    0.040000
17329.454035,    0.000000
17447.939384,    0.000000
17566.425025,    0.040000
17684.910741,    0.000000
17803.396211,    0.000000
17921.881723,    0.000000
18040.367594,    0.040000
18158.853268,    0.000000
18277.338788,    0.000000
18395.824532,    0.000000
18514.310481,    0.040000
18632.796168,    0.000000
18751.281849,    0.000000
18869.767897,    0.040000
18988.253826,    0.000000
19106.739570,    0.000000
19225.225473,    0.000000
19343.711697,    0.040000
19462.197687,    0.000000
19580.683636,    0.000000
19699.169939,    0.040000
19817.656225,    0.000000
19936.142302,    0.000000
20054.628479,    0.000000
20173.115008,    0.040000
20291.601312,    0.000000
20410.087511,    0.000000
20528.573995,    0.039361
20647.060575,    0.000639
20765.546906,    0.000000
20884.033264,    0.000000
21002.519990,    0.040000
21121.006547,    0.000000
21239.492948,    0.000000
21357.979552,    0.000000
21476.466406,    0.040000
21594.953007,    0.000000
21713.439590,    0.000000
21831.926540,    0.040000
21950.413412,    0.000000
22068.900094,    0.000000
22187.386912,    0.000000
22305.874048,    0.040000
22424.360939,    0.000000
22542.847750,    0.000000
22661.334883,    0.040000
22779.822090,    0.000000
22898.309085,    0.000000
23016.796161,    0.000000
23135.283594,    0.040000
23253.770813,    0.000000
23372.257897,    0.000000
23490.745218,    0.000000
23609.232758,    0.040000
23727.720061,    0.000000
23846.207380,    0.000000
23964.695087,    0.040000
24083.182644,    0.000000
24201.669954,    0.000000
24320.157357,    0.000000
24438.645078,    0.040000
24557.132497,    0.000000
24675.619769,    0.000000
24794.107315,    0.040000
24912.594911,    0.000000
25031.082206,    0.000000
25149.569505,    0.000000
25268.057150,    0.040000
25386.544547,    0.000000
25505.031740,    0.000000
25623.519116,    0.000000
25742.006707,    0.040000
25860.493984,    0.000000
25978.981212,    0.000000
26097.468828,    0.000000
26215.957088,    0.040000
26246.719160,    0.000000
