Ground distance, Thrust
   0.000000, 4108.946885
  66.285015, 4119.558206
 132.570000, 4130.403823
 198.854945, 4141.001050
 265.139415, 4151.192318
 331.423430, 4161.741700
 397.707226, 4172.302744
 463.990570, 4182.407072
 530.273038, 4192.426514
 596.554885, 4202.752007
 662.836187, 4212.923797
 729.116565, 4222.597902
 795.395846, 4232.555643
 861.674370, 4242.696034
 927.952090, 4252.568235
 994.228537, 4261.933016
1060.503609, 4271.621686
1126.777603, 4281.422026
1193.050407, 4290.898672
1259.321532, 4299.929610
1325.590990, 4309.348514
1391.859080, 4318.871418
1458.125692, 4328.075246
1524.390379, 4336.945813
1590.653286, 4346.284525
1656.914753, 4355.757284
1723.174700, 4364.942977
1789.432667, 4373.679708
1855.688656, 4382.833171
1921.943035, 4392.172612
1988.195781, 4401.282428
2054.446467, 4409.883768
2120.694961, 4418.832025
2186.941672, 4428.046668
2253.186660, 4437.117045
2319.429573, 4445.664595
2385.669924, 4453.884876
2451.907380, 4461.660743
2518.141394, 4469.016729
2584.372061, 4476.847454
2650.599775, 4484.900177
2716.824579, 4492.815897
2783.046153, 4500.243947
2849.263941, 4507.299562
2915.478099, 4514.852805
2981.689020, 4522.630060
3047.896755, 4530.284381
3114.101006, 4537.476461
3180.301266, 4544.375425
3246.497772, 4551.833462
3312.690969, 4559.565832
3378.880961, 4567.227089
3445.067501, 4574.477119
3511.250059, 4581.263265
3577.428682, 4588.552853
3643.603859, 4596.183329
3709.775761, 4603.813175
3775.944216, 4611.103054
3842.108722, 4617.795518
3908.268823, 4624.227699
3974.424237, 4630.270886
4040.574435, 4635.658704
4106.718926, 4641.016149
4172.858134, 4646.950216
4238.992508, 4653.193001
4305.122220, 4659.464557
4371.247158, 4665.485431
4437.366934, 4670.989102
4503.480937, 4675.941067
4569.589146, 4681.406601
4635.692144, 4687.360737
4701.790291, 4693.534969
4767.883669, 4699.652691
4833.972086, 4705.441565
4900.055079, 4710.645643
4966.132058, 4715.502322
5032.203265, 4720.988697
5098.269265, 4726.916233
5164.330371, 4733.017634
5230.386621, 4739.019547
5296.437779, 4744.654791
5362.483352, 4749.674248
5428.522727, 4754.333198
5494.556136, 4759.616415
5560.584144, 4765.341554
5626.607065, 4771.250057
5692.624952, 4777.076822
5758.637592, 4782.562084
5824.644521, 4787.462986
5890.645095, 4791.786930
5956.638998, 4795.962417
6022.626015, 4799.827878
6088.605749, 4803.212515
6154.577646, 4805.968130
6220.541014, 4807.975630
6286.495065, 4809.183822
6352.439348, 4810.385010
6418.373905, 4811.530193
6484.298645, 4812.555907
6550.213429, 4813.416982
6616.118078, 4814.075914
6682.012378, 4814.504505
6747.896093, 4814.685064
6813.768975, 4814.611139
6879.630774, 4814.287738
6945.481254, 4813.731030
7011.320198, 4812.967556
7077.147421, 4812.032967
7142.962777, 4810.970369
7208.766168, 4809.828338
7274.557545, 4808.658703
7340.336910, 4807.514198
7406.104321, 4806.446081
7471.859882, 4805.501837
7537.603743, 4804.723070
7603.336092, 4804.143661
7669.057145, 4803.788293
7734.767139, 4803.671398
7800.466319, 4803.796569
7866.154929, 4804.156465
7931.833197, 4804.733210
7997.501333, 4805.499266
8063.159510, 4806.418732
8128.807867, 4807.449019
8194.446493, 4808.542811
8260.075430, 4809.650231
8325.694672, 4810.721113
8391.304161, 4811.707265
8456.903794, 4812.564643
8522.493427, 4813.255308
8588.072883, 4813.749112
8653.641957, 4814.025011
8719.200431, 4814.071962
8784.748080, 4813.889361
8850.284683, 4813.487003
8915.810035, 4812.884578
8981.323955, 4812.110714
9046.826295, 4811.201622
9112.316945, 4810.199411
9177.795840, 4809.150134
9243.262961, 4808.101680
9308.718338, 4807.101584
9374.162047, 4806.194874
9439.594204, 4805.422038
9505.014966, 4804.817219
9570.424519, 4804.406696
9635.823068, 4804.207745
9701.210833, 4804.227907
9766.588036, 4804.464705
9831.954891, 4804.905823
9897.311594, 4805.529724
9962.658317, 4806.306690
10027.995199, 4807.200225
10093.322338, 4808.168763
10158.639791, 4809.167590
10223.947568, 4810.150904
10289.245636, 4811.073910
10354.533918, 4811.894859
10419.812297, 4812.576932
10485.080624, 4813.089891
10550.338724, 4813.411421
10615.586402, 4813.528095
10680.823458, 4813.435938
10746.049691, 4813.140546
10811.264909, 4812.656772
10876.468943, 4812.007985
10941.661647, 4811.224951
11006.842910, 4810.344377
11072.012662, 4809.407192
11137.170870, 4808.456648
11202.317550, 4807.536320
11267.452755, 4806.688111
11332.576581, 4805.950341
11397.689160, 4805.356012
11462.790650, 4804.931328
11527.881234, 4804.694536
11592.961108, 4804.655140
11658.030472, 4804.813518
11723.089521, 4805.160964
11788.138440, 4805.680142
11853.177390, 4806.345942
11918.206504, 4807.126677
11983.225883, 4807.985586
12048.235587, 4808.882552
12113.235637, 4809.775974
12178.226014, 4810.624685
12243.206657, 4811.389851
12308.177470, 4812.036738
12373.138324, 4812.536293
12438.089068, 4812.866443
12503.029530, 4813.013069
12567.959530, 4812.970610
12632.878886, 4812.742264
12697.787423, 4812.339782
12762.684984, 4811.782878
12827.571433, 4811.098261
12892.446664, 4810.318362
12957.310606, 4809.479798
13022.163224, 4808.621653
13087.004523, 4807.783654
13151.834546, 4807.004331
13216.653374, 4806.319243
13281.461120, 4805.759350
13346.257924, 4805.349612
13411.043948, 4805.107869
13475.819366, 4805.044060
13540.584361, 4805.159814
13605.339110, 4805.448430
13670.083781, 4805.895233
13734.818522, 4806.478312
13799.543460, 4807.169578
13864.258687, 4807.936110
13928.964264, 4808.741707
13993.660216, 4809.548599
14058.346528, 4810.319200
14123.023150, 4811.017862
14187.689999, 4811.612515
14252.346964, 4812.076138
14316.993908, 4812.387979
14381.630679, 4812.534486
14446.257115, 4812.509889
14510.873053, 4812.316420
14575.478334, 4811.964158
14640.072816, 4811.470510
14704.656375, 4810.859351
14769.228913, 4810.159873
14833.790365, 4809.405187
14898.340698, 4808.630756
14962.879914, 4807.872723
15027.408052, 4807.166225
15091.925183, 4806.543752
15156.431407, 4806.033652
15220.926852, 4805.658834
15285.411662, 4805.435729
15349.885996, 4805.373567
15414.350016, 4805.473987
15478.803885, 4805.731017
15543.247754, 4806.131391
15607.681757, 4806.655227
15672.106007, 4807.276992
15736.520590, 4807.966735
15800.925560, 4808.691521
15865.320939, 4809.416988
15929.706713, 4810.108972
15994.082839, 4810.735102
16058.449239, 4811.266308
16122.805814, 4811.678167
16187.152440, 4811.952014
16251.488980, 4812.075785
16315.815288, 4812.044541
16380.131218, 4811.860653
16444.436627, 4811.533642
16508.731387, 4811.079689
16573.015390, 4810.520832
16637.288549, 4809.883885
16701.550807, 4809.199152
16765.802138, 4808.498979
16830.042546, 4807.816211
16894.272069, 4807.182649
16958.490775, 4806.627557
17022.698755, 4806.176296
17086.896127, 4805.849158
17151.083024, 4805.660443
17215.259589, 4805.617815
17279.425969, 4805.721995
17343.582310, 4805.966759
17407.728747, 4806.339287
17471.865399, 4806.820802
17535.992367, 4807.387501
17600.109722, 4808.011706
17664.217512, 4808.663201
17728.315750, 4809.310674
17792.404423, 4809.923202
17856.483484, 4810.471718
17920.552863, 4810.930366
17984.612464, 4811.277709
18048.662177, 4811.497712
18112.701874, 4811.580469
18176.731424, 4811.522630
18240.750696, 4811.327518
18304.759564, 4811.004927
18368.757916, 4810.570617
18432.745657, 4810.045524
18496.722716, 4809.454734
18560.689045, 4808.826266
18624.644628, 4808.189718
18688.589475, 4807.574852
18752.523627, 4807.010181
18816.447149, 4806.521615
18880.360131, 4806.131250
18944.262681, 4805.856339
19008.154924, 4805.708502
19072.036989, 4805.693209
19135.909010, 4805.809557
19199.771116, 4806.050352
19263.623427, 4806.402492
19327.466047, 4806.847630
19391.299060, 4807.363073
19455.122525, 4807.922898
19518.936477, 4808.499200
19582.740922, 4809.063438
19646.535840, 4809.587794
19710.321183, 4810.046496
19774.096882, 4810.417031
19837.862845, 4810.681197
19901.618968, 4810.825937
19965.365137, 4810.843931
20029.101231, 4810.733898
20092.827134, 4810.500620
20156.542736, 4810.154661
20220.247941, 4809.711824
20283.942670, 4809.192351
20347.626865, 4808.619917
20411.300495, 4808.020471
20474.963551, 4807.420960
20538.616053, 4806.848032
20602.258046, 4806.326741
20665.889597, 4805.879351
20729.510794, 4805.524267
20793.121739, 4805.275168
20856.722549, 4805.140361
20920.313341, 4805.122399
20983.894237, 4805.217976
21047.465349, 4805.418098
21111.026782, 4805.708528
21174.578623, 4806.070470
21238.120940, 4806.481468
21301.653777, 4806.916470
21365.177158, 4807.349001
21428.691077, 4807.752395
21492.195507, 4808.101013
21555.690396, 4808.371403
21619.175674, 4808.543321
21682.651254, 4808.600590
21746.117036, 4808.531731
21809.572916, 4808.330337
21873.018787, 4807.995182
21936.454546, 4807.530029
21999.880098, 4806.943165
22063.295365, 4806.246651
22126.700283, 4805.455327
22190.094811, 4804.585585
22253.478931, 4803.653948
22316.852647, 4802.675475
22380.215988, 4801.662017
22443.569003, 4800.620312
22506.911765, 4799.549897
22570.244358, 4798.440740
22633.566882, 4797.270427
22696.879443, 4796.000595
22760.182150, 4794.572087
22823.475110, 4792.897886
22886.758421, 4790.852214
22950.032169, 4788.252828
23013.296426, 4784.830937
23076.551243, 4780.177695
23139.796650, 4773.644129
23203.032655, 4764.142376
23266.259243, 4749.720715
23329.476379, 4726.565369
23382.355471, 4694.704671
