Mach, Efficiency
   0.378097,    8.774490
   0.381141,    8.996677
   0.384184,    9.221273
   0.387228,    9.448803
   0.390272,    9.669685
   0.393315,    9.892864
   0.396359,   10.117250
   0.399402,   10.335179
   0.402446,   10.557534
   0.405489,   10.773557
   0.408533,   10.990723
   0.411577,   11.205984
   0.414620,   11.417720
   0.417664,   11.630685
   0.420707,   11.837014
   0.423751,   12.046174
   0.426794,   12.247390
   0.429838,   12.451296
   0.432882,   12.647954
   0.435925,   12.845248
   0.438969,   13.038151
   0.442012,   13.227585
   0.445056,   13.417759
   0.448100,   13.598221
   0.451143,   13.784884
   0.454187,   13.957407
   0.457230,   14.133388
   0.460274,   14.305704
   0.463317,   14.470210
   0.466361,   14.639666
   0.469405,   14.796353
   0.472448,   14.952980
   0.475492,   15.113050
   0.478535,   15.256421
   0.481579,   15.403480
   0.484622,   15.551565
   0.487666,   15.684444
   0.490710,   15.820467
   0.493753,   15.958739
   0.496797,   16.079895
   0.499840,   16.203667
   0.502884,   16.330132
   0.505927,   16.443134
   0.508971,   16.553705
   0.512015,   16.666449
   0.515058,   16.775320
   0.518102,   16.872006
   0.521145,   16.970392
   0.524189,   17.070520
   0.527232,   17.160667
   0.530276,   17.244319
   0.533320,   17.329279
   0.536363,   17.415575
   0.539407,   17.491100
   0.542450,   17.560814
   0.545494,   17.631482
   0.548538,   17.703122
   0.551581,   17.768574
   0.554625,   17.823804
   0.557668,   17.879685
   0.560712,   17.936226
   0.563755,   17.993437
   0.566799,   18.036912
   0.569843,   18.077851
   0.572886,   18.119197
   0.575930,   18.160954
   0.578973,   18.203127
   0.582017,   18.230912
   0.585060,   18.257263
   0.588104,   18.283829
   0.591148,   18.310610
   0.594191,   18.337608
   0.597235,   18.356270
   0.600278,   18.368142
   0.603322,   18.380090
   0.606365,   18.392113
   0.609409,   18.404213
   0.612453,   18.416390
   0.615496,   18.418105
   0.618540,   18.415935
   0.621583,   18.413755
   0.624627,   18.411565
   0.627670,   18.409365
   0.630714,   18.407155
   0.633758,   18.400207
   0.636801,   18.384629
   0.639845,   18.369002
   0.642888,   18.353327
   0.645932,   18.337605
   0.648976,   18.321836
   0.652019,   18.306019
   0.655063,   18.286101
   0.658106,   18.258005
   0.661150,   18.229865
   0.664193,   18.201683
   0.667237,   18.173459
   0.670281,   18.145194
   0.673324,   18.116888
   0.676368,   18.088543
   0.679411,   18.054132
