Speed (TAS), Efficiency
  83.082603,   13.456694
  84.168280,   13.678534
  85.253957,   13.892763
  86.339634,   14.099388
  87.425311,   14.298463
  88.510987,   14.490088
  89.596664,   14.674412
  90.682341,   14.851636
  91.768018,   15.020328
  92.853695,   15.181069
  93.939372,   15.334890
  95.025049,   15.482179
  96.110726,   15.623390
  97.196403,   15.754996
  98.282080,   15.879112
  99.367757,   15.998011
 100.453434,   16.108944
 101.539110,   16.210784
 102.624787,   16.308745
 103.710464,   16.396166
 104.796141,   16.477841
 105.881818,   16.553362
 106.967495,   16.619250
 108.053172,   16.682060
 109.138849,   16.733004
 110.224526,   16.782457
 111.310203,   16.819629
 112.395880,   16.855249
 113.481557,   16.880125
 114.567234,   16.901611
 115.652910,   16.915941
 116.738587,   16.923159
 117.824264,   16.928927
 118.909941,   16.921906
 119.995618,   16.914827
 121.081295,   16.900205
 122.166972,   16.878984
 123.252649,   16.857627
 124.338326,   16.825677
 125.424003,   16.790506
 126.509680,   16.755179
 127.595357,   16.709380
 128.681034,   16.660770
 129.766710,   16.612034
 130.852387,   16.556142
 131.938064,   16.494816
 133.023741,   16.433442
 134.109418,   16.371352
 135.195095,   16.298201
 136.280772,   16.225119
 137.366449,   16.152112
 138.452126,   16.076768
 139.537803,   15.993013
 140.623480,   15.909483
 141.709157,   15.826184
 142.794834,   15.743107
 143.880510,   15.650166
 144.966187,   15.557624
 146.051864,   15.465487
 147.137541,   15.373759
 148.223218,   15.279349
 149.308895,   15.179274
 150.394572,   15.079786
 151.480249,   14.980886
 152.565926,   14.882578
 153.651603,   14.783775
 154.737280,   14.678382
 155.822957,   14.573755
 156.908634,   14.469894
 157.994310,   14.366796
 159.079987,   14.264461
 160.165664,   14.160814
 161.251341,   14.052731
 162.337018,   13.945571
 163.422695,   13.839330
 164.508372,   13.734003
 165.594049,   13.629586
 166.679726,   13.526074
 167.765403,   13.419396
 168.851080,   13.311457
 169.936757,   13.204562
 171.022434,   13.098701
 172.108110,   12.993865
 173.193787,   12.890047
 174.279464,   12.787237
 175.365141,   12.685364
 176.450818,   12.579225
 177.536495,   12.474209
 178.622172,   12.370304
 179.707849,   12.267497
 180.793526,   12.165778
 181.879203,   12.065134
 182.964880,   11.965553
 184.050557,   11.867025
 185.136234,   11.768996
 186.221910,   11.668206
 187.307587,   11.568552
 188.393264,   11.470022
 189.478941,   11.372602
 190.564618,   11.276276
