Speed (CAS), Climb Angle
  77.778175,    1.642485
  79.221520,    1.458788
  80.664865,    1.272880
  82.108209,    1.274912
  83.551554,    1.320880
  84.994899,    1.365322
  86.438243,    1.406117
  87.881588,    1.444759
  89.324932,    1.474592
  90.768277,    1.505281
  92.211622,    1.525191
  93.654966,    1.545761
  95.098311,    1.561108
  96.541656,    1.567864
  97.985000,    1.575106
  99.428345,    1.577221
 100.871689,    1.571443
 102.315034,    1.566258
 103.758379,    1.561761
 105.201723,    1.546268
 106.645068,    1.530654
 108.088413,    1.515588
 109.531757,    1.501095
 110.975102,    1.476261
 112.418446,    1.450441
 113.861791,    1.424931
 115.305136,    1.399676
 116.748480,    1.373966
 118.191825,    1.337286
 119.635170,    1.300037
 121.078514,    1.262306
 122.521859,    1.223589
 123.965203,    1.184137
 125.408548,    1.142403
 126.851893,    1.090284
 128.295237,    1.037175
 129.738582,    0.983357
 131.181926,    0.929964
 132.625271,    0.876584
 134.068616,    0.826307
 135.511960,    0.777176
 136.955305,    0.727444
 138.398650,    0.675324
 139.841994,    0.626465
 141.285339,    0.578429
 142.728683,    0.531487
 144.172028,    0.484548
 145.615373,    0.437379
 147.058717,    0.389796
 148.502062,    0.341502
 149.945407,    0.292671
 151.388751,    0.237545
 152.832096,    0.178625
 154.275440,    0.118998
 155.718785,    0.058780
 157.162130,   -0.002050
 158.605474,   -0.063455
 160.048819,   -0.125426
 161.492164,   -0.187964
 162.935508,   -0.251058
 164.378853,   -0.314718
 165.822197,   -0.378936
 167.265542,   -0.443722
 168.708887,   -0.509072
 170.152231,   -0.574990
 171.595576,   -0.646037
 173.038921,   -0.720826
 174.482265,   -0.796251
 175.925610,   -0.872309
 177.368954,   -0.949002
 178.812299,   -1.026331
 180.255644,   -1.104294
 181.698988,   -1.182892
 183.142333,   -1.262125
 184.585677,   -1.341995
 186.029022,   -1.422500
 187.472367,   -1.503641
 188.915711,   -1.585418
 190.359056,   -1.667832
 191.802401,   -1.750883
 193.245745,   -1.834571
 194.689090,   -1.918896
 196.132434,   -2.003858
 197.575779,   -2.089459
 199.019124,   -2.175697
 200.462468,   -2.262574
 201.905813,   -2.350090
 203.349158,   -2.441913
 204.792502,   -2.537197
 206.235847,   -2.633169
 207.679191,   -2.729828
 209.122536,   -2.827174
 210.565881,   -2.925210
 212.009225,   -3.023934
 213.452570,   -3.123347
 214.895915,   -3.223450
 216.339259,   -3.324243
 217.782604,   -3.425728
 219.225948,   -3.527903
 220.669293,   -3.630775
