Ground Distance, Horizontal Forces
   0.000000, -140.239657
   5.676463,   70.833653
  11.352939,   69.568606
  17.029416,   68.303558
  22.706064,   67.610546
  28.382728,   66.966294
  34.059391,   66.322042
  39.736055,   65.677791
  45.412718,   65.033539
  51.089382,   64.389287
  56.766045,   63.745036
  62.442709,   63.100784
  68.119372,   62.456532
  73.796036,   61.812281
  79.472942,   61.604756
  85.149869,   61.434459
  90.826796,   61.264161
  96.503722,   61.093863
 102.180649,   60.923565
 107.857576,   60.753267
 113.534503,   60.582969
 119.211430,   60.412671
 124.888357,   60.242374
 130.565284,   60.072076
 136.242446,   58.939259
 141.919629,   57.724397
 147.596811,   56.509536
 153.273994,   55.294674
 158.951177,   54.079813
 164.628359,   52.864951
 170.305542,   51.650089
 175.982724,   50.435228
 181.659907,   49.220366
 187.337089,   48.005505
 193.014501,   49.688500
 198.691932,   51.618508
 204.369364,   53.548517
 210.046795,   55.478525
 215.724226,   57.408534
 221.401657,   59.338542
 227.079089,   61.268550
 232.756520,   63.198559
 238.433951,   65.128567
 244.111383,   67.058576
 249.789081,   66.874497
 255.466801,   66.510214
 261.144522,   66.145931
 266.822243,   65.781648
 272.499964,   65.417365
 278.177685,   65.053083
 283.855405,   64.688800
 289.533126,   64.324517
 295.210847,   63.960234
 300.888568,   63.595951
 306.566552,   63.325867
 312.244559,   63.063812
 317.922565,   62.801757
 323.600572,   62.539702
 329.278579,   62.277647
 334.956585,   62.015592
 340.634592,   61.753537
 346.312598,   61.491482
 351.990605,   61.229427
 357.668612,   60.967372
 363.346858,   59.742793
 369.025124,   58.436169
 374.703390,   57.129544
 380.381657,   55.822920
 386.059923,   54.516296
 391.738189,   53.209672
 397.416456,   51.903047
 403.094722,   50.596423
 408.772988,   49.289799
 414.451255,   47.983174
 420.129750,   49.584740
 425.808265,   51.434200
 431.486780,   53.283660
 437.165295,   55.133120
 442.843810,   56.982579
 448.522325,   58.832039
 454.200840,   60.681499
 459.879355,   62.530959
 465.557870,   64.380418
 471.236385,   66.229878
 476.915164,   65.972679
 482.593964,   65.535909
 488.272765,   65.099139
 493.951566,   64.662368
 499.630366,   64.225598
 505.309167,   63.788828
 510.987968,   63.352058
 516.666769,   62.915287
 522.345569,   62.478517
 528.024370,   62.041747
 533.703428,   61.713360
 539.382507,   61.394212
 545.061587,   61.075063
 550.740666,   60.755915
 556.419746,   60.436767
 562.098825,   60.117618
 567.777905,   59.798470
 573.456984,   59.479321
 579.136063,   59.160173
 584.815143,   58.841025
 590.494453,   57.574341
 596.173782,   56.226889
 601.853112,   54.879438
 607.532441,   53.531986
 613.211771,   52.184535
 618.891100,   50.837083
 624.570429,   49.489632
 630.249759,   48.142180
 635.929088,   46.794728
 641.608418,   45.447277
 647.287966,   47.030168
 652.967532,   48.862841
 658.647099,   50.695514
 664.326665,   52.528187
 670.006232,   54.360860
 675.685798,   56.193533
 681.365365,   58.026206
 687.044931,   59.858880
 692.724498,   61.691553
 698.404064,   63.524226
 704.083882,   63.265149
 709.763722,   62.827772
 715.443562,   62.390395
 721.123402,   61.953018
 726.803242,   61.515641
 732.483082,   61.078264
 738.162922,   60.640887
 743.842762,   60.203510
 749.522601,   59.766132
 755.202441,   59.328755
 760.882527,   59.017330
 766.562633,   58.716641
