Ground Distance, Horizontal Forces
   0.000000, 26160.885741
   5.687038, 25954.723190
  11.374478, 25955.602741
  17.062113, 25956.260431
  22.749748, 25956.918121
  28.437384, 25957.575811
  34.125019, 25958.233501
  39.812654, 25958.891191
  45.500289, 25959.548881
  51.187925, 25960.206570
  56.875560, 25960.864260
  62.563195, 25961.521950
  68.252122, 25962.117773
  73.941696, 25962.682590
  79.631270, 25963.247406
  85.320843, 25963.812223
  91.010417, 25964.377039
  96.699991, 25964.941856
 102.389565, 25965.506672
 108.079139, 25966.071489
 113.768713, 25966.636305
 119.458287, 25967.201121
 125.150040, 25966.826005
 130.842887, 25965.979807
 136.535733, 25965.133608
 142.228579, 25964.287409
 147.921426, 25963.441210
 153.614272, 25962.595012
 159.307118, 25961.748813
 164.999964, 25960.902614
 170.692811, 25960.056415
 176.385657, 25959.210217
 182.081505, 25959.091497
 187.778858, 25959.337381
 193.476211, 25959.583265
 199.173564, 25959.829149
 204.870917, 25960.075032
 210.568269, 25960.320916
 216.265622, 25960.566800
 221.962975, 25960.812684
 227.660328, 25961.058568
 233.357681, 25961.304452
 239.058860, 25960.646220
 244.761957, 25959.534857
 250.465053, 25958.423494
 256.168150, 25957.312131
 261.871247, 25956.200768
 267.574344, 25955.089405
 273.277440, 25953.978042
 278.980537, 25952.866679
 284.683634, 25951.755316
 290.386730, 25950.643953
 296.094549, 25951.097076
 301.804733, 25952.334301
 307.514918, 25953.571526
 313.225102, 25954.808751
 318.935287, 25956.045976
 324.645471, 25957.283201
 330.355656, 25958.520426
 336.065841, 25959.757651
 341.776025, 25960.994876
 347.486210, 25962.232101
 353.201844, 25963.261804
 358.920210, 25964.187499
 364.638577, 25965.113195
 370.356943, 25966.038890
 376.075309, 25966.964586
 381.793675, 25967.890281
 387.512041, 25968.815977
 393.230407, 25969.741673
 398.948774, 25970.667368
 404.667140, 25971.593064
 410.391720, 25971.503886
 416.119415, 25970.906066
 421.847110, 25970.308246
 427.574805, 25969.710426
 433.302500, 25969.112606
 439.030195, 25968.514786
 444.757890, 25967.916966
 450.485585, 25967.319146
 456.213280, 25966.721327
 461.940975, 25966.123507
 467.675736, 25966.394528
 473.414037, 25967.101002
 479.152339, 25967.807477
 484.890641, 25968.513951
 490.628943, 25969.220425
 496.367244, 25969.926900
 502.105546, 25970.633374
 507.843848, 25971.339848
 513.582150, 25972.046323
 519.320451, 25972.752797
 525.066629, 25972.521423
 530.816754, 25971.820012
 536.566879, 25971.118600
 542.317004, 25970.417189
 548.067129, 25969.715777
 553.817254, 25969.014366
 559.567378, 25968.312954
 565.317503, 25967.611542
 571.067628, 25966.910131
 576.817753, 25966.208719
 582.576537, 25966.970590
 588.339660, 25968.465841
 594.102783, 25969.961092
 599.865906, 25971.456343
 605.629029, 25972.951593
 611.392152, 25974.446844
 617.155275, 25975.942095
 622.918398, 25977.437345
 628.681521, 25978.932596
 634.444644, 25980.427847
 640.217130, 25981.630674
 645.994308, 25982.686941
 651.771485, 25983.743209
 657.548663, 25984.799477
 663.325841, 25985.855744
 669.103019, 25986.912012
 674.880196, 25987.968280
 680.657374, 25989.024547
 686.434552, 25990.080815
 692.211730, 25991.137082
 697.998940, 25991.041213
 703.791179, 25990.367906
 709.583419, 25989.694599
 715.375658, 25989.021293
 721.167897, 25988.347986
 726.960136, 25987.674679
 732.752375, 25987.001372
 738.544614, 25986.328065
 744.336853, 25985.654759
 750.129092, 25984.981452
 755.932100, 25986.611022
 761.740506, 25989.394766
 767.548911, 25992.178510
 773.357317, 25994.962255
 779.165723, 25997.745999
 784.974128, 26000.529743
 790.782534, 26003.313487
 796.590940, 26006.097231
 802.399345, 26008.880975
 808.207751, 26011.664720
 814.027596, 26012.537734
 819.853173, 26012.453113
 825.678751, 26012.368492
 831.504329, 26012.283871
 837.329907, 26012.199250
 843.155485, 26012.114630
 848.981063, 26012.030009
 854.806640, 26011.945388
 860.632218, 26011.860767
 866.457796, 26011.776146
 872.295546, 26013.306542
 878.139398, 26015.646365
 883.983249, 26017.986188
 889.827100, 26020.326011
 895.670951, 26022.665834
 901.514802, 26025.005657
 907.358653, 26027.345480
 913.202504, 26029.685303
 919.046355, 26032.025126
 924.890206, 26034.364949
 930.746905, 26035.423875
 936.610044, 26035.840831
 942.473183, 26036.257787
 948.336321, 26036.674744
 954.199460, 26037.091700
 960.062599, 26037.508656
 965.925738, 26037.925612
 971.788876, 26038.342568
 977.652015, 26038.759525
 983.515154, 26039.176481
 989.391744, 26040.071622
 995.275075, 26041.206424
1001.158407, 26042.341226
1007.041739, 26043.476028
1012.925070, 26044.610829
1018.808402, 26045.745631
1024.691734, 26046.880433
1030.575065, 26048.015235
1036.458397, 26049.150037
1042.341729, 26050.284839
1048.239189, 26051.878121
1054.143729, 26053.701187
1060.048270, 26055.524254
1065.952810, 26057.347321
1071.857351, 26059.170387
1077.761891, 26060.993454
1083.666432, 26062.816520
1089.570972, 26064.639587
1095.475513, 26066.462654
1101.380053, 26068.285720
1107.299353, 26070.834856
1113.226048, 26073.747889
1119.152744, 26076.660922
1125.079440, 26079.573955
1131.006136, 26082.486988
1136.932832, 26085.400021
1142.859528, 26088.313053
1148.786224, 26091.226086
1154.712920, 26094.139119
1160.639616, 26097.052152
1166.581609, 26100.333983
1172.531269, 26103.800651
1178.480929, 26107.267320
1184.430589, 26110.733988
1190.380249, 26114.200656
1196.329909, 26117.667324
1202.279569, 26121.133992
1208.229229, 26124.600661
1214.178889, 26128.067329
1220.128549, 26131.533997
1226.093960, 26133.650103
1232.067266, 26135.089323
1238.040571, 26136.528542
1244.013876, 26137.967762
1249.987182, 26139.406982
1255.960487, 26140.846202
1261.933792, 26142.285422
1267.907098, 26143.724642
1273.880403, 26145.163862
1279.853708, 26146.603082
1285.843317, 26149.979517
1291.841096, 26154.326862
1297.838875, 26158.674207
1303.836654, 26163.021551
1309.834433, 26167.368896
1315.832212, 26171.716241
1321.829991, 26176.063585
1327.827770, 26180.410930
1333.825549, 26184.758275
1339.823328, 26189.105619
1345.837793, 26192.206585
1351.860622, 26194.682880
1357.883450, 26197.159176
1363.906279, 26199.635471
1369.929107, 26202.111767
1375.951935, 26204.588062
1381.974764, 26207.064358
1387.997592, 26209.540653
1394.020421, 26212.016949
1400.043249, 26214.493244
1406.083260, 26217.458207
1412.131883, 26220.668083
1418.180505, 26223.877960
1424.229128, 26227.087837
1430.277750, 26230.297713
1436.326373, 26233.507590
1442.374996, 26236.717466
1448.423618, 26239.927343
1454.472241, 26243.137220
1460.520863, 26246.347096
1466.587058, 26249.684116
1472.662059, 26253.084858
1478.737060, 26256.485599
1484.812061, 26259.886341
1490.887062, 26263.287083
1496.962063, 26266.687825
1503.037064, 26270.088567
