Mach, Climb Angle
   0.202271,    1.561487
   0.204470,    1.552780
   0.206669,    1.541724
   0.208868,    1.528424
   0.211068,    1.515606
   0.213267,    1.502868
   0.215466,    1.488236
   0.217666,    1.471835
   0.219865,    1.453152
   0.222064,    1.432656
   0.224263,    1.410675
   0.226463,    1.387204
   0.228662,    1.361438
   0.230861,    1.334497
   0.233061,    1.306226
   0.235260,    1.275849
   0.237459,    1.244633
   0.239658,    1.211576
   0.241858,    1.177313
   0.244057,    1.142238
   0.246256,    1.109103
   0.248456,    1.075225
   0.250655,    1.039486
   0.252854,    1.003209
   0.255053,    0.965109
   0.257253,    0.926434
   0.259452,    0.886227
   0.261651,    0.845159
   0.263851,    0.803114
   0.266050,    0.759663
   0.268249,    0.716061
   0.270448,    0.670241
   0.272648,    0.624288
   0.274847,    0.577206
   0.277046,    0.528884
   0.279246,    0.482427
   0.281445,    0.435429
   0.283644,    0.387788
   0.285843,    0.339981
   0.288043,    0.290272
   0.290242,    0.240117
   0.292441,    0.189779
   0.294641,    0.137783
   0.296840,    0.085116
   0.299039,    0.032251
   0.301238,   -0.021581
   0.303438,   -0.076751
   0.305637,   -0.132132
   0.307836,   -0.187726
   0.310036,   -0.244980
   0.312235,   -0.302417
   0.314434,   -0.357897
   0.316633,   -0.413602
   0.318833,   -0.471059
   0.321032,   -0.529028
   0.323231,   -0.587236
   0.325431,   -0.645682
   0.327630,   -0.705337
   0.329829,   -0.766016
   0.332029,   -0.826945
   0.334228,   -0.888125
   0.336427,   -0.949556
   0.338626,   -1.012674
   0.340826,   -1.076310
   0.343025,   -1.140209
   0.345224,   -1.204371
   0.347424,   -1.266548
   0.349623,   -1.329124
   0.351822,   -1.392539
   0.354021,   -1.456228
   0.356221,   -1.520191
   0.358420,   -1.584427
   0.360619,   -1.648936
   0.362819,   -1.715106
   0.365018,   -1.781751
   0.367217,   -1.848680
   0.369416,   -1.915893
   0.371616,   -1.983389
   0.373815,   -2.051170
   0.376014,   -2.119857
   0.378214,   -2.189729
   0.380413,   -2.259540
   0.382612,   -2.328549
   0.384811,   -2.397853
   0.387011,   -2.467451
   0.389210,   -2.537343
   0.391409,   -2.607669
   0.393609,   -2.679606
   0.395808,   -2.751847
   0.398007,   -2.824390
   0.400206,   -2.897237
   0.402406,   -2.970387
   0.404605,   -3.043842
   0.406804,   -3.117600
   0.409004,   -3.191662
   0.411203,   -3.267052
   0.413402,   -3.343118
   0.415601,   -3.419069
   0.417801,   -3.495212
   0.420000,   -3.571669
