Ground Roll Distance, Horizontal Forces
 335.941767, -3156.779533
 343.692742, -3143.482028
 396.953039, -3052.426006
 407.490236, -3034.475880
 417.989572, -3016.611216
 428.451227, -2998.831357
 438.875380, -2981.135653
 440.955725, -2977.606554
 440.988999, -2977.550115
 441.014511, -2977.506842
 441.027570, -2977.484692
 441.033783, -2977.474153
 441.036360, -2977.469781
 441.036942, -2977.468794
 441.037292, -2977.467014
 441.037613, -2977.465284
 441.040819, -2977.447981
 441.072879, -2977.274941
 441.393424, -2975.543615
 444.592635, -2958.137263
 451.914282, -2918.663650
 459.730798, -2880.300958
 495.167102, -2688.645265
 528.442532, -2476.556847
 558.246024, -2251.861018
 584.661761, -2016.064265
 607.885574, -1770.246426
 628.140556, -1515.342397
 645.654052, -1252.145591
 647.908274, -1214.531189
 649.168702, -1193.065546
 656.840380, -1055.171348
 663.472511, -924.443156
 666.241684, -866.128476
 667.448922, -843.373849
 668.594855, -830.375132
 679.263479, -696.253745
 682.261959, -653.289853
 684.651159, -616.925045
 685.144580, -609.152566
 685.710612, -600.119168
 691.026427, -508.302512
 699.023139, -335.190396
 700.555893, -294.181893
 701.902603, -254.849119
 703.196869, -213.302873
 703.616127, -198.872022
 703.757323, -193.888513
 703.895729, -188.938875
 705.187892, -139.127366
 708.482720,   49.138046
 708.944709,   98.027261
 709.175237,  132.306492
 709.315893,  162.658127
 709.392988,  190.496087
 709.420395,  216.119087
 709.420817,  218.357699
 709.420919,  219.744969
 709.420926,  220.220000
