Speed(CAS), Altitude
 120.132807,    0.000000
 120.128130,  328.083990
 120.128130,  656.167979
 120.128130,  984.251969
 120.128130, 1312.335958
 120.128130, 1640.419948
 120.128130, 1968.503937
 120.128130, 2296.587927
 120.128130, 2624.671916
 120.128130, 2952.755906
 120.128130, 3280.839895
 120.128130, 3608.923885
 120.128130, 3937.007874
 120.128130, 4265.091864
 120.128130, 4593.175853
 120.128130, 4921.259843
 120.128130, 5249.343832
 120.128130, 5577.427822
 120.128130, 5905.511811
 120.128130, 6233.595801
 120.128130, 6561.679790
 120.128130, 6889.763780
 120.128130, 7217.847769
 120.128130, 7545.931759
 120.128130, 7874.015748
 120.128130, 8202.099738
 120.128130, 8530.183727
 120.128130, 8858.267717
 120.128130, 9186.351706
 120.128130, 9514.435696
 120.128130, 9842.519685
 120.128130, 10170.603675
 120.128130, 10498.687664
 120.128130, 10826.771654
 120.128130, 11154.855643
 120.128130, 11482.939633
 120.128130, 11811.023622
 120.128130, 12139.107612
 120.128130, 12467.191601
 120.128130, 12795.275591
 120.128130, 13123.359580
 120.128130, 13451.443570
 120.128130, 13779.527559
 120.128130, 14107.611549
 120.128130, 14435.695538
 120.128130, 14763.779528
 120.128130, 15091.863517
 120.128130, 15419.947507
 120.128130, 15748.031496
 120.128130, 16076.115486
 120.128130, 16404.199475
 120.128130, 16732.283465
 120.128130, 17060.367454
 120.128130, 17388.451444
 120.128130, 17716.535433
 120.128130, 18044.619423
 120.128130, 18372.703412
 120.128130, 18700.787402
 120.128130, 19028.871391
 120.128130, 19356.955381
 120.128130, 19685.039370
 120.128130, 20013.123360
 120.128130, 20341.207349
 120.128130, 20669.291339
 120.128130, 20997.375328
 120.128130, 21325.459318
 120.128130, 21653.543307
 120.128130, 21981.627297
 120.128130, 22309.711286
 120.128130, 22637.795276
 120.128130, 22965.879265
 120.128130, 23293.963255
 120.128130, 23622.047244
 120.128130, 23950.131234
 120.128130, 24278.215223
 120.128130, 24606.299213
 120.128130, 24934.383202
 120.128130, 25262.467192
 120.128130, 25590.551181
 120.128130, 25918.635171
 120.128130, 26246.719160
 147.023418, 26574.803150
 150.977080, 26246.719160
 154.190716, 25918.635171
 157.185214, 25590.551181
 159.954042, 25262.467192
 162.765689, 24934.383202
 165.620433, 24606.299213
 168.238843, 24278.215223
 170.614203, 23950.131234
 173.024126, 23622.047244
 175.182093, 23293.963255
 177.370338, 22965.879265
 179.589052, 22637.795276
 181.544567, 22309.711286
 183.526144, 21981.627297
 185.533944, 21653.543307
 187.568127, 21325.459318
 189.325358, 20997.375328
 191.104423, 20669.291339
 192.905452, 20341.207349
 194.728575, 20013.123360
 196.573924, 19685.039370
 198.125849, 19356.955381
 199.695284, 19028.871391
 201.282330, 18700.787402
 202.887086, 18372.703412
 204.509653, 18044.619423
 206.150131, 17716.535433
 207.808621, 17388.451444
 209.151801, 17060.367454
 210.844053, 16732.283465
 212.216051, 16404.199475
 213.601286, 16076.115486
 215.343565, 15748.031496
 216.758088, 15419.947507
 218.186066, 15091.863517
 219.275983, 14763.779528
 220.728445, 14435.695538
 221.837687, 14107.611549
 222.955334, 13779.527559
 224.081425, 13451.443570
 225.215996, 13123.359580
 226.726667, 12795.275591
 227.881017, 12467.191601
 229.043973, 12139.107612
 230.215572, 11811.023622
 231.395854, 11482.939633
 232.203646, 11154.855643
 233.398647, 10826.771654
 234.602434, 10498.687664
 235.815046, 10170.603675
 236.644209, 9842.519685
 237.476668, 9514.435696
 237.914501, 9186.351706
 238.750741, 8858.267717
 239.590281, 8530.183727
 240.026691, 8202.099738
 240.869988, 7874.015748
 241.716590, 7545.931759
 242.566502, 7217.847769
 243.419728, 6889.763780
 243.855434, 6561.679790
 244.712391, 6233.595801
 245.572667, 5905.511811
 246.436268, 5577.427822
 247.303198, 5249.343832
 248.173464, 4921.259843
 248.608569, 4593.175853
 249.041054, 4265.091864
 249.470889, 3937.007874
 249.898045, 3608.923885
 250.322494, 3280.839895
 250.744206, 2952.755906
 251.163151, 2624.671916
 251.579301, 2296.587927
 251.992625, 1968.503937
 252.403094, 1640.419948
 253.279522, 1312.335958
 253.687291,  984.251969
 254.092127,  656.167979
 254.494001,  328.083990
 254.902807,    0.000000
