Mach, Efficiency
   0.235008,   14.359550
   0.238695,   14.828118
   0.242381,   15.143315
   0.246068,   15.427732
   0.249755,   15.668380
   0.253442,   15.893331
   0.257129,   16.093647
   0.260815,   16.292708
   0.264502,   16.457519
   0.268189,   16.628084
   0.271876,   16.777640
   0.275563,   16.914541
   0.279249,   17.055584
   0.282936,   17.172759
   0.286623,   17.284776
   0.290310,   17.399743
   0.293996,   17.495749
   0.297683,   17.579522
   0.301370,   17.665159
   0.305057,   17.752439
   0.308744,   17.807324
   0.312430,   17.863214
   0.316117,   17.920126
   0.319804,   17.978076
   0.323491,   17.996020
   0.327178,   18.008353
   0.330864,   18.020844
   0.334551,   18.033492
   0.338238,   18.042968
   0.341925,   18.001116
   0.345612,   17.959007
   0.349298,   17.916646
   0.352985,   17.874038
   0.356672,   17.831188
   0.360359,   17.772741
   0.364045,   17.685810
   0.367732,   17.598853
   0.371419,   17.511884
   0.375106,   17.424915
   0.378793,   17.337960
   0.382479,   17.251030
   0.386166,   17.144225
   0.389853,   17.011793
   0.393540,   16.880162
   0.397227,   16.749342
   0.400913,   16.619342
   0.404600,   16.490172
   0.408287,   16.361839
   0.411974,   16.234350
   0.415661,   16.107714
   0.419347,   15.954157
   0.423034,   15.795289
   0.426721,   15.638205
   0.430408,   15.482891
   0.434094,   15.329335
   0.437781,   15.177524
   0.441468,   15.027444
   0.445155,   14.879081
   0.448842,   14.732422
   0.452528,   14.587450
   0.456215,   14.444153
   0.459902,   14.286812
   0.463589,   14.121513
   0.467276,   13.958720
   0.470962,   13.798392
   0.474649,   13.640489
   0.478336,   13.484968
   0.482023,   13.331791
   0.485710,   13.180919
   0.489396,   13.032311
   0.493083,   12.885931
   0.496770,   12.741741
   0.500457,   12.599703
   0.504143,   12.459781
   0.507830,   12.321940
   0.511517,   12.186143
   0.515204,   12.047850
   0.518891,   11.899511
   0.522577,   11.753761
   0.526264,   11.610543
   0.529951,   11.469803
   0.533638,   11.331487
   0.537325,   11.195542
   0.541011,   11.061917
   0.544698,   10.930563
   0.548385,   10.801431
   0.552072,   10.674473
   0.555759,   10.549645
   0.559445,   10.426900
   0.563132,   10.306194
   0.566819,   10.187485
   0.570506,   10.070732
   0.574192,    9.955893
   0.577879,    9.842929
   0.581566,    9.731800
   0.585253,    9.622470
   0.588940,    9.514901
   0.592626,    9.409057
   0.596313,    9.304903
   0.600000,    9.199847
