Ground Roll distance, Vertical Forces
 330.222222, 149813.045643
 337.541733, 149230.029264
 387.431833, 145286.733707
 397.329943, 144510.701461
 407.201582, 143738.816334
 417.046822, 142971.052237
 426.865733, 142207.383283
 427.257943, 142176.921340
 428.042237, 142116.016980
 428.355907, 142091.662524
 428.489195, 142081.314191
 428.755757, 142060.619780
 428.777854, 142058.904337
 428.796766, 142057.436188
 428.807152, 142056.629937
 428.814229, 142056.080545
 428.816604, 142055.896195
 428.817961, 142055.790796
 428.818625, 142055.739296
 428.819035, 142055.697312
 428.819413, 142055.578279
 428.823190, 142054.387945
 428.860964, 142042.483937
 429.238617, 141923.377579
 433.006388, 140725.680647
 464.091448, 130153.309889
 493.841567, 118744.828329
 521.007085, 107037.444512
 545.570886, 95211.650275
 567.604972, 83436.427756
 587.212601, 71879.958314
 604.516208, 60705.536058
 609.095721, 57577.014578
 612.881117, 54932.772931
 614.534514, 53760.762925
 615.361070, 53170.897665
 616.275506, 52515.293052
 625.102632, 46020.914829
 629.975607, 42301.017477
 633.348193, 39667.170566
 634.407108, 38829.869957
 635.398806, 38041.105039
 644.744938, 30378.092529
 647.625550, 27928.042239
 649.558982, 26258.833558
 651.839192, 24263.807059
 652.490147, 23688.889222
 653.656908, 22652.568329
 654.700485, 21719.382075
 663.023111, 14052.970526
 669.604766, 7677.753134
 670.768427, 6517.830296
 671.357120, 5926.898720
 671.676596, 5604.961710
 671.960970, 5317.589298
 674.389369, 2830.229132
 676.647926,  452.125260
 676.872630,  210.629812
 676.981229,   93.361390
 677.042513,   26.953026
 677.066363,    1.034214
 677.067300,    0.012849
 677.067312,    0.000734
